	definition	examples	generated	evaluated_generated	num_generated	unique_generated	definition_overlap	examples_overlap	overlap
1300	"Die ""Intensivierung_Prototyp:sogehtNP-Konstruktion"" gehört sowohl zu den Intensivierungs- als auch den Prototypkonstruktionen, einer Untergruppe der Intensivierungskonstruktionen. Sie wird genutzt, um eine Entität als den Prototypen einer Kategorie festzulegen. Diese Festlegung wird vollzogen, indem direkt auf die Entität gezeigt wird. Dies gibt der Konstruktion einen deiktischen Charakter. Charakteristisches Merkmal der Konstruktion ist der Nullartikel bei der NP. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""so_geht"" bzw. ""so_muss"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Intensivierte_Kategorie""."	[]	"[""Intensivierte Kategorie"", ""so geht"", ""so geht keine Entität"", ""so geht ein Prototyp""]"	['Intensivierte Kategorie', 'so geht', 'so geht keine Entität', 'so geht ein Prototyp']	4	4	0,4	0,0	0,4
1301	"Die ""Expressivität:Der_Moment_wennS-Konstruktion"" wird genutzt, um einerseits eine Situation zu beschreiben und andererseits ein mit dieser Situation verbundenes Gefühl auszudrücken. Es handelt sich bei der Konstruktion um eine Expressive Nebensatzkonstruktion oder ENK. Die Konstruktion besteht aus dem konstruktionevozierenden Element ""Der_Moment"" (bzw. ""Dieser_Moment"" / ""Jener_Moment"" / ""Der_Augenblick"" / ""Dieser_Augenblick"" / ""Das_Gefühl"" / ""Dieses_Gefühl"") und aus dem internen Kern-Konstruktionselement (Kern-KE) ""Attributiver_Nebensatz"". Des Weiteren kann die Konstruktion das korrelierende Element (KorE) ""Ergänzendes_Adjektivattribut"" beinhalten."	[]	"[""Der Moment, als ich den Job angeboten bekam"", ""Dieser Moment, als ich den Job angeboten bekam"", ""Jener Moment, als ich den Job angeboten bekam"", ""Der Augenblick, als ich den Job angeboten bekam"", ""Dieser Augenblick, als ich den Job angeboten bekam"", ""Das Gefühl, als ich den Job angeboten bekam"", ""Dieses Gefühl, als ich den Job angeboten bekam""]"	['Der Moment, als ich den Job angeboten bekam', 'Dieser Moment, als ich den Job angeboten bekam', 'Jener Moment, als ich den Job angeboten bekam', 'Der Augenblick, als ich den Job angeboten bekam', 'Dieser Augenblick, als ich den Job angeboten bekam', 'Das Gefühl, als ich den Job angeboten bekam', 'Dieses Gefühl, als ich den Job angeboten bekam']	7	7	0,0	0,0	0,0
1313	"Die ""Kategorisierung_exklamativ:esistzumN-Konstruktion"" gehört zur Familie der Kategorisierungskonstruktionen und drückt typischerweise ausschließlich negative Emotionen des Sprechers oder der Sprecherin im Hinblick auf eine bestimmte Situation oder einen bestimmten Sachverhalt aus; eine Person X bewertet eine Situation Y also als negativ. Die Konstruktion setzt sich zusammen aus dem konstruktionsevozierenden Element (KEE) ""das_ist_zum""/""es_ist_zum"" und dem internen Kern-Konstruktionselement (Kern-KE) ""substantiviertes_Emotionsverb""."	[]	"[""Das ist zum Missfallen"", ""Es ist zum Unglück"", ""Es ist zum Verzweifeln""]"	['Das ist zum Missfallen', 'Es ist zum Unglück', 'Es ist zum Verzweifeln']	3	3	0,0	0,0	0,0
1315	"Die ""Expressivität:alsobS-Konstruktion"" gehört zur Familie der Expressivitätskonstruktionen und bringt unterschiedliche negative Emotionen eines Sprechers oder einer Sprecherin zum Ausdruck. Dazu zählen u. a. Wut, Empörung, Ärger, Enttäuschung und leichter Unmut. Gleichzeitig können mit als ob-Sätzen auch Selbstzweifel oder Skepsis ausgedrückt werden. Eine positive Stimmung kann mit dieser Konstruktion nicht vermittelt werden, es sei denn, die Äußerung wird in einen ironischen oder sarkastischen Kontext gebettet. Mit Hilfe dieser Konstruktion gibt ein Sprecher oder eine Sprecherin zu verstehen, dass der auf das ""KEE"" folgende Satz nicht der Fall ist. Die Konstruktion setzt sich zusammen aus dem konstruktionsevozierenden Element (kee::755]KEE"") und dem darauffolgenden internen Kern-Konstruktionselement (Kern-KE) ""Satz""."	[]	"[""The food is terrible!"", ""I can't believe it!"", ""This is unacceptable!"", ""I'm so disappointed!"", ""You have got to be kidding me!"", ""This is just ridiculous!"", ""I can't believe this is happening!""]"	"['The food is terrible!', ""I can't believe it!"", 'This is unacceptable!', ""I'm so disappointed!"", 'You have got to be kidding me!', 'This is just ridiculous!', ""I can't believe this is happening!""]"	7	7	0,0	0,0	0,0
1316	"Die ""Gegenüberstellung_Situationswechsel:rausausNPreininNP-Konstruktion"" gehört zur Familie der Gegenüberstellungskonstruktionen und beschreibt einen Wechsel von Umständen. Dieser Wechsel findet zielgerichtet statt und verfolgt eine bestimmte Absicht. Sie setzt sich zusammen aus dem konstruktionsevozierenden Element ""KEE"" sowie den internen Kern-Konstruktionselementen (Kern-KE) ""Situation_alt"" und ""Situation_neu"", welche die sich verändernden Umstände angeben."	[]	"[""Die Situation ändert sich gerne"", ""Die Situation ändert sich gerne und zwar beabsichtigt"", ""Die Situation verändert sich absichtlich""]"	['Die Situation ändert sich gerne', 'Die Situation ändert sich gerne und zwar beabsichtigt', 'Die Situation verändert sich absichtlich']	3	3	0,0	0,0	0,0
132	"Die ""Äquativ:XgleichtY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Entitäten an. Der Vergleichsausdruck besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Verglichenes"",""Bezugswert"" und ""Dimension"". Das Verb ""gleichen"" fungiert als konstruktionsevozierendes Element (KEE)."	[]	"[""Die Gleichheit von Jäger und Sammler"", ""Die Gleichheit von einem Tiger und einem Löwe"", ""Die Gleichheit von einem Elefanten und einem Rind"", ""Die Gleichheit von einem Schmetterling und einem Käfer"", ""Die Gleichheit von einem Baum und einem Haus""]"	['Die Gleichheit von Jäger und Sammler', 'Die Gleichheit von einem Tiger und einem Löwe', 'Die Gleichheit von einem Elefanten und einem Rind', 'Die Gleichheit von einem Schmetterling und einem Käfer', 'Die Gleichheit von einem Baum und einem Haus']	5	5	0,09090909090909091	0,0	0,09090909090909091
1320	"Bei der ""Diminutiv:N-lein-Konstruktion"" handelt es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Substantivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) -""lein"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	[]	"[""Die Katze fährt auf der Füße"", ""Das Auto fährt auf der Straße"", ""Das Auto fährt auf der Straße"", ""Das Auto fährt auf der Straße""]"	['Die Katze fährt auf der Füße', 'Das Auto fährt auf der Straße', 'Das Auto fährt auf der Straße', 'Das Auto fährt auf der Straße']	4	2	0,0	0,0	0,0
1322	"Bei der ""Diminutiv:N-chen-Konstruktion"" handelt es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Substantivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-chen"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminutiertes""."	[]	"[""Die Sache -chen ist"", ""Das Wort -chen ist"", ""Das Kind -chen ist"", ""Das Buch -chen ist"", ""Das Haus -chen ist""]"	['Die Sache -chen ist', 'Das Wort -chen ist', 'Das Kind -chen ist', 'Das Buch -chen ist', 'Das Haus -chen ist']	5	5	0,0	0,0	0,0
1323	"Die meist als Prädikativum verwendete Konstruktion"" Intensivierung_Attribut_nachgestellt:NPpur"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""pur"" folgt."	[]	"[""Das intensivierte rote Auto"", ""Das intensivierte rote Auto pur""]"	['Das intensivierte rote Auto', 'Das intensivierte rote Auto pur']	2	2	0,0	0,0	0,0
1324	"Die Konstruktion"" Intensivierung_Attribut_nachgestellt:NPsatt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in ausreichendem bzw. hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""satt"" folgt."	[]	"[""Das Auto hat ein intensiviertes Benzinkosten."",""Das Rind hat ein intensiviertes Haar."",""Das Schüler hat ein intensiviertes Sprachkenntnis.""]"	['Das Auto hat ein intensiviertes Benzinkosten.', 'Das Rind hat ein intensiviertes Haar.', 'Das Schüler hat ein intensiviertes Sprachkenntnis.']	3	3	0,0	0,0	0,0
1329	"Die ""Generalisierung:jedermannsN-Konstruktion"" wird im deutschen Sprachgebrauch häufig zur Verallgemeinerung einer bestimmten Sache herangezogen. Feste Bestandteile dieser Konstruktion sind das konstruktionsevozierende Element (KEE) ""jedermanns"" sowie das interne Kern-Konstruktionselement (Kern-KE) ""Bezugswort""."	[]	"[""Alle Menschen essen essen"", ""Jeder hat ein Auto"", ""Jeder fährt mit dem Auto fahren""]"	['Alle Menschen essen essen', 'Jeder hat ein Auto', 'Jeder fährt mit dem Auto fahren']	3	3	0,0	0,0	0,0
133	"Die ""Äquativ_Schlussfolgerung_hypothetisch:VPals_obVP-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt einen hypothetischen Vergleich zwischen ""Verglichenem"" und ""Bezugswert"" an. Hypothetisch ist der Vergleich deshalb, weil sich die beiden KE in der Realität nicht auf dem gleichen Punkt der Skala befinden. Die Konstruktion beinhaltet das konstruktionsevozierende Element (KEE) ""als ob"", auf das stets das satzförmige Kern-Konstruktionselement (Kern-KE) ""Bezugswert"" folgt, sowie das Kern-KE ""Verglichenes""."	[]	"[""Das neue Auto fährt genauso schnell wie das alte Auto als ob es ein neueres Auto wäre"", ""Das neue Auto fährt schneller als das alte Auto, als ob es ein neueres Auto wäre"", ""Das neue Auto fährt schneller als das alte Auto als ob es ein neueres Auto wäre""]"	['Das neue Auto fährt genauso schnell wie das alte Auto als ob es ein neueres Auto wäre', 'Das neue Auto fährt schneller als das alte Auto, als ob es ein neueres Auto wäre', 'Das neue Auto fährt schneller als das alte Auto als ob es ein neueres Auto wäre']	3	3	0,0	0,0	0,0
1337	"Bei der ""Diminutiv:X-i-Konstruktion"" handelt es sich um eine Verkleinerungs- bzw. Verniedlichungsform, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-i"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	[]	"[""Ein kleines Auto"", ""Ein kleiner Kater"", ""Ein kleines Haus""]"	['Ein kleines Auto', 'Ein kleiner Kater', 'Ein kleines Haus']	3	3	0,0	0,0	0,0
1342	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPparexcellence"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, einer Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""parexcellence"" folgt."	[]	"[""Mit ihrem ausgeprägten Witz geht Emma parexcellence darin, den ganzen Raum zu unterhalten.""]"	['Mit ihrem ausgeprägten Witz geht Emma parexcellence darin, den ganzen Raum zu unterhalten.']	1	1	0,0	0,0	0,0
1346	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPwieesimBuchesteht"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, eine Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", worauf das konstruktionsevozierende Element (KEE) ""wie_es_im_Buche_steht"" folgt. Die beiden Elemente werden meist durch ein Komma getrennt."	[]	"[""Die prototypische Einheit eines Hyponyms eines Hyperonyms wird intensiviert.""]"	['Die prototypische Einheit eines Hyponyms eines Hyperonyms wird intensiviert.']	1	1	0,4	0,0	0,4
1347	"Die Konstruktion ""Intensivierung:zuTodeX"" gehört zu der Gruppe der Intensivierungskonstruktionen und hat folgende Funktion: Zum Einen kann sie eine ""Intensivierung der Verbbedeutung"" (Stumpf 2016) herbeiführen. Dabei wird die Bedeutung des Verbs durch den Zusatz ""zu Tode"" ""in äußerstem Maße/extrem"" (Stumpf 2016) dargestellt, z.B. "" Zum Anderen ""[wird] die Verbbedeutung [...] durch zu häufige Anwendung der ""Tätigkeit"" wirkungslos gemacht, mit dem Resultat eines unbefriedigenden Endzustands"" (Stumpf 2016). Dazu zählen beispielsweise Wendungen wie zu Tode diskutieren, rationalisieren oder sparen, was auch eine Form der Intensivierung darstellt. """	[]	"[""Wir müssen das Diskussieren zum Tode diskutieren"", ""Wir müssen das Diskussieren rationalisieren"", ""Wir müssen das Diskussieren sparen"", ""Wir müssen das Diskussieren intensivieren"", ""Das Diskussieren ist zu Tode intensiviert""]"	['Wir müssen das Diskussieren zum Tode diskutieren', 'Wir müssen das Diskussieren rationalisieren', 'Wir müssen das Diskussieren sparen', 'Wir müssen das Diskussieren intensivieren', 'Das Diskussieren ist zu Tode intensiviert']	5	5	0,25	0,0	0,25
135	"Die Konstruktion ""Intensivierung_Schlussfolgerung:soADJPdassXP"" gehört zu der Familie der Intensivierungskonstruktionen und zeigt eine Intensivierung/Verstärkung und die sich daraus ergebende Konsequenz an. Die Konstruktion (Kxn) besteht aus dem externen Kern-Konstruktionselement (Kern-KE) ""Gradiertes"", den internen Kern-KE ""Dimension"" und ""Konsequenz"" sowie dem konstruktionsevozierenden Element (KEE) ""sodass"". Sie zeigt eine Intensivierung einer ""Dimension"", die sich auf eine ""Entität"" bezieht. Aus der Intensivierung ergibt sich eine Schlussfolgerung, die ""Konsequenz"". """	[]	"[""Gradiertes"" gradierte Wertung]"	"['""Gradiertes"" gradierte Wertung']"	1	1	0,0	0,0	0,0
1351	"Die ""Reduplikation_Irrelevanz:N1hinN1her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit einer bestimmten Sache hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus zwei identischen Substantiven, dem ""ersten Konjunkt"" und dem ""zweiten Konjunkt"", sowie dem konstruktionsevozierenden Element (KEE) ""hin_her""."	[]	"[""Ich bin ich"", ""Es ist das"", ""Das ist der""]"	['Ich bin ich', 'Es ist das', 'Das ist der']	3	3	0,0	0,0	0,0
136	"Die ""Äquativ:Xwie_wennY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Obligatorische Elemente dieser Vergleichskonstruktion sind die Kern-Konstruktionselemente (Kern-KE) ""Verglichenes"", ""Dimension"" und ""Bezugswert"" sowie das konstruktionsevozierende Element (KEE) ""wie wenn.""."	[]	"[""Die Gesundheit des Patienten ist wie der Grad der Kälte auf einem kalten Wintertag."", ""Das Wetter ist heiss wie in den Sommermonaten."", ""Die Sicht ist gut wie an einem klaren Sonnentag.""]"	['Die Gesundheit des Patienten ist wie der Grad der Kälte auf einem kalten Wintertag.', 'Das Wetter ist heiss wie in den Sommermonaten.', 'Die Sicht ist gut wie an einem klaren Sonnentag.']	3	3	0,0	0,0	0,0
139	"Die ""Äquativ_partielle_Gleichheit_ähnlich_Plural-Konstruktion"" gehört zu den Vergleichskonstruktionen und stellt gewissermaßen die Schnittstelle zwischen den beiden Schwesterkonstruktionen ""Äquativ_partielle_Gleichheitähnlich"" und ""Äquativ_Plural"" dar. Denn zum einen zeigt die Konstruktion die Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala (""Dimension"") miteinander verglichen werden, wobei diese Gleichheit keine absolute (Vergleichsart: Gleichheit), sondern eine partielle (Vergleichsart: partielle_Gleichheit) darstellt, die durch das konstruktionsevozierende Element (KEE) ""ähnlich"" zum Ausdruck gebracht wird. Darin besteht die Schnittstelle zur Konstruktion ""Äquativ_partielle_Gleichheitähnlich"". Zum anderen sind im Gegensatz zu anderen Vergleichskonstruktionen die verglichenen Entitäten nicht gesplittet aufgeführt – nämlich in eine hinsichtlich der Vergleichskategorie festgelegten Vergleichsgröße (Konstruktionselement (KE) ""Bezugswert"") einerseits und einer zu diesem Bezugswert zu vergleichenden Entität (KE ""Verglichenes"") andererseits –, sondern sie werden gemeinsam als Einheit realisiert, die eine entsprechende Pluralmarkierung aufweist (KE ""Verglichene_Entitäten""). Die bei Schwesterkonstruktionen üblichen KE ""Verglichenes"" und ""Bezugswert"" sind in dieser Konstruktion also ersetzt durch das KE ""Verglichene_Entitäten"", worin die Schnittstelle zur Konstruktion ""Äquativ_Plural"" besteht."	[]	"[""Dieser Film ist äquativ partiell ähnlich dem anderen Film"", ""Die beiden Städten sind äquativ partiell ähnlich in Bezug auf ihren Tourismus"", ""Die Sportlerinnen waren äquativ partiell ähnlich in Bezug auf ihre Leistung""]"	['Dieser Film ist äquativ partiell ähnlich dem anderen Film', 'Die beiden Städten sind äquativ partiell ähnlich in Bezug auf ihren Tourismus', 'Die Sportlerinnen waren äquativ partiell ähnlich in Bezug auf ihre Leistung']	3	3	0,1	0,0	0,1
14	"Die ""Exklamativ:wie_ADJ-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen Stimulus zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""wie"" sowie dem internen Kern-Konstruktionselement (KE) ""Bewertung"" zusammen. Hinzukommt das interne Kern-KE ""Stimulus"", das im Rahmen dieser elliptischen Kxn allerdings stets nullinstanziiert ist. Das Interrogativpronomen wie bildet den Einstieg in die Konstruktion, worauf das interne Kern-Konstruktionselement (KE) ""Bewertung"" in Form eines Adjektivs folgt. Der informationsstrukturelle und prosodische Fokus liegt auf der ""Bewertung"" des nullinstanziierten ""Stimulus"", wobei durch die semantische Funktion des ""KEE"" eine Skala-Lesart evoziert wird."	[]	"[""Wie bewertet du deinen Zeitplan?"", ""Wie bewertest du deinen Essay?"", ""Wie bewertet du deinen Jobverlauf?"", ""Wie bewertet du deine Leistungen?"", ""Wie bewertet du deine Leistung im Vergleich zu deiner Mitarbeiter?"", ""Wie bewertet du dein Verhalten im Vergleich zu deinem Kollegen?"", ""Wie bewertet du deine Leistung im Vergleich zu deiner Vorgängerin?"", ""Wie bewertet du deine Leistung im Vergleich zu deiner Konkurrentin?"", ""Wie bewertet du deine Leistung im Vergleich zu deinem Lehrer?"", ""Wie bewertet du deine Leistung im Vergleich zu deinem Freund?""]"	['Wie bewertet du deinen Zeitplan?', 'Wie bewertest du deinen Essay?', 'Wie bewertet du deinen Jobverlauf?', 'Wie bewertet du deine Leistungen?', 'Wie bewertet du deine Leistung im Vergleich zu deiner Mitarbeiter?', 'Wie bewertet du dein Verhalten im Vergleich zu deinem Kollegen?', 'Wie bewertet du deine Leistung im Vergleich zu deiner Vorgängerin?', 'Wie bewertet du deine Leistung im Vergleich zu deiner Konkurrentin?', 'Wie bewertet du deine Leistung im Vergleich zu deinem Lehrer?', 'Wie bewertet du deine Leistung im Vergleich zu deinem Freund?']	10	10	0,0	0,0	0,0
1459	"Bei der Konstruktion (Kxn) ""Kategorisierung_Trendwechsel:Xist_das_was_früherYwar"" handelt es sich um eine satzwertige Prädikativkonstruktion, die dazu dient, anzuzeigen, dass zum jetzigen Sprechzeitpunkt mit ""Trend_neu"" eine Entität bzw. ein Sachverhalt einen äquivalenten Status bzw. eine äquivalente Funktion zu dem besitzt, was hinsichtlich einer bestimmten ""Eigenschaft"" zu einem früheren Zeitpunkt mit ""Trend_alt"" eine andere Entität bzw. ein anderer Sachverhalt inne hatte. Evoziert wird diese Trendwechsel anzeigende Kxn durch die nicht-adjazente Mehrwortverbindung ""ist_das_was_früher_war"". Durch eine Form der 3. Person Präsens des Kopulaverbs sein wird dabei eine Beziehung zwischen dem grammatischen Subjekt – dem Kern-KE ""Trend_neu"" – und dem Prädikativum gestiftet, welches kategorial durch eine Relativphrase der Form das, was früher Y war realisiert ist und auf das Kern-KE ""prädizierte_Eigenschaft"" verweist. Die ""prädizierte Eigenschaft"", hinsichtlicher derer mit ""Trend_neu"" und ""Trend_alt"" die im Subjekt und im Prädikativum benannten Entitäten bzw. Sachverhalte als Äquivalente zueinander in Verbindung gebracht werden, ist entweder explizit benannt oder vom Rezipienten inferentiell zu erschließen: """	[]	"[""Sie ist das, was früher eine andere Person war""]"	['Sie ist das, was früher eine andere Person war']	1	1	1,0	0,0	1,0
1461	"Die ""Kategorisierung:Das_Leben_ist_keinNP-Konstruktion"" wird formal gebildet, indem dem Begriff Das Leben ein bestimmter Begriff gegenübergestellt und die Nicht-Identität der beiden Begriffe hervorgehoben wird. Genutzt wird die Konstruktion, um die Verschiedenheit zwischen dem Leben und einem (meist) semantisch kompatiblen Begriff deutlich zu machen. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""das_Leben_ist_kein"" und aus dem internen Kern-Konstruktionselement (Kern-KE) ""Ausgeschlossenes"". Sie kann des Weiteren die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_einmal"", ""nun_mal"" und ""schließlich"" enthalten."	[]	"[""Das Leben ist kein Nicht-Identitäts-Konstrukt"", ""Das Leben ist kein Nicht-Identitäts-Konstrukt"", ""Das Leben ist kein Nicht-Identitäts-Konstrukt"", ""Das Leben ist kein Nicht-Identitäts-Konstrukt"", ""Das Leben ist kein Nicht-Identitäts-Konstrukt"", ""Das Leben ist kein Nicht-Identitäts-Konstrukt""]"	['Das Leben ist kein Nicht-Identitäts-Konstrukt', 'Das Leben ist kein Nicht-Identitäts-Konstrukt', 'Das Leben ist kein Nicht-Identitäts-Konstrukt', 'Das Leben ist kein Nicht-Identitäts-Konstrukt', 'Das Leben ist kein Nicht-Identitäts-Konstrukt', 'Das Leben ist kein Nicht-Identitäts-Konstrukt']	6	1	0,5	0,0	0,5
1462	"Die ""Kategorisierung:NPist_kein_Ponyhof-Konstruktion"" wird formal gebildet, indem einem bestimmten Begriff der Begriff Ponyhof gegenübergestellt und die Nicht-Identität der beiden Begriffe hevorgehoben wird. Nach Steffens/Al-Wadi (2014) wird der Phraseologismus etwas ist kein Ponyhof, was so viel wie etwas ist nicht nur ein Vergnügen bedeutet, häufig als Mahnung verstanden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""ist_kein_Ponyhof"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Entität"". Des Weiteren kann die Konstruktion die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_mal"" und ""schließlich"" enthalten."	[]	"[""Ich bin ein Ponyhof"", ""Es ist ein echter Ponyhof"", ""Das Pferd ist keineswegs ein Ponyhof""]"	['Ich bin ein Ponyhof', 'Es ist ein echter Ponyhof', 'Das Pferd ist keineswegs ein Ponyhof']	3	3	0,25	0,0	0,25
15	"Die ""Exklamativ:welch_(ART.indef_)N-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen ""Stimulus"" zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""welch"" sowie dem internen Kern-Konstruktionselement (KE) ""Stimulus"" zusammen. Das Interrogativpronomen ""welch"" bildet den Einstieg in die Konstruktion (Kxn), worauf der ""Stimulus"" folgt. Die Kxn wird in Form einer Nominalphrase (NP), welche sich aus ""KEE"" plus (Indefinitpronomen plus) (Adjektiv plus) Nomen zusammensetzen kann, realisiert. Der informationsstrukturelle und prosodische Fokus der Überraschung liegt auf dem ""Stimulus"", die semantische Funktion des ""KEE"" evoziert eine Skala-Lesart. Häufig modifiziert ein gradierbares Adjektiv das Nomen, die graduierbare Eigenschaft kann allerdings auch in der Semantik des Nomens selbst angelegt sein."	[]	"[""Welch (surprised) ""Stimulus"""", ""Welch (surprised) ""Stimulus"""", ""Welch (surprised) ""Stimulus""""]"	"['""Welch (surprised) ""Stimulus"""", ""Welch (surprised) ""Stimulus"""", ""Welch (surprised) ""Stimulus""""']"	1	1	0,0	0,0	0,0
1503	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NPbrutal"" gehört zu der Familie der Intensivierungskonstruktionen und gibt auf deskriptiv-wertende Weise an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""brutal"" folgt."	[]	"[""Der hohen Temperatur des Sommers"", ""Des intensiven Lernens"", ""Des intensiven Trainings""]"	['Der hohen Temperatur des Sommers', 'Des intensiven Lernens', 'Des intensiven Trainings']	3	3	0,0	0,0	0,0
1509	"Die Konstruktion ""Intensivierung:VPbisderArztkommt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße ausgeführt wird. Sie beinhaltet das als Verbalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""bisderArztkommt"" folgt."	[]	"[""Der Baum wurde intensiv gepflegt"", ""Sie sprach intensiv über ihre Idee"", ""Das Auto wurde intensiv gewartet"", ""Sie arbeitet intensiv an ihrem Projekt"", ""Der Spieler stand intensiv auf dem Platz"", ""Sie verfolgte die Nachricht intensiv""]"	['Der Baum wurde intensiv gepflegt', 'Sie sprach intensiv über ihre Idee', 'Das Auto wurde intensiv gewartet', 'Sie arbeitet intensiv an ihrem Projekt', 'Der Spieler stand intensiv auf dem Platz', 'Sie verfolgte die Nachricht intensiv']	6	6	0,0	0,0	0,0
1511	"Die ""Irrelevanz:N1hinN2her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit zweier Sachen hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus den beiden internen Kern-Konstruktionselementen (Kern-KE) ""erstes Konjunkt"" und ""zweites Konjunkt"" sowie dem konstruktionsevozierenden Element (KEE) ""hin_her"""	[]	"[""Ich habe eine Tasse Tee getrunken.""]"	['Ich habe eine Tasse Tee getrunken.']	1	1	0,0	0,0	0,0
