	definition	examples	generated	evaluated_generated	num_generated	unique_generated	definition_overlap	examples_overlap	overlap
136	"Die ""Äquativ:Xwie_wennY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Obligatorische Elemente dieser Vergleichskonstruktion sind die Kern-Konstruktionselemente (Kern-KE) ""Verglichenes"", ""Dimension"" und ""Bezugswert"" sowie das konstruktionsevozierende Element (KEE) ""wie wenn.""."	['Die Gründe , warum etwas läuft oder nicht läuft , sind dabei überhaupt nicht das Thema .', 'Es wird deutlich , dass die technische Regel-Revolution , die durch die Hüter des International Football Association Board IFAB nach jahrelanger Ablehnung im Juli 2012 durch eine Statutenänderung auf den Weg gebracht wurde , auch eine Frage des vorhandenen oder nicht vorhandenen Geldes ist .', 'Tor oder nicht Tor - am Montag werden die Vertreter der 36 Profivereine in einem Hotel am Frankfurter Flughafen eine Grundsatzentscheidung über die Einführung der Torlinientechnologie in den bei den Bundesligen treffen .', 'Was Pofalla tue oder nicht tue , liege nicht in der Hand der Bundesregierung .']	"[""Die Kategorie, ob es einen schwarzen Tisch gibt oder nicht gibt"", ""Es ist nicht wichtig, ob der Mond rot oder grün ist"", ""Wenn es um den Kaffee geht, ist es entweder heiß oder kalt""]"	['Die Kategorie, ob es einen schwarzen Tisch gibt oder nicht gibt', 'Es ist nicht wichtig, ob der Mond rot oder grün ist', 'Wenn es um den Kaffee geht, ist es entweder heiß oder kalt']	3	3	0,0	0,0	0,0
139	"Die ""Äquativ_partielle_Gleichheit_ähnlich_Plural-Konstruktion"" gehört zu den Vergleichskonstruktionen und stellt gewissermaßen die Schnittstelle zwischen den beiden Schwesterkonstruktionen ""Äquativ_partielle_Gleichheitähnlich"" und ""Äquativ_Plural"" dar. Denn zum einen zeigt die Konstruktion die Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala (""Dimension"") miteinander verglichen werden, wobei diese Gleichheit keine absolute (Vergleichsart: Gleichheit), sondern eine partielle (Vergleichsart: partielle_Gleichheit) darstellt, die durch das konstruktionsevozierende Element (KEE) ""ähnlich"" zum Ausdruck gebracht wird. Darin besteht die Schnittstelle zur Konstruktion ""Äquativ_partielle_Gleichheitähnlich"". Zum anderen sind im Gegensatz zu anderen Vergleichskonstruktionen die verglichenen Entitäten nicht gesplittet aufgeführt – nämlich in eine hinsichtlich der Vergleichskategorie festgelegten Vergleichsgröße (Konstruktionselement (KE) ""Bezugswert"") einerseits und einer zu diesem Bezugswert zu vergleichenden Entität (KE ""Verglichenes"") andererseits –, sondern sie werden gemeinsam als Einheit realisiert, die eine entsprechende Pluralmarkierung aufweist (KE ""Verglichene_Entitäten""). Die bei Schwesterkonstruktionen üblichen KE ""Verglichenes"" und ""Bezugswert"" sind in dieser Konstruktion also ersetzt durch das KE ""Verglichene_Entitäten"", worin die Schnittstelle zur Konstruktion ""Äquativ_Plural"" besteht."	['Wenn nur mehr gucken würden .', 'Wenn er sich nur hin und wieder beherrschen könnte .', 'Ach , wenn er doch einfach mal was anderes vorhätte !', 'Wenn er sich doch daran gehalten hätte .']	"[""Wenn sie sich mehr Zeit genommen würden .', ""Wenn sie sich mehr Zeit genommen würden ."", ""Ach, wenn er doch einfach mal was anderes vorhätte !"", ""Wenn er sich doch daran gehalten hätte .""]"	"['""Wenn sie sich mehr Zeit genommen würden .\', ""Wenn sie sich mehr Zeit genommen würden ."", ""Ach, wenn er doch einfach mal was anderes vorhätte !"", ""Wenn er sich doch daran gehalten hätte .""']"	1	1	0,0	0,0	0,0
14	"Die ""Exklamativ:wie_ADJ-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen Stimulus zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""wie"" sowie dem internen Kern-Konstruktionselement (KE) ""Bewertung"" zusammen. Hinzukommt das interne Kern-KE ""Stimulus"", das im Rahmen dieser elliptischen Kxn allerdings stets nullinstanziiert ist. Das Interrogativpronomen wie bildet den Einstieg in die Konstruktion, worauf das interne Kern-Konstruktionselement (KE) ""Bewertung"" in Form eines Adjektivs folgt. Der informationsstrukturelle und prosodische Fokus liegt auf der ""Bewertung"" des nullinstanziierten ""Stimulus"", wobei durch die semantische Funktion des ""KEE"" eine Skala-Lesart evoziert wird."	['Lombardi : ( ohne Zögern ) Ja !', '( alle lachen )', 'Unser Gast ist vielleicht manchen von Ihnen , liebe Mitglieder , durch seine gelegentlich launigen Beiträge in der Presse bekannt ( Schweigen ) .', 'Eine Wahl in Nordrhein - Westfalen gewinnt man ja nicht jeden Tag ( lacht ) .']	"[""( lächelt )"", '( zögerlich )', 'Naja, ich muss es einfach wegschmecken machen ( zuckt die Lippe )', '( schnaubt )']"	['( lächelt )', '( zögerlich )', 'Naja, ich muss es einfach wegschmecken machen ( zuckt die Lippe )', '( schnaubt )']	4	4	0,0	0,2	0,2
1459	"Bei der Konstruktion (Kxn) ""Kategorisierung_Trendwechsel:Xist_das_was_früherYwar"" handelt es sich um eine satzwertige Prädikativkonstruktion, die dazu dient, anzuzeigen, dass zum jetzigen Sprechzeitpunkt mit ""Trend_neu"" eine Entität bzw. ein Sachverhalt einen äquivalenten Status bzw. eine äquivalente Funktion zu dem besitzt, was hinsichtlich einer bestimmten ""Eigenschaft"" zu einem früheren Zeitpunkt mit ""Trend_alt"" eine andere Entität bzw. ein anderer Sachverhalt inne hatte. Evoziert wird diese Trendwechsel anzeigende Kxn durch die nicht-adjazente Mehrwortverbindung ""ist_das_was_früher_war"". Durch eine Form der 3. Person Präsens des Kopulaverbs sein wird dabei eine Beziehung zwischen dem grammatischen Subjekt – dem Kern-KE ""Trend_neu"" – und dem Prädikativum gestiftet, welches kategorial durch eine Relativphrase der Form das, was früher Y war realisiert ist und auf das Kern-KE ""prädizierte_Eigenschaft"" verweist. Die ""prädizierte Eigenschaft"", hinsichtlicher derer mit ""Trend_neu"" und ""Trend_alt"" die im Subjekt und im Prädikativum benannten Entitäten bzw. Sachverhalte als Äquivalente zueinander in Verbindung gebracht werden, ist entweder explizit benannt oder vom Rezipienten inferentiell zu erschließen: """	['Nach dem Studium erhält ein fest angestellter Sänger eine Mindestgage von 1 . 850 Euro im Monat , brutto , so regelt es ein Tarifvertrag , von April an sollen es 2 . 000 Euro sein .', 'Püschel : Man versucht immer ein Höchstmaß an Sicherheit zu erreichen , und wir verfahren nach dem Mindestalterprinzip .', 'Das Höchsttempo liegt jetzt bei 131 km / h statt bisher 120 km / h .', 'Die Billigläden erzielen ihre Tiefstpreise nämlich durch ihre Einkaufsmacht .']	"[""Der Höchstwert der Nachfrage lag bei 5,5 Prozent"", ""Seine Leistung stellt das höchste Maß an Präzision dar"", ""Er ist der Intensivist mit dem höchsten Impact auf seine Patienten""]"	['Der Höchstwert der Nachfrage lag bei 5,5 Prozent', 'Seine Leistung stellt das höchste Maß an Präzision dar', 'Er ist der Intensivist mit dem höchsten Impact auf seine Patienten']	3	3	0,0	0,0	0,0
1461	"Die ""Kategorisierung:Das_Leben_ist_keinNP-Konstruktion"" wird formal gebildet, indem dem Begriff Das Leben ein bestimmter Begriff gegenübergestellt und die Nicht-Identität der beiden Begriffe hervorgehoben wird. Genutzt wird die Konstruktion, um die Verschiedenheit zwischen dem Leben und einem (meist) semantisch kompatiblen Begriff deutlich zu machen. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""das_Leben_ist_kein"" und aus dem internen Kern-Konstruktionselement (Kern-KE) ""Ausgeschlossenes"". Sie kann des Weiteren die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_einmal"", ""nun_mal"" und ""schließlich"" enthalten."	"['Wie passend !""""', 'Wie schrecklich !', 'Wie zeitgemäß ! von Kilian Trotier', 'Wie feige und unwürdig !']"	"[""Wie unglaublich !"", ""Wie erstaunlich !"", ""Wie unglaublich !"", ""Wie unglaublich !"", ""Wie unglaublich !"", ""Wie unglaublich !"", ""Wie unglaublich !"", ""Wie unglaublich !""]"	['Wie unglaublich !', 'Wie erstaunlich !', 'Wie unglaublich !', 'Wie unglaublich !', 'Wie unglaublich !', 'Wie unglaublich !', 'Wie unglaublich !', 'Wie unglaublich !']	8	2	0,0	0,3333333333333333	0,3333333333333333
1462	"Die ""Kategorisierung:NPist_kein_Ponyhof-Konstruktion"" wird formal gebildet, indem einem bestimmten Begriff der Begriff Ponyhof gegenübergestellt und die Nicht-Identität der beiden Begriffe hevorgehoben wird. Nach Steffens/Al-Wadi (2014) wird der Phraseologismus etwas ist kein Ponyhof, was so viel wie etwas ist nicht nur ein Vergnügen bedeutet, häufig als Mahnung verstanden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""ist_kein_Ponyhof"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Entität"". Des Weiteren kann die Konstruktion die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_mal"" und ""schließlich"" enthalten."	"['Das ist der "" "" Mini - Pudel "" "" . Laut den Betreibern des "" "" Park Fiction "" "" ( Zitat : "" "" Der Park ohne Pudel ist wie Versailles ohne Schloss "" "" ) handelt es sich dabei um einen "" "" Protestbau "" "" .', 'Diplomatie ohne Comment ist wie Chirurgie ohne Anästhesie .', 'Bei Tausenden von Tannen verkrüppelten die Spitzen , und ein Weihnachtsbaum ohne Spitze ist wie ein Auto mit Kolbenfresser : schrottreif .', 'Bedenkenswert ist der Spruch , der dem Alten Fritz nachgesagt wird : "" "" Diplomatie ohne Waffen ist wie Musik ohne Instrumente . "" ""']"	"[""Das Leben ohne Schatten ist wie ein Abend ohne Licht"", ""Mitwelt ohne Wandern ist wie eine Reise ohne Ziel"", ""Wissen ohne Nachfrage ist wie eine Lücke im Rädelsystem""]"	['Das Leben ohne Schatten ist wie ein Abend ohne Licht', 'Mitwelt ohne Wandern ist wie eine Reise ohne Ziel', 'Wissen ohne Nachfrage ist wie eine Lücke im Rädelsystem']	3	3	0,0	0,0	0,0
15	"Die ""Exklamativ:welch_(ART.indef_)N-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen ""Stimulus"" zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""welch"" sowie dem internen Kern-Konstruktionselement (KE) ""Stimulus"" zusammen. Das Interrogativpronomen ""welch"" bildet den Einstieg in die Konstruktion (Kxn), worauf der ""Stimulus"" folgt. Die Kxn wird in Form einer Nominalphrase (NP), welche sich aus ""KEE"" plus (Indefinitpronomen plus) (Adjektiv plus) Nomen zusammensetzen kann, realisiert. Der informationsstrukturelle und prosodische Fokus der Überraschung liegt auf dem ""Stimulus"", die semantische Funktion des ""KEE"" evoziert eine Skala-Lesart. Häufig modifiziert ein gradierbares Adjektiv das Nomen, die graduierbare Eigenschaft kann allerdings auch in der Semantik des Nomens selbst angelegt sein."	"['ZEIT : Gab es für Sie , Frau Gruenagel , schon Momente , in denen Sie Ihre Kinder sehr enttäuschen mussten ?', 'Aber unsere Inhalte sind in der Bevölkerung sehr goutiert worden . "" ""', 'Und es gibt auch viele Studenten , die ihn sehr schätzen . "" ""', 'Solche Menschen können sich sehr wohlfühlen ohne Leidenschaft .']"	"[""Du kannst dich sehr auf den Job freuen"", ""Der Rauch war sehr stark"", ""Sie war sehr zufrieden mit dem Ergebnis"", ""Sie hatte sehr schlechte Erfahrungen mit dem Service""]"	['Du kannst dich sehr auf den Job freuen', 'Der Rauch war sehr stark', 'Sie war sehr zufrieden mit dem Ergebnis', 'Sie hatte sehr schlechte Erfahrungen mit dem Service']	4	4	0,0	0,0	0,0
1503	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NPbrutal"" gehört zu der Familie der Intensivierungskonstruktionen und gibt auf deskriptiv-wertende Weise an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""brutal"" folgt."	"['„ Die Gefangenen sind der schädlichen Subkultur des Knastes ausgesetzt , der Haft - Einfluss ist negativ statt positiv“ , sagte Heischel .', 'Und es ist schlimmer statt besser geworden .', '"" "" Er ist kein Masterplan für unser Land , das Signal ist Stillstand statt Aufbruch "" "" , erklärte Grillo am Mittwoch in Berlin .', 'Sie sind von den gesetzgebenden Verfahren ausgeschlossen , haben den für sie geltenden Gesetzen nie zugestimmt und sind Unterworfene statt Freie oder Selbstbestimmte .']"	"[""Die Pflanzen sind schnellwachsend und ausdauernd im Gegensatz zu den Bäumen"", ""Es ist müde und erschöpfend, sich von einem Job auszutrocknen, der nicht faszinierend ist und uninteressant ist"", ""Die Menschen sind ungeschickt und unfähig im Vergleich zu den Tieren"", ""Das Essen ist übel und kalt im Vergleich zu frischem und heißem Essen""]"	['Die Pflanzen sind schnellwachsend und ausdauernd im Gegensatz zu den Bäumen', 'Es ist müde und erschöpfend, sich von einem Job auszutrocknen, der nicht faszinierend ist und uninteressant ist', 'Die Menschen sind ungeschickt und unfähig im Vergleich zu den Tieren', 'Das Essen ist übel und kalt im Vergleich zu frischem und heißem Essen']	4	4	0,0	0,0	0,0
1509	"Die Konstruktion ""Intensivierung:VPbisderArztkommt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße ausgeführt wird. Sie beinhaltet das als Verbalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""bisderArztkommt"" folgt."	"['Wenn der Bekleidungsdiscounter Primark im herzlosen Zentrum eine Filiale eröffnet , ist es das Ereignis des Jahres .', '"" "" Für sie ist es das Spiel des Jahrhunderts .', 'Zu diesem Machtzentrum gehören die Fraktionschefin Andrea Nahles , der Parteivize Olaf Scholz , die Ministerpräsidentinnen Manuela Schwesig ( Mecklenburg-Vorpommern ) und Malu Dreyer ( Rheinland-Pfalz ) sowie der Mann der Stunde , Stephan Weil , der Wahlsieger in Niedersachsen .', 'Nicht zufällig ist Heimat das Wort der Stunde .']"	"[""Wenn der Künstler Max Beckmann im herzlosen Zentrum eine Galerieräumlichkeit eröffnet , ist es das Ereignis des Jahres ."", ""Für ihn ist es das Kunstwerk des Jahrhunderts .', ""Zu diesem Kunstzentrum gehören der Galerist Daniel Birnbaum , der Künstler Joseph Beuys , die Künstlerin Barbara Kruger , die Designerin Anni Albers , der Schriftsteller Joseph Roth und der Architekt Le Corbusier ."", ""Nicht zufällig ist Kunst das Wort der Stunde .']"	"['""Wenn der Künstler Max Beckmann im herzlosen Zentrum eine Galerieräumlichkeit eröffnet , ist es das Ereignis des Jahres ."", ""Für ihn ist es das Kunstwerk des Jahrhunderts .\', ""Zu diesem Kunstzentrum gehören der Galerist Daniel Birnbaum , der Künstler Joseph Beuys , die Künstlerin Barbara Kruger , die Designerin Anni Albers , der Schriftsteller Joseph Roth und der Architekt Le Corbusier ."", ""Nicht zufällig ist Kunst das Wort der Stunde .\'']"	1	1	0,0	0,024390243902439025	0,024390243902439025
1511	"Die ""Irrelevanz:N1hinN2her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit zweier Sachen hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus den beiden internen Kern-Konstruktionselementen (Kern-KE) ""erstes Konjunkt"" und ""zweites Konjunkt"" sowie dem konstruktionsevozierenden Element (KEE) ""hin_her"""	"['"" "" Er und ein Blockierer ?', '– Ich und reich ?', 'Ich und Ferrari ?', 'Richard Hawley und Rockmusik ?']"	"[""Du und der neue Job?"", ""Sie und der Schwimmpool?"", ""Michael und der neue Computer?"", ""Sie und der neue Film?""]"	['Du und der neue Job?', 'Sie und der Schwimmpool?', 'Michael und der neue Computer?', 'Sie und der neue Film?']	4	4	0,0	0,0	0,0
1514	"Die ""Diminutiv:X-eln-Konstruktion"" gehört zu der Familie der Diminutivkonstruktionen und zeigt an, dass es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Basiswortes handelt, welche mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-eln"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	"['Dieser Augenblick , in dem alles passt für einen Kandidaten und die Chance groß ist , das Rennen zu gewinnen .', 'Jener Moment , in dem plötzlich aufleuchtet , was sie in ihrem Innersten zusammenhält .', 'Der schreckliche Augenblick , wenn Emma ihrer Geliebten , Adèle , unbedingt eine künstlerische Ambition einreden will .', '"" "" Der Moment , wenn du es selber nicht glauben kannst , wo du hinwechselst "" "" , schrieb ein User laut RP Online und postete einen Screenshot von Draxlers Homepage .']"	"[""Der Moment, in dem der Sonnenschein auf den Bach fiel"", ""Jener Augenblick, in dem sie aufwachte und ihre Gedanken verloren"", ""Der Moment, als sie ihm mitteilte, dass sie schwanger war""]"	['Der Moment, in dem der Sonnenschein auf den Bach fiel', 'Jener Augenblick, in dem sie aufwachte und ihre Gedanken verloren', 'Der Moment, als sie ihm mitteilte, dass sie schwanger war']	3	3	0,0	0,0	0,0
1517	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NP_INTENSIVIERUNG"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nominalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das interne Kern-KE ""Intensivierung"" folgt."	"['Man soll Menschen , nur weil sie klein sind , nicht die Möglichkeit zum erwerbsfreien Glück versagen .', 'Nur weil dort das Wissen aller Zeiten jederzeit für uns verfügbar ist , bedeutet das nicht , dass wir alle Wissenschaftler werden .', '"" Nur weil unser Trainer etwas zu einem anderen Trainer gesagt hat , werden wir kein riesiges Fass aufmachen "" "" "" "" , betonte er . ""', 'Mit einem Schlag bin ich wieder im Jetzt und lenke mein Pferd eilig zurück zur Gruppe , denn niemand soll warten , nur weil ich royale Gefühle bekomme .']"	"[""Dennoch trinke ich meinen Kaffee nicht ölkalt"", ""Ich habe diesmal zu spät den Zug verpasst"", ""Es ist doch spätestens der Mond, der diesen ganzen Sommer so schön gemacht hat""]"	['Dennoch trinke ich meinen Kaffee nicht ölkalt', 'Ich habe diesmal zu spät den Zug verpasst', 'Es ist doch spätestens der Mond, der diesen ganzen Sommer so schön gemacht hat']	3	3	0,0	0,0	0,0
1521	"Bei der Konstruktion ""Diminutiv:ADJ-lich"" handelt es sich um eine Abschwächungs- bzw. Annäherungsform eines Adjektivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-lich"", sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['So ein Speed in der zweiten Hälfte !', 'So ein toller , emanzipierter Mann ! Frauen in exakt derselben Situation müssen sich rechtfertigen :', 'So ein Theater ! : Beim Dramaturgischen Quartett a uf der Bühne der Hamburger Kammerspiele wird wieder leidenschaftlich und kontrovers über Theaterstücke diskutiert .', 'So ein hoher Anspruch !']	"[""So ein leuchtendes Licht im Dunkeln"", ""So ein fremder, schöner Ort"", ""So ein herzhaftes Lied"", ""So ein sonnenklarer Tag""]"	['So ein leuchtendes Licht im Dunkeln', 'So ein fremder, schöner Ort', 'So ein herzhaftes Lied', 'So ein sonnenklarer Tag']	4	4	0,0	0,0	0,0
1524	"Die"" Diminutiv_Redundanz:X-x1-x2-Konstruktion"" gehört zu den Diminutiv-Konstruktionen und zeigt an, dass es sich bei der vorliegenden Form um eine doppelte bzw. dreifache Verkleinerung handelt, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes"" und dem konstruktionsevozierenden Element (KEE) ""-elchen"", ""-ilein"", ""-ileinchen"" oder ""-leinchen""."	['Der Besucher steht in diesen Tagen ungläubig vor einem Gesamtkunstwerk von dreitausend ( 3000 ! ) Chrysanthemen .', 'Der zum Teil fertig gestellte Staudamm versagte am 6. Februar 1997 ( einem Feiertag ) um 1:00 Uhr nachts aufgrund starker Wasserzuflüsse infolge heftiger Regenfälle .', 'Rund sechs Millionen ( acht Prozent ) sind gebührenbefreit .', 'Buchstaben werden auch kombiniert : II für 2 , IV für 4 ( 5 minus 1 ) .']	"[""Die 15-Minuten-Walkdauer entspricht 900 Sekunden ( 15 min x 60 s/min )"", ""Ein Fünftel der Bevölkerung hat eine gute Ernährung, die Hälfte jedoch ist viel zu dick oder zu schnell""]"	['Die 15-Minuten-Walkdauer entspricht 900 Sekunden ( 15 min x 60 s/min )', 'Ein Fünftel der Bevölkerung hat eine gute Ernährung, die Hälfte jedoch ist viel zu dick oder zu schnell']	2	2	0,0	0,10526315789473684	0,10526315789473684
1525	"Die ""Expressivität_Negation:keinXfür_niemand-Konstruktion"" gehört zu den ""Negationskonstruktionen"" und ist formal ein Aussagesatz, welcher in vielfältiger Weise genutzt werden kann. Gemein ist diesen Verwendungsweisen jedoch, dass einer personifizierten Menge eine bestimmte Entität abgesprochen wird. Entscheidend für die Realisierung der Konstruktion ist die unflektierte Form des Indefinitpronomens niemand. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""kein_für_niemand"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Negiertes""."	"['Kein Vertrag ist auch eine Lösung', 'Kein Konzept ist auch eine Kunst', '"" "" Und keine Auslieferung ist auch eine politische Entscheidung . "" ""', 'Kein Geld ist auch ein Reichtum , außerdem ist es ja nicht so , dass Sasaki nicht doch einen Vorschlag zur Entlohnung gemacht hätte :']"	"[""Kein Computer ist auch ein Telefon"", ""Kein Fußball ist auch ein Basketballspiel""]"	['Kein Computer ist auch ein Telefon', 'Kein Fußball ist auch ein Basketballspiel']	2	2	0,0	0,0	0,0
1554	"Die ""Intensivierung_Komparativ:Reden_ist_SilberXist_Gold-Konstruktion"" gehört zu der Familie der ""Intensivierungskonstruktionen"" wird genutzt, um einen Begriff mithilfe eines Vergleichs mit dem Begriff 'Reden' in seiner Bedeutung hervorzuheben. Nach Mellado Blanco (2018: 197) ""[bringt] [d]as Muster [...] auf einer graduellen Wertskala zwischen 'gut' und 'besser' zum Ausdruck, dass der durch den Slot X bezeichnete Vorgang bzw. Sachverhalt besser bzw. situationsangemessener als das Reden ist."" Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""Reden_ist_Silber...ist_Gold"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Intensiviertes""."	"['Ihm ging es vor allem um die EDV ( elektronische Datenverarbeitung ) .', 'Deutschlands zweitgrößter Touristikkonzern C&N ( Condor & Neckermann ) führt intensive Verhandlungen über einen Kauf der größten französischen Reisebürokette Havas Voyages .', 'Nach dem offiziellen Antrag wird die Kommission gemeinsam mit der EZB ( Europäische Zentralbank ) ) , EBA ( Europäische Bankenaufsicht ) und IWF ( Internationaler Währungsfonds ) eine Bewertung vornehmen und zugleich vorschlagen , welche notwendigen Bedingungen für den Finanzsektor an die Unterstützung geknüpft werden .', 'Auch Abkürzungen wie "" Mfg "" ( mit freundlichen Grüßen ) oder "" fyi "" ( for your information ) gelten als sehr unhöflich .']"	"[""Eine Abkürzungskonstruktion besteht aus einem Bezugsausdruck, der durch Klammern eingeschlossen wird und eine sprachliche Äquivalenzbeziehung zu einer vollständigen Formulierung aufweist.""]"	['Eine Abkürzungskonstruktion besteht aus einem Bezugsausdruck, der durch Klammern eingeschlossen wird und eine sprachliche Äquivalenzbeziehung zu einer vollständigen Formulierung aufweist.']	1	1	0,1	0,0	0,1
1556	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPschlechthin"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, einer Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""schlechthin"" folgt."	['Häuschen am Meer , Blick auf die See , lecker Essen , ab und an mal zum Tauchen .', 'Lecker Obst und Gemüse sind zu sehen , das Wasser läuft einem im Munde zusammen .', 'Wer also einmal lecker Kaffeetrinken gehen will , gleichzeitig neue Bekanntschaften knüpfen und Freunde fürs Leben finden will , sollte bei Edeltraud Schröder vorbeischauen .', 'Lecker Braunkohl oder Braunschweiger Mettwurst - da kommt bestimmt auch Horst Lichter auf den Geschmack , spätestens , wenn er am kommenden Freitag vor ausverkauftem Haus die Stadthalle zum Kochen bringt .']	"[""Deine leckere Suppe, die du gestern gemacht hast, hätte ich gerne noch einmal gehabt."", ""Das leckere Rindfleischbouillon, die du kochst, erfrischt mich jedes Mal nach dem Sport.""]"	['Deine leckere Suppe, die du gestern gemacht hast, hätte ich gerne noch einmal gehabt.', 'Das leckere Rindfleischbouillon, die du kochst, erfrischt mich jedes Mal nach dem Sport.']	2	2	0,07692307692307693	0,0	0,07692307692307693
1573	"Die ""Reflexive_Bewegung:NP_VP_REFL_PP-Konstruktion"" ""ist eine Argumentstruktur-Konstruktion, die die (reale oder metaphorische) ,Bewegung' einer Entität [...] ausdrückt."" (Willich 2022:2f.) Obligatorische Elemente dieser Konstruktion sind das interne Kern-Konstruktionselement (Kern-KE) ""Ereignis"", die beiden externen Kern-KE ""Bewegendes"" und ""Weg"" sowie das Konstruktionsevozierende Element (KEE) Reflexivum, welches durch ein Reflexivpronomen wie ""sich"" realisiert wird."	"['Der koreanische "" "" Bruderkrieg "" "" war ein Krieg ohne Sieger – abgesehen von der Bundesrepublik Deutschland , die nicht beteiligt war , aber ökonomisch und politisch enorm profitierte :', 'Er hat auch eine Grand Jury eingesetzt , ein geheim tagendes Geschworenengremium , das Muellers Möglichkeiten zur Beweiserhebung erheblich ausweitet .', 'ZEIT Wissen : Gibt es irgendetwas , das ihr vor sehr langer Zeit bekommen habt , aber heute noch total gernhabt ?', 'Das Nickerchen , das ich überaus schätze , ist so zweckfrei , wie es die Liebe manchmal ist .']"	"[""Die Intensivierung des Ausmahs führte zu einer stärkeren Auswirkung des Drucks auf den Körper."", ""Die Intensivierung der körperlichen Aktivität führte zu einer stärkeren Muskelkraftentwicklung."", ""Die Intensivierung des Geschäftsverlaufs führte zu einer stärkeren Kundenbindung.""]"	['Die Intensivierung des Ausmahs führte zu einer stärkeren Auswirkung des Drucks auf den Körper.', 'Die Intensivierung der körperlichen Aktivität führte zu einer stärkeren Muskelkraftentwicklung.', 'Die Intensivierung des Geschäftsverlaufs führte zu einer stärkeren Kundenbindung.']	3	3	0,0	0,0	0,0
