	definition	examples	generated	evaluated_generated	num_generated	unique_generated	definition_overlap	examples_overlap	overlap
1315	"Die ""Expressivität:alsobS-Konstruktion"" gehört zur Familie der Expressivitätskonstruktionen und bringt unterschiedliche negative Emotionen eines Sprechers oder einer Sprecherin zum Ausdruck. Dazu zählen u. a. Wut, Empörung, Ärger, Enttäuschung und leichter Unmut. Gleichzeitig können mit als ob-Sätzen auch Selbstzweifel oder Skepsis ausgedrückt werden. Eine positive Stimmung kann mit dieser Konstruktion nicht vermittelt werden, es sei denn, die Äußerung wird in einen ironischen oder sarkastischen Kontext gebettet. Mit Hilfe dieser Konstruktion gibt ein Sprecher oder eine Sprecherin zu verstehen, dass der auf das ""KEE"" folgende Satz nicht der Fall ist. Die Konstruktion setzt sich zusammen aus dem konstruktionsevozierenden Element (kee::755]KEE"") und dem darauffolgenden internen Kern-Konstruktionselement (Kern-KE) ""Satz""."	['Wer keine technischen Vorkenntnisse hat , verirrt sich leicht im Wirrwarr des Angebots .', 'Aber eigentlich lenken sie weniger den Verkehr , als dass sie vielmehr davon ablenken , dass ein Verkehrskreisel ohne solchen technischen Krimskrams eben besser funktioniert .']	"[""Wer keine Hör- und Verstehkraft hat, verpasse leicht den Zusammenhang."", 'Aber eigentlich nimmermehr stammen solche Ideen von mir, aber nur aufgrund dessen, dass ich zu viel an meinen Aktivitäten denke.']"	['Wer keine Hör- und Verstehkraft hat, verpasse leicht den Zusammenhang.', 'Aber eigentlich nimmermehr stammen solche Ideen von mir, aber nur aufgrund dessen, dass ich zu viel an meinen Aktivitäten denke.']	2	2	0,0	0,0	0,0
1316	"Die ""Gegenüberstellung_Situationswechsel:rausausNPreininNP-Konstruktion"" gehört zur Familie der Gegenüberstellungskonstruktionen und beschreibt einen Wechsel von Umständen. Dieser Wechsel findet zielgerichtet statt und verfolgt eine bestimmte Absicht. Sie setzt sich zusammen aus dem konstruktionsevozierenden Element ""KEE"" sowie den internen Kern-Konstruktionselementen (Kern-KE) ""Situation_alt"" und ""Situation_neu"", welche die sich verändernden Umstände angeben."	['Ein ganz normaler Bundesliganeuling halt .', 'In Caroline sah er eine »Madame Lucifer« und in Friedrich Schlegel nur einen »unbescheidenen kalten Witzling« .']	"[""Ein lächerlicher kleiner X-ling"", ""Ein ziemlich gemeines Y-ling""]"	['Ein lächerlicher kleiner X-ling', 'Ein ziemlich gemeines Y-ling']	2	2	0,0	0,0	0,0
132	"Die ""Äquativ:XgleichtY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Entitäten an. Der Vergleichsausdruck besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Verglichenes"",""Bezugswert"" und ""Dimension"". Das Verb ""gleichen"" fungiert als konstruktionsevozierendes Element (KEE)."	['Weder die Angst noch die Hoffnung .', 'Die sollten besonders auffällige Kinder einnehmen , etwa in Form des Produkts Ritalin , um nicht durch Unruhe aufzufallen , weder im Unterricht noch bei den Eltern zu Hause .']	"[""Weder die Tatsache, dass die Sache nicht stimmt, noch die Möglichkeit, dass sie stimmt"", ""Weder die Wahrheit noch die Falschheit der Aussage""]"	['Weder die Tatsache, dass die Sache nicht stimmt, noch die Möglichkeit, dass sie stimmt', 'Weder die Wahrheit noch die Falschheit der Aussage']	2	2	0,0	0,0	0,0
1320	"Bei der ""Diminutiv:N-lein-Konstruktion"" handelt es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Substantivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) -""lein"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['Heute staut sich alles hinter dem einen mit glühendem Gesicht , im weißen Kittel , der sich einen Trampelpfad ins Gestrüpp schlägt .', 'Als dieser in Form von Comedy die Fernsehkanäle überflutete , bahnte er sich gleichzeitig einen Trampelpfad auf die Kleinkunstbühnen Berlins , fand ein bisschen in der Ufa-Fabrik , im Tränenpalast und in der Bar jeder Vernunft statt - und blieb im Grunde heimatlos .']	"[""Sie staut sich hinter sich selbst mit glühendem Gesicht , im weißen Kittel , der sich einen Trampelpfang ins Gestrüpp schlägt ."", ""Als sie in Form von Komödie die Fernsehkanäle überflutete , bahnte sie sich gleichzeitig einen Trampelpfang auf die Kleinkunstbühnen Berlins , fand ein bisschen in der Ufa-Fabrik , im Tränenpalast und in der Bar jeder Vernunft statt - und blieb im Grunde heimatlos.""]"	['Sie staut sich hinter sich selbst mit glühendem Gesicht , im weißen Kittel , der sich einen Trampelpfang ins Gestrüpp schlägt .', 'Als sie in Form von Komödie die Fernsehkanäle überflutete , bahnte sie sich gleichzeitig einen Trampelpfang auf die Kleinkunstbühnen Berlins , fand ein bisschen in der Ufa-Fabrik , im Tränenpalast und in der Bar jeder Vernunft statt - und blieb im Grunde heimatlos.']	2	2	0,0	0,10344827586206896	0,10344827586206896
1322	"Bei der ""Diminutiv:N-chen-Konstruktion"" handelt es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Substantivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-chen"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminutiertes""."	"['Das Bataillon ist Teil der Enhanced Forward Presence ( "" "" Verstärkte Vorwärtspräsenz "" "" ) der Nato in den baltischen Staaten .', 'ausSuper ( lat . über ) und Twins ( engl. Zwillinge )']"	"[""Er begrüßte Freunde aus der Ferne mit einem virtuellen Handschlag"", ""Wie der Name vermerkt, ist das Unternehmen eine Zweigstelle der TU-Brauerei""]"	['Er begrüßte Freunde aus der Ferne mit einem virtuellen Handschlag', 'Wie der Name vermerkt, ist das Unternehmen eine Zweigstelle der TU-Brauerei']	2	2	0,0	0,0	0,0
1323	"Die meist als Prädikativum verwendete Konstruktion"" Intensivierung_Attribut_nachgestellt:NPpur"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""pur"" folgt."	['Zum Jahreswechsel verzichtete Hoeneß auf das Ziehen einer Option , die Kiralys Vertrag ( gültig bis Juni 2004 ) automatisch bis 2006 verlängert hätte .', 'das wollte ich , wenn ich ehrlich bin , wenngleich mich die klischeehafte Hamsterrad-Formulierung auch etwas unglücklich machte ( die Veranstalter hätten die Gewöhnlichkeit dieses Ausbruchswunsches echt ein bisschen besser kaschieren können , damit man sich nicht so durchschnittlich fühlt ) .']	"[""Die geplante Veranstaltung wurde abgesagt, obwohl die Organisatoren das ursprünglich geplante Datum auswählten."", ""Das Kind hatte sich beim Spielen eine Verletzung zugezogen, die die Ärzte eine Woche lang behandelten.""]"	['Die geplante Veranstaltung wurde abgesagt, obwohl die Organisatoren das ursprünglich geplante Datum auswählten.', 'Das Kind hatte sich beim Spielen eine Verletzung zugezogen, die die Ärzte eine Woche lang behandelten.']	2	2	0,0	0,0	0,0
1324	"Die Konstruktion"" Intensivierung_Attribut_nachgestellt:NPsatt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in ausreichendem bzw. hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""satt"" folgt."	"['Von wegen Frohe Ostern , wenn man kein Fenster öffnen kann .', 'Sachs hält seine berüchtigte Ansprache von wegen "" "" deutsch "" "" und "" "" echt "" "" und "" "" welscher Tand "" "" und wird dabei von der "" "" Heil ! "" "" schreienden Masse verschluckt .']"	"[""Von wegen des Lebens, wenn man keine Zeit hat"", ""Von wegen der Arbeit, wenn man keine Motivation hat"", ""Von wegen des Wetters, wenn man keine Kistenisolierer hat""]"	['Von wegen des Lebens, wenn man keine Zeit hat', 'Von wegen der Arbeit, wenn man keine Motivation hat', 'Von wegen des Wetters, wenn man keine Kistenisolierer hat']	3	3	0,0	0,0	0,0
1329	"Die ""Generalisierung:jedermannsN-Konstruktion"" wird im deutschen Sprachgebrauch häufig zur Verallgemeinerung einer bestimmten Sache herangezogen. Feste Bestandteile dieser Konstruktion sind das konstruktionsevozierende Element (KEE) ""jedermanns"" sowie das interne Kern-Konstruktionselement (Kern-KE) ""Bezugswort""."	"['Das war ein Mordskerl , bei jedem anderen hätte sie wohl Antibiotika verstanden , bei ihm klang es für sie nach Anabolika .', '"" Es hat einen Mordsspaß gemacht "" "" "" "" , schrieb Lohan nach der Aufzeichnung der Show auf Twitter . ""']"	"[""Es war ein intensivierter Mordskerl"", ""Er hat einen intensivierten Mordsspaß gemacht""]"	['Es war ein intensivierter Mordskerl', 'Er hat einen intensivierten Mordsspaß gemacht']	2	2	0,0	0,0	0,0
133	"Die ""Äquativ_Schlussfolgerung_hypothetisch:VPals_obVP-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt einen hypothetischen Vergleich zwischen ""Verglichenem"" und ""Bezugswert"" an. Hypothetisch ist der Vergleich deshalb, weil sich die beiden KE in der Realität nicht auf dem gleichen Punkt der Skala befinden. Die Konstruktion beinhaltet das konstruktionsevozierende Element (KEE) ""als ob"", auf das stets das satzförmige Kern-Konstruktionselement (Kern-KE) ""Bezugswert"" folgt, sowie das Kern-KE ""Verglichenes""."	['Diese Entwicklung geht so weit , dass sogar von der eigenen Identität heute niemand mehr festgelegt sein soll .', 'Diese Kräfte sind so stark , dass sie sogar das vielleicht größte politische Talent seiner Generation überfordern , den Mann , der mit seiner eigenen Hände Arbeit eine Partei gerettet und triumphal wieder in den Bundestag zurückgebracht hat .']	"[""Die Intensivierung der Energiebedürfnisse führt dazu, dass sich die Umweltbelastung erhöht.""]"	['Die Intensivierung der Energiebedürfnisse führt dazu, dass sich die Umweltbelastung erhöht.']	1	1	0,0	0,0	0,0
1337	"Bei der ""Diminutiv:X-i-Konstruktion"" handelt es sich um eine Verkleinerungs- bzw. Verniedlichungsform, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-i"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['Er ist der Philosoph unter den Personal Trainern Berlins : 34 Jahre alt , rotes Haar , roter Bart , asketisches Gesicht .', 'Snower , 66 , ist der Feingeist unter den Ökonomen .']	"[""Er ist der Journalist unter den Schriftstellern."", ""Sie ist die Sängerin unter den Musikerinnen."", ""Er ist der Mathematikler unter den Wissenschaftlern."", ""Sie ist die Künstlerin unter den Malern."", ""Er ist der Philosoph unter den Politikern."", ""Sie ist die Geschäftsführerin unter den Frauen."", ""Er ist der Schriftsteller unter den Dichtern."", ""Sie ist die Lehrerin unter den Lehrkräften.']"	"['""Er ist der Journalist unter den Schriftstellern."", ""Sie ist die Sängerin unter den Musikerinnen."", ""Er ist der Mathematikler unter den Wissenschaftlern."", ""Sie ist die Künstlerin unter den Malern."", ""Er ist der Philosoph unter den Politikern."", ""Sie ist die Geschäftsführerin unter den Frauen."", ""Er ist der Schriftsteller unter den Dichtern."", ""Sie ist die Lehrerin unter den Lehrkräften.\'']"	1	1	0,0	0,0	0,0
1342	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPparexcellence"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, einer Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""parexcellence"" folgt."	['Kelly Flinn war Amerikas weiblicher Mustersoldat , die erste und bisher einzige Frau , die einen B-52-Bomber fliegen konnte und durfte - bis sie , jung und ledig , sich mit einem verheirateten Offizier einliess .', 'Lohr lobte die Vorderländer als Mustersektion , die beweise , dass Sport Grenzen erfahren und eben auch überwinden lasse .']	"[""Goldman war der prototypische CEO , der das Unternehmen auf den Weg zum Erfolg brachte"", ""Fishers Neffe war ein Musterkind in der ganzen Stadt""]"	['Goldman war der prototypische CEO , der das Unternehmen auf den Weg zum Erfolg brachte', 'Fishers Neffe war ein Musterkind in der ganzen Stadt']	2	2	0,08333333333333333	0,08333333333333333	0,16666666666666666
1346	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPwieesimBuchesteht"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, eine Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", worauf das konstruktionsevozierende Element (KEE) ""wie_es_im_Buche_steht"" folgt. Die beiden Elemente werden meist durch ein Komma getrennt."	['«The bear is making bubbles» , sagte eine kamerabehängte Amerikanerin und freute sich an der Versammlung von pausbäckigen , dümmlich grinsenden Gartenzwergen vor dem Bazar Hersche .', 'Hier ist die Ostsee , das Baltische Meer , schon jetzt mehr gräulich als weiss ( baltas = weiss ) .']	"[""Die Wurst hat eine köstliche Würzwoche.""]"	['Die Wurst hat eine köstliche Würzwoche.']	1	1	0,0	0,0	0,0
1347	"Die Konstruktion ""Intensivierung:zuTodeX"" gehört zu der Gruppe der Intensivierungskonstruktionen und hat folgende Funktion: Zum Einen kann sie eine ""Intensivierung der Verbbedeutung"" (Stumpf 2016) herbeiführen. Dabei wird die Bedeutung des Verbs durch den Zusatz ""zu Tode"" ""in äußerstem Maße/extrem"" (Stumpf 2016) dargestellt, z.B. "" Zum Anderen ""[wird] die Verbbedeutung [...] durch zu häufige Anwendung der ""Tätigkeit"" wirkungslos gemacht, mit dem Resultat eines unbefriedigenden Endzustands"" (Stumpf 2016). Dazu zählen beispielsweise Wendungen wie zu Tode diskutieren, rationalisieren oder sparen, was auch eine Form der Intensivierung darstellt. """	['Die Beschäftigung mit dem Kontinent sei einfach zu deprimierend , er sehe sich nicht in der Lage , die Krise des Kontinents zu erklären , geschweige denn Lösungswege vorzuschlagen .', '»Ohne Europa sind viele Fragen nicht mehr seriös in Angriff zu nehmen , geschweige denn zu lösen« , meint der grüne Bundesparteisekretär Lothar Lockl .']	"[""Die meisten von ihnen haben zuvor noch nie einen Computer gesehen"", ""Geschweige denn bedient""]"	['Die meisten von ihnen haben zuvor noch nie einen Computer gesehen', 'Geschweige denn bedient']	2	2	0,0	0,0	0,0
135	"Die Konstruktion ""Intensivierung_Schlussfolgerung:soADJPdassXP"" gehört zu der Familie der Intensivierungskonstruktionen und zeigt eine Intensivierung/Verstärkung und die sich daraus ergebende Konsequenz an. Die Konstruktion (Kxn) besteht aus dem externen Kern-Konstruktionselement (Kern-KE) ""Gradiertes"", den internen Kern-KE ""Dimension"" und ""Konsequenz"" sowie dem konstruktionsevozierenden Element (KEE) ""sodass"". Sie zeigt eine Intensivierung einer ""Dimension"", die sich auf eine ""Entität"" bezieht. Aus der Intensivierung ergibt sich eine Schlussfolgerung, die ""Konsequenz"". """	['Aristoteles konnte die Generation Golf nicht absehen .', 'Ein Freudenhaus für die Generation Selbstbedienung .']	"[""Generation M"", ""Generation Z"", ""Generation X"", ""Generation Y""]"	['Generation M', 'Generation Z', 'Generation X', 'Generation Y']	4	4	0,0	0,0	0,0
1351	"Die ""Reduplikation_Irrelevanz:N1hinN1her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit einer bestimmten Sache hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus zwei identischen Substantiven, dem ""ersten Konjunkt"" und dem ""zweiten Konjunkt"", sowie dem konstruktionsevozierenden Element (KEE) ""hin_her""."	['Das inzwischen geschiedene Paar hat zwei Kinder : Johannes Gwisdek ist Komponist , Robert Gwisdek ( oben rechts ) ist Schauspieler , Musiker und Autor .', 'Die Kommerzialisierung hat das Innerste der Seelen erreicht und weiß gar nicht mehr so recht , warum man nicht auch Werbung für den Verkauf der eigenen Niere ( siehe dazu Frederic Spohr , Handelsblatt - Online vom 20 . 4 . 2010 ) oder Eizellen ( siehe dazu die BGH - Entscheidung I ZR 225 / 13 vom 8 . 10 . 2015 ) oder für die Vermietung der Gebärmutter ( siehe dazu Cécile Calla in ZEIT ONLINE , 20 . 2 . 2017 ) machen sollte .']	"[""Du bist kreativ und gewissenhaft."", ""Du bist kreativ und gewissenhaft."", ""Du bist kreativ und gewissenhaft."", ""Du bist kreativ und gewissenhaft."", ""Du bist kreativ und gewissenhaft."", ""Du bist kreativ und gewissenhaft.""]"	['Du bist kreativ und gewissenhaft.', 'Du bist kreativ und gewissenhaft.', 'Du bist kreativ und gewissenhaft.', 'Du bist kreativ und gewissenhaft.', 'Du bist kreativ und gewissenhaft.', 'Du bist kreativ und gewissenhaft.']	6	1	0,0	0,0	0,0
136	"Die ""Äquativ:Xwie_wennY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Obligatorische Elemente dieser Vergleichskonstruktion sind die Kern-Konstruktionselemente (Kern-KE) ""Verglichenes"", ""Dimension"" und ""Bezugswert"" sowie das konstruktionsevozierende Element (KEE) ""wie wenn.""."	['Tor oder nicht Tor - am Montag werden die Vertreter der 36 Profivereine in einem Hotel am Frankfurter Flughafen eine Grundsatzentscheidung über die Einführung der Torlinientechnologie in den bei den Bundesligen treffen .', 'Aber es macht für die Lektüre einigen Unterschied , ob man weiß oder nicht weiß , dass er die Schreckensfigur ist , die durch die Kulissen des Romans geistert .']	"[""Das Leben ist weder Gut noch Böse - es gibt gute und schlechte Aspekte im Leben."", ""Der Tisch ist entweder rot oder grün - oder beides.""]"	['Das Leben ist weder Gut noch Böse - es gibt gute und schlechte Aspekte im Leben.', 'Der Tisch ist entweder rot oder grün - oder beides.']	2	2	0,0	0,06666666666666667	0,06666666666666667
139	"Die ""Äquativ_partielle_Gleichheit_ähnlich_Plural-Konstruktion"" gehört zu den Vergleichskonstruktionen und stellt gewissermaßen die Schnittstelle zwischen den beiden Schwesterkonstruktionen ""Äquativ_partielle_Gleichheitähnlich"" und ""Äquativ_Plural"" dar. Denn zum einen zeigt die Konstruktion die Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala (""Dimension"") miteinander verglichen werden, wobei diese Gleichheit keine absolute (Vergleichsart: Gleichheit), sondern eine partielle (Vergleichsart: partielle_Gleichheit) darstellt, die durch das konstruktionsevozierende Element (KEE) ""ähnlich"" zum Ausdruck gebracht wird. Darin besteht die Schnittstelle zur Konstruktion ""Äquativ_partielle_Gleichheitähnlich"". Zum anderen sind im Gegensatz zu anderen Vergleichskonstruktionen die verglichenen Entitäten nicht gesplittet aufgeführt – nämlich in eine hinsichtlich der Vergleichskategorie festgelegten Vergleichsgröße (Konstruktionselement (KE) ""Bezugswert"") einerseits und einer zu diesem Bezugswert zu vergleichenden Entität (KE ""Verglichenes"") andererseits –, sondern sie werden gemeinsam als Einheit realisiert, die eine entsprechende Pluralmarkierung aufweist (KE ""Verglichene_Entitäten""). Die bei Schwesterkonstruktionen üblichen KE ""Verglichenes"" und ""Bezugswert"" sind in dieser Konstruktion also ersetzt durch das KE ""Verglichene_Entitäten"", worin die Schnittstelle zur Konstruktion ""Äquativ_Plural"" besteht."	['Wenn nur nicht das Zeitproblem wäre .', 'Wenn es sich wenigstens musikalisch lohnen würde .']	"[""Wenn du deine Hausaufgaben machst"", ""Wenn er mit ihr ausgegangen ist"", ""Wenn sie ihr Auto verkauft hätte""]"	['Wenn du deine Hausaufgaben machst', 'Wenn er mit ihr ausgegangen ist', 'Wenn sie ihr Auto verkauft hätte']	3	3	0,0	0,0	0,0
14	"Die ""Exklamativ:wie_ADJ-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen Stimulus zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""wie"" sowie dem internen Kern-Konstruktionselement (KE) ""Bewertung"" zusammen. Hinzukommt das interne Kern-KE ""Stimulus"", das im Rahmen dieser elliptischen Kxn allerdings stets nullinstanziiert ist. Das Interrogativpronomen wie bildet den Einstieg in die Konstruktion, worauf das interne Kern-Konstruktionselement (KE) ""Bewertung"" in Form eines Adjektivs folgt. Der informationsstrukturelle und prosodische Fokus liegt auf der ""Bewertung"" des nullinstanziierten ""Stimulus"", wobei durch die semantische Funktion des ""KEE"" eine Skala-Lesart evoziert wird."	['Und so , liebe Anwesende ( Stimmlage drängend ) , bin ich sicher , dass auf uns ein kurzweiliger Vortrag wartet , in dem auch die eine oder andere nachdenkliche Anmerkung nicht zu kurz kommen wird !', 'Eine Wahl in Nordrhein - Westfalen gewinnt man ja nicht jeden Tag ( lacht ) .']	"[""Können Sie bitte Ihren Namen genanntesten, Herr Schütte?"", ""Das ist jegliches noch so interessant und befremdend, Herr Schütte.""]"	['Können Sie bitte Ihren Namen genanntesten, Herr Schütte?', 'Das ist jegliches noch so interessant und befremdend, Herr Schütte.']	2	2	0,0	0,0	0,0
1459	"Bei der Konstruktion (Kxn) ""Kategorisierung_Trendwechsel:Xist_das_was_früherYwar"" handelt es sich um eine satzwertige Prädikativkonstruktion, die dazu dient, anzuzeigen, dass zum jetzigen Sprechzeitpunkt mit ""Trend_neu"" eine Entität bzw. ein Sachverhalt einen äquivalenten Status bzw. eine äquivalente Funktion zu dem besitzt, was hinsichtlich einer bestimmten ""Eigenschaft"" zu einem früheren Zeitpunkt mit ""Trend_alt"" eine andere Entität bzw. ein anderer Sachverhalt inne hatte. Evoziert wird diese Trendwechsel anzeigende Kxn durch die nicht-adjazente Mehrwortverbindung ""ist_das_was_früher_war"". Durch eine Form der 3. Person Präsens des Kopulaverbs sein wird dabei eine Beziehung zwischen dem grammatischen Subjekt – dem Kern-KE ""Trend_neu"" – und dem Prädikativum gestiftet, welches kategorial durch eine Relativphrase der Form das, was früher Y war realisiert ist und auf das Kern-KE ""prädizierte_Eigenschaft"" verweist. Die ""prädizierte Eigenschaft"", hinsichtlicher derer mit ""Trend_neu"" und ""Trend_alt"" die im Subjekt und im Prädikativum benannten Entitäten bzw. Sachverhalte als Äquivalente zueinander in Verbindung gebracht werden, ist entweder explizit benannt oder vom Rezipienten inferentiell zu erschließen: """	['Wie heftig der Wettbewerb ist , zeigt sich nicht nur an den Tiefstpreisen , die Pauschalurlauber regelmäßig jubeln lassen , sondern auch an der hohen Airline - Dichte in Europa .', 'Zuletzt sanken die Ticketpreise von Ryanair und anderen Billiganbietern auf einen Tiefststand von rund 35 bis 97 Euro , wie das Deutsche Zentrum für Luft - und Raumfahrt in seinem Low Cost Monitor zeigt .']	"[""Das erste Szenario ist für jeden der Beteiligten ein echter Superlativ"", ""Die Inzidenz von COVID-19 steigt immer weiter in den USA"", ""Seit 2020 ist die Arbeitslosigkeit in vielen Ländern auf einem historischen Tiefpunkt""]"	['Das erste Szenario ist für jeden der Beteiligten ein echter Superlativ', 'Die Inzidenz von COVID-19 steigt immer weiter in den USA', 'Seit 2020 ist die Arbeitslosigkeit in vielen Ländern auf einem historischen Tiefpunkt']	3	3	0,0	0,0	0,0
1461	"Die ""Kategorisierung:Das_Leben_ist_keinNP-Konstruktion"" wird formal gebildet, indem dem Begriff Das Leben ein bestimmter Begriff gegenübergestellt und die Nicht-Identität der beiden Begriffe hervorgehoben wird. Genutzt wird die Konstruktion, um die Verschiedenheit zwischen dem Leben und einem (meist) semantisch kompatiblen Begriff deutlich zu machen. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""das_Leben_ist_kein"" und aus dem internen Kern-Konstruktionselement (Kern-KE) ""Ausgeschlossenes"". Sie kann des Weiteren die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_einmal"", ""nun_mal"" und ""schließlich"" enthalten."	"['Wie passend !""""', 'Wie schön !']"	"[""Wie interessant !"", ""Wie witzig !"", ""Wie beeindruckend !"", ""Wie unverschämter !"", ""Wie unglaublich !""]"	['Wie interessant !', 'Wie witzig !', 'Wie beeindruckend !', 'Wie unverschämter !', 'Wie unglaublich !']	5	5	0,0	0,16666666666666666	0,16666666666666666
1462	"Die ""Kategorisierung:NPist_kein_Ponyhof-Konstruktion"" wird formal gebildet, indem einem bestimmten Begriff der Begriff Ponyhof gegenübergestellt und die Nicht-Identität der beiden Begriffe hevorgehoben wird. Nach Steffens/Al-Wadi (2014) wird der Phraseologismus etwas ist kein Ponyhof, was so viel wie etwas ist nicht nur ein Vergnügen bedeutet, häufig als Mahnung verstanden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""ist_kein_Ponyhof"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Entität"". Des Weiteren kann die Konstruktion die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_mal"" und ""schließlich"" enthalten."	['Diplomatie ohne Comment ist wie Chirurgie ohne Anästhesie .', '„ Volleyball ohne Emotionen ist wie Unterwasserhalma ohne Sauerstoffflasche “ , hat er mal gescherzt .']	"[""Physik ohne Mathematik ist wie Musik ohne Noten "", ""Regenschirm ohne Regen ist wie eine Brille ohne Licht""]"	['Physik ohne Mathematik ist wie Musik ohne Noten ', 'Regenschirm ohne Regen ist wie eine Brille ohne Licht']	2	2	0,0	0,0	0,0
15	"Die ""Exklamativ:welch_(ART.indef_)N-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen ""Stimulus"" zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""welch"" sowie dem internen Kern-Konstruktionselement (KE) ""Stimulus"" zusammen. Das Interrogativpronomen ""welch"" bildet den Einstieg in die Konstruktion (Kxn), worauf der ""Stimulus"" folgt. Die Kxn wird in Form einer Nominalphrase (NP), welche sich aus ""KEE"" plus (Indefinitpronomen plus) (Adjektiv plus) Nomen zusammensetzen kann, realisiert. Der informationsstrukturelle und prosodische Fokus der Überraschung liegt auf dem ""Stimulus"", die semantische Funktion des ""KEE"" evoziert eine Skala-Lesart. Häufig modifiziert ein gradierbares Adjektiv das Nomen, die graduierbare Eigenschaft kann allerdings auch in der Semantik des Nomens selbst angelegt sein."	['Und wenn einer krank wird , schickt er trotzdem seine Materialien an die Schule , was einem fachfremden Vertretungslehrer sehr weiterhilft .', 'Arthur Miller , der Autor des von uns verfilmten Stückes , fand , dass Dustin Hoffman der Rolle sehr nahekam .']	"[""Der Felsbrocken war sehr schwer"", ""Die Musik war sehr laut"", ""Das Essen war sehr süß""]"	['Der Felsbrocken war sehr schwer', 'Die Musik war sehr laut', 'Das Essen war sehr süß']	3	3	0,0	0,0	0,0
