	definition	examples	generated	evaluated_generated	num_generated	unique_generated	definition_overlap	examples_overlap	overlap
1313	"Die ""Kategorisierung_exklamativ:esistzumN-Konstruktion"" gehört zur Familie der Kategorisierungskonstruktionen und drückt typischerweise ausschließlich negative Emotionen des Sprechers oder der Sprecherin im Hinblick auf eine bestimmte Situation oder einen bestimmten Sachverhalt aus; eine Person X bewertet eine Situation Y also als negativ. Die Konstruktion setzt sich zusammen aus dem konstruktionsevozierenden Element (KEE) ""das_ist_zum""/""es_ist_zum"" und dem internen Kern-Konstruktionselement (Kern-KE) ""substantiviertes_Emotionsverb""."	['Es war zum Grünanlaufen .', 'Es ist zum Frösteln .', 'Es ist zum Katholischwerden !']	"[""Es ist zum Verzweifeln"", ""Es ist zum Wahnsinnigen Tanzen"", ""Es ist zum Zittern""]"	['Es ist zum Verzweifeln', 'Es ist zum Wahnsinnigen Tanzen', 'Es ist zum Zittern']	3	1,0	0,0	0,0	0,0
1315	"Die ""Expressivität:alsobS-Konstruktion"" gehört zur Familie der Expressivitätskonstruktionen und bringt unterschiedliche negative Emotionen eines Sprechers oder einer Sprecherin zum Ausdruck. Dazu zählen u. a. Wut, Empörung, Ärger, Enttäuschung und leichter Unmut. Gleichzeitig können mit als ob-Sätzen auch Selbstzweifel oder Skepsis ausgedrückt werden. Eine positive Stimmung kann mit dieser Konstruktion nicht vermittelt werden, es sei denn, die Äußerung wird in einen ironischen oder sarkastischen Kontext gebettet. Mit Hilfe dieser Konstruktion gibt ein Sprecher oder eine Sprecherin zu verstehen, dass der auf das ""KEE"" folgende Satz nicht der Fall ist. Die Konstruktion setzt sich zusammen aus dem konstruktionsevozierenden Element (kee::755]KEE"") und dem darauffolgenden internen Kern-Konstruktionselement (Kern-KE) ""Satz""."	['Als ob sich nicht alle Lebenswelten künstlicher Mittel zur Leistungssteigerung bedienten .', 'Als ob es darum ginge , die SPD zur Linkspartei hin zu öffnen !', 'Als ob ich es geahnt hätte!«']	"[""Als ob es sich um eine Bewertung handelte"", ""Als ob ich der Meinung bin, dass die Luft auf dem Mond dick ist"", ""Als ob ich nicht bemerkte, dass sie schwanger war""]"	['Als ob es sich um eine Bewertung handelte', 'Als ob ich der Meinung bin, dass die Luft auf dem Mond dick ist', 'Als ob ich nicht bemerkte, dass sie schwanger war']	3	1,0	0,0	0,0	0,0
1316	"Die ""Gegenüberstellung_Situationswechsel:rausausNPreininNP-Konstruktion"" gehört zur Familie der Gegenüberstellungskonstruktionen und beschreibt einen Wechsel von Umständen. Dieser Wechsel findet zielgerichtet statt und verfolgt eine bestimmte Absicht. Sie setzt sich zusammen aus dem konstruktionsevozierenden Element ""KEE"" sowie den internen Kern-Konstruktionselementen (Kern-KE) ""Situation_alt"" und ""Situation_neu"", welche die sich verändernden Umstände angeben."	['Raus aus dem Arbeitszimmer , rein in die ruppigsten Ecken der Ukraine .', 'Hayeks Idee : raus aus dem Flugzeug , rein in den Smart , der als Carsharing-Leihauto bereit steht .', 'In Saarbrücken werden wir evakuiert , ein technischer Defekt , alle raus aus dem Zug , rein in einen anderen Zug , mit schwerem Gepäck , die Nervosität steigt :']	"[""Aus dem Auto raus , rein in den Wald zu campieren."",""In ein neues Land ziehen , aus dem alten heraus raus , rein in die neue Wohnung"", ""Aus dem Büro raus , rein in die Natur zu wandern"", ""Die Arbeit loswerden , rein ins Freie , in die Natur zu gehen"", ""Aus dem Gewohnstem , rein in das Abenteuer"", ""In die Ferien raus , aus dem Alltag heraus"", ""In die Stadt zurückkehren , raus aus dem Land"", ""In eine andere Stadt ziehen , aus dem alten heraus raus"", ""In eine andere Stadt ziehen , raus aus dem Heim""]"	['Aus dem Auto raus , rein in den Wald zu campieren.', 'In ein neues Land ziehen , aus dem alten heraus raus , rein in die neue Wohnung', 'Aus dem Büro raus , rein in die Natur zu wandern', 'Die Arbeit loswerden , rein ins Freie , in die Natur zu gehen', 'Aus dem Gewohnstem , rein in das Abenteuer', 'In die Ferien raus , aus dem Alltag heraus', 'In die Stadt zurückkehren , raus aus dem Land', 'In eine andere Stadt ziehen , aus dem alten heraus raus', 'In eine andere Stadt ziehen , raus aus dem Heim']	9	1,0	0,0	0,037037037037037035	0,037037037037037035
132	"Die ""Äquativ:XgleichtY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Entitäten an. Der Vergleichsausdruck besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Verglichenes"",""Bezugswert"" und ""Dimension"". Das Verb ""gleichen"" fungiert als konstruktionsevozierendes Element (KEE)."	"['In Kalifornien wird sie von ihrer Mutter praktisch alleine aufgezogen ; der Kontakt zum Rest der Familie gleicht einer nachlässig geführten Fernbeziehung :', 'Das Ziel dieses Erzählens ist nicht die Imagination , bei der im Kopf des Lesers Figuren lebendig werden , mit denen er dann mitfiebert ; die Lektüre gleicht eher einer Meditationsübung , bei der der Leser das Gewicht der eigenen Körperglieder spürt :', 'Jeder Mensch , der "" "" ich "" "" sagt , gleicht den Argonauten']"	"[""Der Faultier gleicht einem Schirm"", ""Das Buch gleicht einem Reiseführer"", ""Die Blume gleicht einem Regenbogen"", ""Die Sängerin gleicht einer Opernsängerin"", ""Der Film gleicht einer Maskerade"", ""Der Keks gleicht einem Rutschrutsch"", ""Der Spiegel gleicht einer Schattenwand""]"	['Der Faultier gleicht einem Schirm', 'Das Buch gleicht einem Reiseführer', 'Die Blume gleicht einem Regenbogen', 'Die Sängerin gleicht einer Opernsängerin', 'Der Film gleicht einer Maskerade', 'Der Keks gleicht einem Rutschrutsch', 'Der Spiegel gleicht einer Schattenwand']	7	1,0	0,0	0,0	0,0
1320	"Bei der ""Diminutiv:N-lein-Konstruktion"" handelt es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Substantivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) -""lein"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	"['Wagner : Das ist schon von großer Komik , sich vorzustellen , wie Walther am Hofe steht und genau das Vögelein ist , das dieses Geheimnis ausplaudert .', 'Papageientauchern zuschauen , wie sie mit ihren roten Schnäbeln den Küken Fischlein reichen .', 'Der Skill """" Spieglein "" "" etwa antwortete auf die Frage "" "" Alexa , frage mein Spieglein , wer ist die Schönste im ganzen Land ? "" "" überraschenderweise :']"	"[""Das kleine Kätzchen"", ""Das winzige Häschen"", ""Das zarte Blümchen"", ""Das kleine Mädchen"", ""Das kleine Auto"", ""Das kleine Loch"", ""Das kleine Lampenlichtlein"", ""Das kleine Gänslein"", ""Das kleine Mückchen"", ""Das kleine Bambusvögelchen""]"	['Das kleine Kätzchen', 'Das winzige Häschen', 'Das zarte Blümchen', 'Das kleine Mädchen', 'Das kleine Auto', 'Das kleine Loch', 'Das kleine Lampenlichtlein', 'Das kleine Gänslein', 'Das kleine Mückchen', 'Das kleine Bambusvögelchen']	10	1,0	0,0	0,0	0,0
1322	"Bei der ""Diminutiv:N-chen-Konstruktion"" handelt es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Substantivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-chen"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminutiertes""."	['Knötchen können sich bilden , Verdickungen .', 'Sein Vater kommt nicht oft , um ihn zu hören , aber ab und an schickt er ein Päckchen , voll mit Zeitungsartikeln , alle über seinen Sohn .', 'Dann kippt Maja ihr Schminktäschchen aus .']	"[""Das Handtuchchen glitt immer wieder von ihrem Körper herab und ihre Gabelchen hätten gerne eine Menge mehr Fleischerzeugnis gehabt.""]"	['Das Handtuchchen glitt immer wieder von ihrem Körper herab und ihre Gabelchen hätten gerne eine Menge mehr Fleischerzeugnis gehabt.']	1	1,0	0,0	0,0	0,0
1323	"Die meist als Prädikativum verwendete Konstruktion"" Intensivierung_Attribut_nachgestellt:NPpur"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""pur"" folgt."	"['Stress pur , den Katrin Meißner aber freiwillig auf sich nimmt :', 'Während einer vierwöchigen Reise durch Australien schlagen die Camper ihre Zelte unter anderem im Outback auf und erleben Natur pur in Gruppen ab 8 Teilnehmern ( von 6990 Mark an ) .', '"" "" Die Atmosphäre in Kaiserslautern ist Fußball pur und die lassen wir uns auch nicht nehmen .']"	"[""Praktikum pur auf dem Campus, was mich dazu bringt, dass ich meine Fähigkeiten im Bereich der Sozialen Arbeit verbessern möchte"", ""In der heutigen Woche ist das Arbeitsumfeld pur und ich möchte mich auf meine eigenen Fähigkeiten konzentrieren"", ""Der Kurs wird pur in deutscher Sprache gehalten, damit die Absolventen ihre Sprachkenntnisse verbessern können""]"	['Praktikum pur auf dem Campus, was mich dazu bringt, dass ich meine Fähigkeiten im Bereich der Sozialen Arbeit verbessern möchte', 'In der heutigen Woche ist das Arbeitsumfeld pur und ich möchte mich auf meine eigenen Fähigkeiten konzentrieren', 'Der Kurs wird pur in deutscher Sprache gehalten, damit die Absolventen ihre Sprachkenntnisse verbessern können']	3	1,0	0,0	0,0	0,0
1324	"Die Konstruktion"" Intensivierung_Attribut_nachgestellt:NPsatt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in ausreichendem bzw. hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""satt"" folgt."	['Prominente satt und der übliche Stargast des Bauunternehmers Richard Lugner :', 'Kuchen satt , reichlich Kitsch .', 'Sonne satt und Hitze bis 32 Grad sorgen in den nächsten Tagen für das ersehnte Badewetter in Deutschland .']	"[""Schokolade satt, süß und verschmutzt"", ""Abendsonne satt und die Glühbirnen erhellen die Straßen"", ""Bier satt, kalt und köstlich""]"	['Schokolade satt, süß und verschmutzt', 'Abendsonne satt und die Glühbirnen erhellen die Straßen', 'Bier satt, kalt und köstlich']	3	1,0	0,0	0,0	0,0
1329	"Die ""Generalisierung:jedermannsN-Konstruktion"" wird im deutschen Sprachgebrauch häufig zur Verallgemeinerung einer bestimmten Sache herangezogen. Feste Bestandteile dieser Konstruktion sind das konstruktionsevozierende Element (KEE) ""jedermanns"" sowie das interne Kern-Konstruktionselement (Kern-KE) ""Bezugswort""."	"['Oder weil ein Studium nicht jedermanns Sache ist .', 'Und doch unterscheidet ihn wohl einiges von der impulsiven Trainer-Legende , die oft knorrig und grimmig wirkte und dessen Ecken und Kanten nicht jedermanns Geschmack trafen .', 'Ich will nicht jedermanns Geld , sondern nur von dem , der bereit ist , im Rahmen unserer Gesetze in unserem Stadion Fußball mit Spaß anzuschauen . "" ""']"	"[""Oder weil ein Essen nicht jedermanns Sache ist"", ""Und doch unterscheidet ihn wohl einiges von der pausenlos arbeitenden Büro-Mitarbeiter-Legende, die oft überfordert und geschwitzt wirkte und dessen Abläufe nicht jedermanns Verständnis trafen"", ""Ich will nicht jedermanns Sache, sondern nur von der, die bereit ist, im Rahmen unserer Gesetze im öffentlichen Park mit Sport zu spielen.""]"	['Oder weil ein Essen nicht jedermanns Sache ist', 'Und doch unterscheidet ihn wohl einiges von der pausenlos arbeitenden Büro-Mitarbeiter-Legende, die oft überfordert und geschwitzt wirkte und dessen Abläufe nicht jedermanns Verständnis trafen', 'Ich will nicht jedermanns Sache, sondern nur von der, die bereit ist, im Rahmen unserer Gesetze im öffentlichen Park mit Sport zu spielen.']	3	1,0	0,038461538461538464	0,0	0,038461538461538464
133	"Die ""Äquativ_Schlussfolgerung_hypothetisch:VPals_obVP-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt einen hypothetischen Vergleich zwischen ""Verglichenem"" und ""Bezugswert"" an. Hypothetisch ist der Vergleich deshalb, weil sich die beiden KE in der Realität nicht auf dem gleichen Punkt der Skala befinden. Die Konstruktion beinhaltet das konstruktionsevozierende Element (KEE) ""als ob"", auf das stets das satzförmige Kern-Konstruktionselement (Kern-KE) ""Bezugswert"" folgt, sowie das Kern-KE ""Verglichenes""."	['In der Öffentlichkeit , wenn uns Leute anstarren , als ob wir Verrückte wären ?', 'Als ob sich nicht alle Lebenswelten künstlicher Mittel zur Leistungssteigerung bedienten .', 'Beim Schlucken ist es besonders deutlich , als ob etwas in die Atemwege oder in die Speiseröhre hineinragen würde .']	"[""Als ob der Uhrzeitpunkt anders als der aktuelle Datumszeitpunkt war"", ""Als ob der Computer aus den 80er Jahren still war"", ""Als ob die Luft in einer Höhle ganz anders war als in einer Stadt""]"	['Als ob der Uhrzeitpunkt anders als der aktuelle Datumszeitpunkt war', 'Als ob der Computer aus den 80er Jahren still war', 'Als ob die Luft in einer Höhle ganz anders war als in einer Stadt']	3	1,0	0,0	0,0	0,0
1337	"Bei der ""Diminutiv:X-i-Konstruktion"" handelt es sich um eine Verkleinerungs- bzw. Verniedlichungsform, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-i"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	"['Taylor gibt den Opi , der nur noch aus Spaß mitwirft , es aber insgeheim noch einmal wissen will .', '"" "" Mein Herz geht nicht nur auf , es geht über "" "" , erzählt der selbsternannte "" "" Volks-Rock\'n\'Roller "" "" , der seiner Freundin in der ersten Reihe schon mal ein Bussi gab .', 'Dann läuft Hubertus vom Wohnzimmer in die Küche und schimpft : Mensch , Mami !']"	"[""Der Kakerlaken macht sich sehr nervös"", ""Die Mücke fällt sich nicht nur auf die Stirn"", ""Das Kleinkind ist nur ein kleiner Schelm"", ""Der kleine Floh saust nur noch durch den Stall"", ""Das kleine Schildkröte rollt nur noch durch den Sand""]"	['Der Kakerlaken macht sich sehr nervös', 'Die Mücke fällt sich nicht nur auf die Stirn', 'Das Kleinkind ist nur ein kleiner Schelm', 'Der kleine Floh saust nur noch durch den Stall', 'Das kleine Schildkröte rollt nur noch durch den Sand']	5	1,0	0,0	0,0	0,0
1342	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPparexcellence"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, einer Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""parexcellence"" folgt."	"['Wer sich durch Oertels Facebook-Einträge aus dem letzten Jahr wühlt , kann sagen : Sie ist heute eine Verschwörungstheoretikerin par excellence .', '"" "" Die Niederländer sind Wechselwähler par excellence "" "" , sagt Krause .', 'Sich als Erwachsener diesem mannigfach verknüpften und verknoteten Netz jeden Tag wieder mit dem Ziel einer Klärung des eigenen Selbst zuzuwenden – und zwar so lustvoll , geduldig und staunend wie ein Kind – , ist gleich Wittgenstein auch für Benjamin Aufklärung par excellence .']"	"[""Ein echter Sprachgenießer par excellence ist der Dialektologe Wolfgang Mieder."", ""Der Nachrichtenreporter par excellence Gerald J. Schmitt hat eine große Auswahl an Informationen.""]"	['Ein echter Sprachgenießer par excellence ist der Dialektologe Wolfgang Mieder.', 'Der Nachrichtenreporter par excellence Gerald J. Schmitt hat eine große Auswahl an Informationen.']	2	1,0	0,0	0,0	0,0
1346	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPwieesimBuchesteht"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, eine Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", worauf das konstruktionsevozierende Element (KEE) ""wie_es_im_Buche_steht"" folgt. Die beiden Elemente werden meist durch ein Komma getrennt."	"['Der Strippenzieher , der Westberliner , wie er im Buche steht , der dennoch keine Berührungsängste kennt und sich mit Gregor Gysi von der PDS aufs Podium setzt oder gerne "" "" die vernünftigen Menschen bei den Grünen "" "" lobt , wie den Chef der Bundestags-Fraktion , Rezzo Schlauch .', 'Alles da , hinter der 20 Meter breiten Glaswand , auch der "" "" gelbe Überzug der weiß lackierten Möbel und die gelbseidenen Gardinen vor den beiden Fenstern "" "" , alles perfekt , alles , wie es im Buche steht .', 'Offener , ein wenig schüchterner Blick , kurzes Strubbelhaar , kariertes Hemd und Pulli – ein Naturwissenschaftler , wie er im Buche steht .']"	"[""Der Strippenzieher"", ""wie er im Buche steht""]"	['Der Strippenzieher', 'wie er im Buche steht']	2	1,0	0,0	0,0	0,0
1347	"Die Konstruktion ""Intensivierung:zuTodeX"" gehört zu der Gruppe der Intensivierungskonstruktionen und hat folgende Funktion: Zum Einen kann sie eine ""Intensivierung der Verbbedeutung"" (Stumpf 2016) herbeiführen. Dabei wird die Bedeutung des Verbs durch den Zusatz ""zu Tode"" ""in äußerstem Maße/extrem"" (Stumpf 2016) dargestellt, z.B. "" Zum Anderen ""[wird] die Verbbedeutung [...] durch zu häufige Anwendung der ""Tätigkeit"" wirkungslos gemacht, mit dem Resultat eines unbefriedigenden Endzustands"" (Stumpf 2016). Dazu zählen beispielsweise Wendungen wie zu Tode diskutieren, rationalisieren oder sparen, was auch eine Form der Intensivierung darstellt. """	['Dem Sprichwort zufolge können wir uns zu Tode langweilen .', 'Dass der Regierungschef sich allen voran zu Tode amüsieren will , ist nur logisch , aber leider nicht der eigentliche Skandal .', 'Wären wir ehrlich , müssten wir zugeben , dass uns dieser Maßlose , der so rücksichtslos gegen sich und die Welt agierte , zu Tode ängstigt .']	"[""Die Intensivierung der Arbeitsbelastung durch den unaufhörlichen Einsatz von Maschinen am Arbeitsplatz führt zum Tod der Arbeiter.', ""Die Intensivierung der Medienkonsumtion durch den ständigen Einsatz von Smartphones führt zum Tod der Gehirnzellen durch Elektromagnetischer Strahlung.', ""Die Intensivierung des Konsums von Verbrennungsfaktoren führt zum Tod der Umwelt und ihrer Bewohner durch die Auswirkungen des Klimawandels.']"	"['""Die Intensivierung der Arbeitsbelastung durch den unaufhörlichen Einsatz von Maschinen am Arbeitsplatz führt zum Tod der Arbeiter.\', ""Die Intensivierung der Medienkonsumtion durch den ständigen Einsatz von Smartphones führt zum Tod der Gehirnzellen durch Elektromagnetischer Strahlung.\', ""Die Intensivierung des Konsums von Verbrennungsfaktoren führt zum Tod der Umwelt und ihrer Bewohner durch die Auswirkungen des Klimawandels.\'']"	1	1,0	0,045454545454545456	0,0	0,045454545454545456
135	"Die Konstruktion ""Intensivierung_Schlussfolgerung:soADJPdassXP"" gehört zu der Familie der Intensivierungskonstruktionen und zeigt eine Intensivierung/Verstärkung und die sich daraus ergebende Konsequenz an. Die Konstruktion (Kxn) besteht aus dem externen Kern-Konstruktionselement (Kern-KE) ""Gradiertes"", den internen Kern-KE ""Dimension"" und ""Konsequenz"" sowie dem konstruktionsevozierenden Element (KEE) ""sodass"". Sie zeigt eine Intensivierung einer ""Dimension"", die sich auf eine ""Entität"" bezieht. Aus der Intensivierung ergibt sich eine Schlussfolgerung, die ""Konsequenz"". """	['ZEIT ONLINE : Welche weiteren wissenschaftlichen Ergebnisse sind so eindeutig , dass man sie nicht länger ignorieren darf ?', 'Die Aale sind so glitschig , dass sie Tassilo aus den Händen gleiten .', 'Der Ansatz war so effektiv , dass die Entwickler plötzlich auf über 100 . 000 Geräte zugreifen konnten .']	"[""Die Farbe des Himmels ist so blau"", ""Die Königin hat so viele Zähne wie ein Zahnarzt"", ""Das Wetter ist so heiß"", ""Der Tisch ist so hart"", ""Die Statue ist so groß"", ""Das Auto ist so schnell""]"	['Die Farbe des Himmels ist so blau', 'Die Königin hat so viele Zähne wie ein Zahnarzt', 'Das Wetter ist so heiß', 'Der Tisch ist so hart', 'Die Statue ist so groß', 'Das Auto ist so schnell']	6	1,0	0,0	0,0	0,0
1351	"Die ""Reduplikation_Irrelevanz:N1hinN1her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit einer bestimmten Sache hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus zwei identischen Substantiven, dem ""ersten Konjunkt"" und dem ""zweiten Konjunkt"", sowie dem konstruktionsevozierenden Element (KEE) ""hin_her""."	"['Doch Fieber hin , Fieber her - die rund 30 Besucher in der Grund- und Hauptschule äußerten ihre Klagen dennoch .', 'Für 2010 werden - Krise hin , Krise her - offenbar ähnliche Zahlen erwartet .', '"" Derby hin , Derby her - das wird ein ganz anderes Spiel wie gegen Wolfenbüttel . ""']"	"[""Können wir mit euch - Stiefel hin , Stiefel her - das Problem besprechen?"", ""Da wir als Ingenieur - Modell hin , Modell her - in die Lage sind, umfangreiche Projekte zu realisieren.""]"	['Können wir mit euch - Stiefel hin , Stiefel her - das Problem besprechen?', 'Da wir als Ingenieur - Modell hin , Modell her - in die Lage sind, umfangreiche Projekte zu realisieren.']	2	1,0	0,0	0,15384615384615385	0,15384615384615385
136	"Die ""Äquativ:Xwie_wennY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Obligatorische Elemente dieser Vergleichskonstruktion sind die Kern-Konstruktionselemente (Kern-KE) ""Verglichenes"", ""Dimension"" und ""Bezugswert"" sowie das konstruktionsevozierende Element (KEE) ""wie wenn.""."	['Wenn der Staat Homosexuellen verbietet zu heiraten , ist das für mich genauso , wie wenn er verbietet , dass blonde Menschen heiraten dürfen .', 'Es ist ein bisschen so , wie wenn Frauen , die gerade noch Karriere gemacht haben , sich für die Mutterrolle entscheiden und andere Frauen das doof finden , im Sinne von : Und dafür hat sie nun also studiert , hat einen Doktortitel , hat Karriere gemacht .', 'Das schleudert ja was rum , das olle Ding , das ist , wie wenn du dich in der Kirmes auf die Berg - und - Tal - Bahn stellst und arbeiten sollst .']	"[""Es ist wie wenn man eine Schachtel mit Gemüsestückchen isst, aber sie alle zusammenfügen kann"", ""Das ist wie wenn man in eine Schachthalle gehen möchte, aber sie mit Ketten aus Schwermetall verschlossen ist"", ""Es ist wie wenn man einen Korkenzieher in eine Pfütze werfen möchte, aber er an der Kante festgehalten wird"", ""Das ist wie wenn man in einer Höhle gehen möchte, aber sie von Schatten umgeben ist""]"	['Es ist wie wenn man eine Schachtel mit Gemüsestückchen isst, aber sie alle zusammenfügen kann', 'Das ist wie wenn man in eine Schachthalle gehen möchte, aber sie mit Ketten aus Schwermetall verschlossen ist', 'Es ist wie wenn man einen Korkenzieher in eine Pfütze werfen möchte, aber er an der Kante festgehalten wird', 'Das ist wie wenn man in einer Höhle gehen möchte, aber sie von Schatten umgeben ist']	4	1,0	0,0	0,0	0,0
139	"Die ""Äquativ_partielle_Gleichheit_ähnlich_Plural-Konstruktion"" gehört zu den Vergleichskonstruktionen und stellt gewissermaßen die Schnittstelle zwischen den beiden Schwesterkonstruktionen ""Äquativ_partielle_Gleichheitähnlich"" und ""Äquativ_Plural"" dar. Denn zum einen zeigt die Konstruktion die Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala (""Dimension"") miteinander verglichen werden, wobei diese Gleichheit keine absolute (Vergleichsart: Gleichheit), sondern eine partielle (Vergleichsart: partielle_Gleichheit) darstellt, die durch das konstruktionsevozierende Element (KEE) ""ähnlich"" zum Ausdruck gebracht wird. Darin besteht die Schnittstelle zur Konstruktion ""Äquativ_partielle_Gleichheitähnlich"". Zum anderen sind im Gegensatz zu anderen Vergleichskonstruktionen die verglichenen Entitäten nicht gesplittet aufgeführt – nämlich in eine hinsichtlich der Vergleichskategorie festgelegten Vergleichsgröße (Konstruktionselement (KE) ""Bezugswert"") einerseits und einer zu diesem Bezugswert zu vergleichenden Entität (KE ""Verglichenes"") andererseits –, sondern sie werden gemeinsam als Einheit realisiert, die eine entsprechende Pluralmarkierung aufweist (KE ""Verglichene_Entitäten""). Die bei Schwesterkonstruktionen üblichen KE ""Verglichenes"" und ""Bezugswert"" sind in dieser Konstruktion also ersetzt durch das KE ""Verglichene_Entitäten"", worin die Schnittstelle zur Konstruktion ""Äquativ_Plural"" besteht."	['Zumal die Nebenwirkungen ähnlich verführerisch sind : 90 Prozent der Muskeln werden aktiviert , die Koordination geschult , das Ausdauervermögen wächst , Herz und Kreislauf profitieren , und das alles auf die sanfte Tour - Nordic Cruising heißt auch die Entdeckung der Langsamkeit , also die Natur zu spüren , bewusst die verschneite , teils unberührte Landschaft zu genießen .', 'Herbst und Frühjahr verliefen ähnlich gut , am Ende der Rückrunde setzte es dann und wann höhere Niederlagen da einige Stammspieler verletzungsbedingt nicht eingesetzt werden konnten .', 'Besonders die Herrenkleider dieser Zeit sind nämlich alle ähnlich , klassisch , fast schon ein wenig langweilig .']	"[""Köpfe sind ähnlich im Winter"", ""Die Temperaturen im Frühjahr und im Sommer waren ähnlich"", ""Diese Tiere sind ähnlich in ihrem Verhalten""]"	['Köpfe sind ähnlich im Winter', 'Die Temperaturen im Frühjahr und im Sommer waren ähnlich', 'Diese Tiere sind ähnlich in ihrem Verhalten']	3	1,0	0,0	0,0	0,0
14	"Die ""Exklamativ:wie_ADJ-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen Stimulus zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""wie"" sowie dem internen Kern-Konstruktionselement (KE) ""Bewertung"" zusammen. Hinzukommt das interne Kern-KE ""Stimulus"", das im Rahmen dieser elliptischen Kxn allerdings stets nullinstanziiert ist. Das Interrogativpronomen wie bildet den Einstieg in die Konstruktion, worauf das interne Kern-Konstruktionselement (KE) ""Bewertung"" in Form eines Adjektivs folgt. Der informationsstrukturelle und prosodische Fokus liegt auf der ""Bewertung"" des nullinstanziierten ""Stimulus"", wobei durch die semantische Funktion des ""KEE"" eine Skala-Lesart evoziert wird."	['Wie schön !', 'Wie schrecklich !', 'Wie feige !']	"[""Wie beeindruckend!"", ""Wie unglaublich!"", ""Wie erstaunlich!""]"	['Wie beeindruckend!', 'Wie unglaublich!', 'Wie erstaunlich!']	3	1,0	0,0	0,0	0,0
