	definition	examples	generated	evaluated_generated	num_generated	unique_generated	definition_overlap	examples_overlap	overlap
1347	"Die Konstruktion ""Intensivierung:zuTodeX"" gehört zu der Gruppe der Intensivierungskonstruktionen und hat folgende Funktion: Zum Einen kann sie eine ""Intensivierung der Verbbedeutung"" (Stumpf 2016) herbeiführen. Dabei wird die Bedeutung des Verbs durch den Zusatz ""zu Tode"" ""in äußerstem Maße/extrem"" (Stumpf 2016) dargestellt, z.B. "" Zum Anderen ""[wird] die Verbbedeutung [...] durch zu häufige Anwendung der ""Tätigkeit"" wirkungslos gemacht, mit dem Resultat eines unbefriedigenden Endzustands"" (Stumpf 2016). Dazu zählen beispielsweise Wendungen wie zu Tode diskutieren, rationalisieren oder sparen, was auch eine Form der Intensivierung darstellt. """	['Kinder stundenlang schaukeln , im Schwimmbad durchs Kinderbecken stelzen – es hat mich leider zu Tode gelangweilt .', 'Gallagher : Weil ich mich in Manchester zu Tode gelangweilt habe .']	"[""Das Haus brennt zu Tode"", ""Das Auto rast zu Tode"", ""Das Kind schielt zu Tode""]"	['Das Haus brennt zu Tode', 'Das Auto rast zu Tode', 'Das Kind schielt zu Tode']	3	1,0	0,14285714285714285	0,0	0,14285714285714285
135	"Die Konstruktion ""Intensivierung_Schlussfolgerung:soADJPdassXP"" gehört zu der Familie der Intensivierungskonstruktionen und zeigt eine Intensivierung/Verstärkung und die sich daraus ergebende Konsequenz an. Die Konstruktion (Kxn) besteht aus dem externen Kern-Konstruktionselement (Kern-KE) ""Gradiertes"", den internen Kern-KE ""Dimension"" und ""Konsequenz"" sowie dem konstruktionsevozierenden Element (KEE) ""sodass"". Sie zeigt eine Intensivierung einer ""Dimension"", die sich auf eine ""Entität"" bezieht. Aus der Intensivierung ergibt sich eine Schlussfolgerung, die ""Konsequenz"". """	['Der Ansatz war so effektiv , dass die Entwickler plötzlich auf über 100 . 000 Geräte zugreifen konnten .', 'Beide sind so pleite , dass sie zur Tafel gehen wollen .']	"[""Die Temperatur war so hoch, dass die Pflanze in kürzester Zeit verstarb"", ""Der Sprecher sprach so laut, dass die Zuhörer das Rauschen der Masse hörten""]"	['Die Temperatur war so hoch, dass die Pflanze in kürzester Zeit verstarb', 'Der Sprecher sprach so laut, dass die Zuhörer das Rauschen der Masse hörten']	2	1,0	0,0	0,0	0,0
1351	"Die ""Reduplikation_Irrelevanz:N1hinN1her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit einer bestimmten Sache hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus zwei identischen Substantiven, dem ""ersten Konjunkt"" und dem ""zweiten Konjunkt"", sowie dem konstruktionsevozierenden Element (KEE) ""hin_her""."	['Der geschniegelte schwarze Vorzeige-Politiker hat , Adel hin , Adel her , gelogen und betrogen .', 'Für 2010 werden - Krise hin , Krise her - offenbar ähnliche Zahlen erwartet .']	"[""Der übertriebenen schwarze Vorzeige-Politiker hat, Adel hin, Adel her, gelogen und betrogen."", ""Die unnötige Gabe des Fernsehers in den Abendnachrichten machte HinHerr auf einen bizarren Kontext aufmerksam.""]"	['Der übertriebenen schwarze Vorzeige-Politiker hat, Adel hin, Adel her, gelogen und betrogen.', 'Die unnötige Gabe des Fernsehers in den Abendnachrichten machte HinHerr auf einen bizarren Kontext aufmerksam.']	2	1,0	0,05555555555555555	0,0	0,05555555555555555
136	"Die ""Äquativ:Xwie_wennY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Obligatorische Elemente dieser Vergleichskonstruktion sind die Kern-Konstruktionselemente (Kern-KE) ""Verglichenes"", ""Dimension"" und ""Bezugswert"" sowie das konstruktionsevozierende Element (KEE) ""wie wenn.""."	['Das ist in etwa so , wie wenn jemand mit dunkler Hautfarbe , der hierzulande geboren wurde , für sein gutes Deutsch gelobt wird .', 'Das schleudert ja was rum , das olle Ding , das ist , wie wenn du dich in der Kirmes auf die Berg - und - Tal - Bahn stellst und arbeiten sollst .']	"[""Das ist wie wenn du in die Wanne stiegst, um dich zu waschen, während du schwimmst.""]"	['Das ist wie wenn du in die Wanne stiegst, um dich zu waschen, während du schwimmst.']	1	1,0	0,0	0,0	0,0
139	"Die ""Äquativ_partielle_Gleichheit_ähnlich_Plural-Konstruktion"" gehört zu den Vergleichskonstruktionen und stellt gewissermaßen die Schnittstelle zwischen den beiden Schwesterkonstruktionen ""Äquativ_partielle_Gleichheitähnlich"" und ""Äquativ_Plural"" dar. Denn zum einen zeigt die Konstruktion die Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala (""Dimension"") miteinander verglichen werden, wobei diese Gleichheit keine absolute (Vergleichsart: Gleichheit), sondern eine partielle (Vergleichsart: partielle_Gleichheit) darstellt, die durch das konstruktionsevozierende Element (KEE) ""ähnlich"" zum Ausdruck gebracht wird. Darin besteht die Schnittstelle zur Konstruktion ""Äquativ_partielle_Gleichheitähnlich"". Zum anderen sind im Gegensatz zu anderen Vergleichskonstruktionen die verglichenen Entitäten nicht gesplittet aufgeführt – nämlich in eine hinsichtlich der Vergleichskategorie festgelegten Vergleichsgröße (Konstruktionselement (KE) ""Bezugswert"") einerseits und einer zu diesem Bezugswert zu vergleichenden Entität (KE ""Verglichenes"") andererseits –, sondern sie werden gemeinsam als Einheit realisiert, die eine entsprechende Pluralmarkierung aufweist (KE ""Verglichene_Entitäten""). Die bei Schwesterkonstruktionen üblichen KE ""Verglichenes"" und ""Bezugswert"" sind in dieser Konstruktion also ersetzt durch das KE ""Verglichene_Entitäten"", worin die Schnittstelle zur Konstruktion ""Äquativ_Plural"" besteht."	['Beide Teams sind ähnlich schlecht in die Saison gestartet .', 'Bezüglich Verkehr seien Herisau und Gossau ähnlich betroffen , teilt der Gossauer Gemeinderat mit .']	"[""Das Kfz-Modell 1 und 2 sind ähnlich verbrauchstark"", ""Die beiden Rohre sind ähnlich stark"", ""Die beiden Städte sind ähnlich bevölkerungsreich""]"	['Das Kfz-Modell 1 und 2 sind ähnlich verbrauchstark', 'Die beiden Rohre sind ähnlich stark', 'Die beiden Städte sind ähnlich bevölkerungsreich']	3	1,0	0,1	0,0	0,1
14	"Die ""Exklamativ:wie_ADJ-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen Stimulus zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""wie"" sowie dem internen Kern-Konstruktionselement (KE) ""Bewertung"" zusammen. Hinzukommt das interne Kern-KE ""Stimulus"", das im Rahmen dieser elliptischen Kxn allerdings stets nullinstanziiert ist. Das Interrogativpronomen wie bildet den Einstieg in die Konstruktion, worauf das interne Kern-Konstruktionselement (KE) ""Bewertung"" in Form eines Adjektivs folgt. Der informationsstrukturelle und prosodische Fokus liegt auf der ""Bewertung"" des nullinstanziierten ""Stimulus"", wobei durch die semantische Funktion des ""KEE"" eine Skala-Lesart evoziert wird."	['Wie feige !', 'Wie gerissen !']	"[""Wie unglaublich!"", ""Wie erstaunlich!""]"	['Wie unglaublich!', 'Wie erstaunlich!']	2	1,0	0,0	0,0	0,0
1459	"Bei der Konstruktion (Kxn) ""Kategorisierung_Trendwechsel:Xist_das_was_früherYwar"" handelt es sich um eine satzwertige Prädikativkonstruktion, die dazu dient, anzuzeigen, dass zum jetzigen Sprechzeitpunkt mit ""Trend_neu"" eine Entität bzw. ein Sachverhalt einen äquivalenten Status bzw. eine äquivalente Funktion zu dem besitzt, was hinsichtlich einer bestimmten ""Eigenschaft"" zu einem früheren Zeitpunkt mit ""Trend_alt"" eine andere Entität bzw. ein anderer Sachverhalt inne hatte. Evoziert wird diese Trendwechsel anzeigende Kxn durch die nicht-adjazente Mehrwortverbindung ""ist_das_was_früher_war"". Durch eine Form der 3. Person Präsens des Kopulaverbs sein wird dabei eine Beziehung zwischen dem grammatischen Subjekt – dem Kern-KE ""Trend_neu"" – und dem Prädikativum gestiftet, welches kategorial durch eine Relativphrase der Form das, was früher Y war realisiert ist und auf das Kern-KE ""prädizierte_Eigenschaft"" verweist. Die ""prädizierte Eigenschaft"", hinsichtlicher derer mit ""Trend_neu"" und ""Trend_alt"" die im Subjekt und im Prädikativum benannten Entitäten bzw. Sachverhalte als Äquivalente zueinander in Verbindung gebracht werden, ist entweder explizit benannt oder vom Rezipienten inferentiell zu erschließen: """	['die BRD ist heute das , was früher das Reich war .', 'Heute ist das , was früher Hardcore war , Blümchensex .']	"[""Es ist das, was früher der Himmel war."", ""Es ist das, was früher eine Scheuche war."", ""Es ist das, was früher der Chef war."", ""Es ist das, was früher eine Braut war."", ""Es ist das, was früher ein König war."", ""Es ist das, was früher ein Bauernhof war."", ""Es ist das, was früher ein Schmetterling war."", ""Es ist das, was früher ein Computer war."", ""Es ist das, was früher ein Auto war."", ""Es ist das, was früher ein Telefon war."", ""Es ist das, was früher ein Fernseher war."", ""Es ist das, was früher ein Flugzeug war."", ""Es ist das, was früher ein Reisemobil war."", ""Es ist das, was früher ein Haus war."", ""Es ist das, was früher ein Tier war."", ""Es ist das, was früher ein Baum war."", ""Es ist das, was früher ein Vogel war."", ""Es ist das, was früher ein Wasserpilz war.']"	"['""Es ist das, was früher der Himmel war."", ""Es ist das, was früher eine Scheuche war."", ""Es ist das, was früher der Chef war."", ""Es ist das, was früher eine Braut war."", ""Es ist das, was früher ein König war."", ""Es ist das, was früher ein Bauernhof war."", ""Es ist das, was früher ein Schmetterling war."", ""Es ist das, was früher ein Computer war."", ""Es ist das, was früher ein Auto war."", ""Es ist das, was früher ein Telefon war."", ""Es ist das, was früher ein Fernseher war."", ""Es ist das, was früher ein Flugzeug war."", ""Es ist das, was früher ein Reisemobil war."", ""Es ist das, was früher ein Haus war."", ""Es ist das, was früher ein Tier war."", ""Es ist das, was früher ein Baum war."", ""Es ist das, was früher ein Vogel war."", ""Es ist das, was früher ein Wasserpilz war.\'']"	1	1,0	0,08695652173913043	0,0	0,08695652173913043
1461	"Die ""Kategorisierung:Das_Leben_ist_keinNP-Konstruktion"" wird formal gebildet, indem dem Begriff Das Leben ein bestimmter Begriff gegenübergestellt und die Nicht-Identität der beiden Begriffe hervorgehoben wird. Genutzt wird die Konstruktion, um die Verschiedenheit zwischen dem Leben und einem (meist) semantisch kompatiblen Begriff deutlich zu machen. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""das_Leben_ist_kein"" und aus dem internen Kern-Konstruktionselement (Kern-KE) ""Ausgeschlossenes"". Sie kann des Weiteren die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_einmal"", ""nun_mal"" und ""schließlich"" enthalten."	"['Aber das Leben ist kein Film , und die meisten Menschen sind eben nicht zum Helden geboren .', 'Ja , sagt sie und warnt : "" "" Das Leben ist kein Groschenroman , Joe , und der Tod auch nicht . "" ""']"	"[""Das Leben ist kein Wochenende"", ""Das Leben ist kein Fest"", ""Das Leben ist kein Film"", ""Das Leben ist kein Kampf"", ""Das Leben ist kein Marathon"", ""Das Leben ist kein Theater"", ""Das Leben ist kein Spaß"", ""Das Leben ist kein Abenteuer"", ""Das Leben ist kein Drama""]"	['Das Leben ist kein Wochenende', 'Das Leben ist kein Fest', 'Das Leben ist kein Film', 'Das Leben ist kein Kampf', 'Das Leben ist kein Marathon', 'Das Leben ist kein Theater', 'Das Leben ist kein Spaß', 'Das Leben ist kein Abenteuer', 'Das Leben ist kein Drama']	9	1,0	0,1	0,0	0,1
1462	"Die ""Kategorisierung:NPist_kein_Ponyhof-Konstruktion"" wird formal gebildet, indem einem bestimmten Begriff der Begriff Ponyhof gegenübergestellt und die Nicht-Identität der beiden Begriffe hevorgehoben wird. Nach Steffens/Al-Wadi (2014) wird der Phraseologismus etwas ist kein Ponyhof, was so viel wie etwas ist nicht nur ein Vergnügen bedeutet, häufig als Mahnung verstanden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""ist_kein_Ponyhof"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Entität"". Des Weiteren kann die Konstruktion die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_mal"" und ""schließlich"" enthalten."	"['Der Dom ist kein Ponyhof', 'In der Chefetage tauschte der Neue einen Großteil des Personals aus , "" "" Lebensmittelhandel ist kein Ponyhof "" "" , sagt er .']"	"[""Das Spiel ist kein Ponyhof"", ""Die Arbeit ist kein Ponyhof"", ""Das Leben ist kein Ponyhof"", ""Das Essen ist kein Ponyhof"", ""Das Bildungswesen ist kein Ponyhof"", ""Das Wohltätigkeitsengagement ist kein Ponyhof"", ""Der Gesundheitsdienst ist kein Ponyhof""]"	['Das Spiel ist kein Ponyhof', 'Die Arbeit ist kein Ponyhof', 'Das Leben ist kein Ponyhof', 'Das Essen ist kein Ponyhof', 'Das Bildungswesen ist kein Ponyhof', 'Das Wohltätigkeitsengagement ist kein Ponyhof', 'Der Gesundheitsdienst ist kein Ponyhof']	7	1,0	0,125	0,0	0,125
15	"Die ""Exklamativ:welch_(ART.indef_)N-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen ""Stimulus"" zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""welch"" sowie dem internen Kern-Konstruktionselement (KE) ""Stimulus"" zusammen. Das Interrogativpronomen ""welch"" bildet den Einstieg in die Konstruktion (Kxn), worauf der ""Stimulus"" folgt. Die Kxn wird in Form einer Nominalphrase (NP), welche sich aus ""KEE"" plus (Indefinitpronomen plus) (Adjektiv plus) Nomen zusammensetzen kann, realisiert. Der informationsstrukturelle und prosodische Fokus der Überraschung liegt auf dem ""Stimulus"", die semantische Funktion des ""KEE"" evoziert eine Skala-Lesart. Häufig modifiziert ein gradierbares Adjektiv das Nomen, die graduierbare Eigenschaft kann allerdings auch in der Semantik des Nomens selbst angelegt sein."	"['Er forderte die Parlamentarier auf , """"sich der Gebrechlichkeit der Völker und der einzelnen Menschen anzunehmen """" – welch eine Formulierung !', 'Beim Betreten des kleinen Ladens strömt dem Gast der Duft von frischer Minze und gebratenem Fleisch in die Nase – welch köstliche Mischung !']"	"[""Es ist unerwartet, wie schnell der Himmel sich verändert hat - welch ein Anblick !"", 'Die Säule des Mondes stundenlang auf dem Horizont zuckte - welch eine beeindruckende Sicht !', ""In der Ferne hörte man den Glocken der Kirche, die das Osterfest einläutete - welch ein friedlicher Ton !"", 'Das Licht des Sonnenaufgangs war so schön, dass man es nicht glauben mochte - welch eine herrliche Szene !']"	['Es ist unerwartet, wie schnell der Himmel sich verändert hat - welch ein Anblick !', 'Die Säule des Mondes stundenlang auf dem Horizont zuckte - welch eine beeindruckende Sicht !', 'In der Ferne hörte man den Glocken der Kirche, die das Osterfest einläutete - welch ein friedlicher Ton !', 'Das Licht des Sonnenaufgangs war so schön, dass man es nicht glauben mochte - welch eine herrliche Szene !']	4	1,0	0,0	0,03333333333333333	0,03333333333333333
1503	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NPbrutal"" gehört zu der Familie der Intensivierungskonstruktionen und gibt auf deskriptiv-wertende Weise an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""brutal"" folgt."	['BUS BRUTAL :', 'Kinder brutal']	"[""Intensivierte Küsse brutal"", ""Intensivierte Musik brutal"", ""Intensivierte Arbeit brutal""]"	['Intensivierte Küsse brutal', 'Intensivierte Musik brutal', 'Intensivierte Arbeit brutal']	3	1,0	0,0	0,0	0,0
1509	"Die Konstruktion ""Intensivierung:VPbisderArztkommt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße ausgeführt wird. Sie beinhaltet das als Verbalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""bisderArztkommt"" folgt."	"['Tanzen , bis der Arzt kommt :', '"" Arbeiten , bis der Arzt kommt ...']"	"[""Lernen , bis der Arzt kommt"", ""Travel , bis der Arzt kommt"", ""Singen , bis der Arzt kommt""]"	['Lernen , bis der Arzt kommt', 'Travel , bis der Arzt kommt', 'Singen , bis der Arzt kommt']	3	1,0	0,0	0,16666666666666666	0,16666666666666666
1511	"Die ""Irrelevanz:N1hinN2her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit zweier Sachen hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus den beiden internen Kern-Konstruktionselementen (Kern-KE) ""erstes Konjunkt"" und ""zweites Konjunkt"" sowie dem konstruktionsevozierenden Element (KEE) ""hin_her"""	['Sie könnte - Wandel hin , Zeitgeist her - immer noch wahr sein .', 'Herr Otte , Irland hin , Griechenland her :']	"[""Ernährte sich der Eisbär an den Eiswürsten, die er aus der Eisfabrik holte.""]"	['Ernährte sich der Eisbär an den Eiswürsten, die er aus der Eisfabrik holte.']	1	1,0	0,0	0,0	0,0
1514	"Die ""Diminutiv:X-eln-Konstruktion"" gehört zu der Familie der Diminutivkonstruktionen und zeigt an, dass es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Basiswortes handelt, welche mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-eln"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['Temperatur dann reduzieren und alles etwa 30 Minuten köcheln lassen , bis die Linsen gar sind .', 'Es ist bedauerlich , dass viele Befürworter einer Anwesenheitspflicht ihrem Anliegen selbst schaden , weil sie kleinlich nörgeln , statt sich großes Pathos zuzutrauen .']	"[""Ich könnte gerne alles in einem Kasten verpacken und hinwerfen."", ""Hier ist mein kleines Buch. Es ist nur eine kleine Schrift."", ""Das Auto stach einen schönen Schnitt durch den Verkehr."", ""Ich habe nur noch ein kleines Hähnchen-Ei.""]"	['Ich könnte gerne alles in einem Kasten verpacken und hinwerfen.', 'Hier ist mein kleines Buch. Es ist nur eine kleine Schrift.', 'Das Auto stach einen schönen Schnitt durch den Verkehr.', 'Ich habe nur noch ein kleines Hähnchen-Ei.']	4	1,0	0,0	0,0	0,0
1517	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NP_INTENSIVIERUNG"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nominalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das interne Kern-KE ""Intensivierung"" folgt."	"['"" "" Es war ein Kampfspiel , wie es im Buche steht "" "" , analysierte Trainer Dirk Schuster .', 'Sein Kollege Volker Schlöndorff ( "" "" Die Blechtrommel "" "" ) , der zum deutschen Beraterkreis der Stifter gehört , nannte den 73-Jährigen einen """" Autorenfilmer par excellence "" "" .']"	"[""Er ist der Intensivist, der im Krankenhaus arbeitet"", ""Das Intensivtraining war sehr intensiv und belastend"", ""Die neue Intensivierung hat das Unternehmen auf einen neuen Stand gebracht""]"	['Er ist der Intensivist, der im Krankenhaus arbeitet', 'Das Intensivtraining war sehr intensiv und belastend', 'Die neue Intensivierung hat das Unternehmen auf einen neuen Stand gebracht']	3	1,0	0,0	0,0	0,0
1521	"Bei der Konstruktion ""Diminutiv:ADJ-lich"" handelt es sich um eine Abschwächungs- bzw. Annäherungsform eines Adjektivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-lich"", sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['Einen pikant -amüsanten «Best-of-Labiche»-Abend hatte das Bregenzer Theater für Vorarlberg versprochen , doch nach drei unsäglich dümmlich dahindümpelnden Szenen zum Thema «Sollt ich dich je erwischen...!» waren nach der Pause die Reihen merklich gelichtet .', 'In späteren Jahren war sie dann nicht mehr in der Lage , ihren Haushalt alleine zu meistern und wurde auch etwas kränklich .']	"[""Einen süffrig-genüsslichen «Best-of-Labiche»-Abend hatte das Bregenzer Theater für Vorarlberg versprochen"", ""In späteren Jahren war sie dann nicht mehr in der Lage, ihren Haushalt alleine zu meistern und wurde auch etwas kränklich.""]"	['Einen süffrig-genüsslichen «Best-of-Labiche»-Abend hatte das Bregenzer Theater für Vorarlberg versprochen', 'In späteren Jahren war sie dann nicht mehr in der Lage, ihren Haushalt alleine zu meistern und wurde auch etwas kränklich.']	2	1,0	0,0	0,0	0,0
1524	"Die"" Diminutiv_Redundanz:X-x1-x2-Konstruktion"" gehört zu den Diminutiv-Konstruktionen und zeigt an, dass es sich bei der vorliegenden Form um eine doppelte bzw. dreifache Verkleinerung handelt, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes"" und dem konstruktionsevozierenden Element (KEE) ""-elchen"", ""-ilein"", ""-ileinchen"" oder ""-leinchen""."	"['Der Titel : "" "" Sommer , Sonne , Herzilein "" "" .', 'Noch ein paar antiimperialistische Parolen und weiter fährt sie zu "" "" Gertilein "" "" , der beim Bundesgrenzschutz bereits auf seine untote Gefährtin wartet .']"	"[""Das Mädchen hat ein kleines, helles, zerbrechenes Füßchen"", ""Die Katze schläft süß im Sonnenschein auf dem Fensterbrett"", ""Das kleine Auto ist so klein wie ein Eichhörnchen""]"	['Das Mädchen hat ein kleines, helles, zerbrechenes Füßchen', 'Die Katze schläft süß im Sonnenschein auf dem Fensterbrett', 'Das kleine Auto ist so klein wie ein Eichhörnchen']	3	1,0	0,0	0,0	0,0
1525	"Die ""Expressivität_Negation:keinXfür_niemand-Konstruktion"" gehört zu den ""Negationskonstruktionen"" und ist formal ein Aussagesatz, welcher in vielfältiger Weise genutzt werden kann. Gemein ist diesen Verwendungsweisen jedoch, dass einer personifizierten Menge eine bestimmte Entität abgesprochen wird. Entscheidend für die Realisierung der Konstruktion ist die unflektierte Form des Indefinitpronomens niemand. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""kein_für_niemand"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Negiertes""."	['Keine Kunst für niemand !', 'Keine Ausnahme für niemand .']	"[""Kein Job für niemand"", ""Kein Gewinn für niemand"", ""Kein Fleiß für niemand""]"	['Kein Job für niemand', 'Kein Gewinn für niemand', 'Kein Fleiß für niemand']	3	1,0	0,0	0,0	0,0
1554	"Die ""Intensivierung_Komparativ:Reden_ist_SilberXist_Gold-Konstruktion"" gehört zu der Familie der ""Intensivierungskonstruktionen"" wird genutzt, um einen Begriff mithilfe eines Vergleichs mit dem Begriff 'Reden' in seiner Bedeutung hervorzuheben. Nach Mellado Blanco (2018: 197) ""[bringt] [d]as Muster [...] auf einer graduellen Wertskala zwischen 'gut' und 'besser' zum Ausdruck, dass der durch den Slot X bezeichnete Vorgang bzw. Sachverhalt besser bzw. situationsangemessener als das Reden ist."" Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""Reden_ist_Silber...ist_Gold"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Intensiviertes""."	"['Am 1. Dezember hält die Mentaltrainerin Christine Hackl im Retzerlandhof einen Vortrag zum Thema "" Reden ist Silber - Kommunizieren ist Gold . ""', 'Reden ist Silber , Investieren ist Gold .']"	"[""Reden ist Silber - Verhandeln ist Gold"", ""Sprechen ist Gold - Aktivieren ist Schwerz"", ""Gespräche sind Wert - Handlungen sind Gold""]"	['Reden ist Silber - Verhandeln ist Gold', 'Sprechen ist Gold - Aktivieren ist Schwerz', 'Gespräche sind Wert - Handlungen sind Gold']	3	1,0	0,09090909090909091	0,09090909090909091	0,18181818181818182
1556	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPschlechthin"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, einer Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""schlechthin"" folgt."	['Dass die Peruaner , die im Viertelfinale die Argentinier bezwangen und als die Überraschungsmannschaft dieses Turniers schlechthin gelten , in Bolivien nur mit der zweiten Besetzung antreten , macht für Zagallo keinen Unterschied .', 'Gemeint sind Tour de Suisse und das Radsport-Ereignis schlechthin , die Tour de France einen Monat später .']	"[""Das Auto des Piloten ist nicht nur schnell, sondern auch sehr zuverlässig."", ""Die Arbeit des Architekten war nicht nur kreativ, sondern auch sehr effizient.""]"	['Das Auto des Piloten ist nicht nur schnell, sondern auch sehr zuverlässig.', 'Die Arbeit des Architekten war nicht nur kreativ, sondern auch sehr effizient.']	2	1,0	0,0	0,0	0,0
1573	"Die ""Reflexive_Bewegung:NP_VP_REFL_PP-Konstruktion"" ""ist eine Argumentstruktur-Konstruktion, die die (reale oder metaphorische) ,Bewegung' einer Entität [...] ausdrückt."" (Willich 2022:2f.) Obligatorische Elemente dieser Konstruktion sind das interne Kern-Konstruktionselement (Kern-KE) ""Ereignis"", die beiden externen Kern-KE ""Bewegendes"" und ""Weg"" sowie das Konstruktionsevozierende Element (KEE) Reflexivum, welches durch ein Reflexivpronomen wie ""sich"" realisiert wird."	['Ich bewegte mich in ganz anderen Kreisen , studierte Filmdramaturgie , ging 1986 zum DEFA-Spielfilmstudio , regte mich über die herrschende Filmpolitik auf und über die vielen mittelmäßigen DEFA-Filme jener Zeit .', 'Während ihr Mann zum Telefon greift und den Notarzt ruft , wälzt sie sich vor Schmerzen auf dem Boden .']	"[""Ich bewegte mich in ganz anderen Kreisen"", ""studierte Filmdramaturgie"", ""gab 1986 zum DEFA-Spielfilmstudio"", ""regte mich über die herrschende Filmpolitik auf und über die vielen mittelmäßigen DEFA-Filme jener Zeit""]"	['Ich bewegte mich in ganz anderen Kreisen', 'studierte Filmdramaturgie', 'gab 1986 zum DEFA-Spielfilmstudio', 'regte mich über die herrschende Filmpolitik auf und über die vielen mittelmäßigen DEFA-Filme jener Zeit']	4	1,0	0,0	0,0	0,0
