constr	definition	examples	positive_predicted	negative_predicted	true_positives	false_positives	false_negatives	true_negatives	precision	recall	f1	accuracy
14	"Die ""Exklamativ:wie_ADJ-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen Stimulus zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""wie"" sowie dem internen Kern-Konstruktionselement (KE) ""Bewertung"" zusammen. Hinzukommt das interne Kern-KE ""Stimulus"", das im Rahmen dieser elliptischen Kxn allerdings stets nullinstanziiert ist. Das Interrogativpronomen wie bildet den Einstieg in die Konstruktion, worauf das interne Kern-Konstruktionselement (KE) ""Bewertung"" in Form eines Adjektivs folgt. Der informationsstrukturelle und prosodische Fokus liegt auf der ""Bewertung"" des nullinstanziierten ""Stimulus"", wobei durch die semantische Funktion des ""KEE"" eine Skala-Lesart evoziert wird."	['Wie gerissen !', 'Wie furchtbar !']	['Wie gerissen !']	['Wie furchtbar !']	['Wie gerissen !']	[]	['Wie furchtbar !']	[]	1,0	0,5	0,6666666666666666	0,5
14	"Die ""Exklamativ:wie_ADJ-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen Stimulus zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""wie"" sowie dem internen Kern-Konstruktionselement (KE) ""Bewertung"" zusammen. Hinzukommt das interne Kern-KE ""Stimulus"", das im Rahmen dieser elliptischen Kxn allerdings stets nullinstanziiert ist. Das Interrogativpronomen wie bildet den Einstieg in die Konstruktion, worauf das interne Kern-Konstruktionselement (KE) ""Bewertung"" in Form eines Adjektivs folgt. Der informationsstrukturelle und prosodische Fokus liegt auf der ""Bewertung"" des nullinstanziierten ""Stimulus"", wobei durch die semantische Funktion des ""KEE"" eine Skala-Lesart evoziert wird."	['Wie absehbar !', 'Wie gerissen !']	['Wie absehbar !']	['Wie gerissen !']	['Wie absehbar !']	[]	['Wie gerissen !']	[]	1,0	0,5	0,6666666666666666	0,5
14	"Die ""Exklamativ:wie_ADJ-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen Stimulus zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""wie"" sowie dem internen Kern-Konstruktionselement (KE) ""Bewertung"" zusammen. Hinzukommt das interne Kern-KE ""Stimulus"", das im Rahmen dieser elliptischen Kxn allerdings stets nullinstanziiert ist. Das Interrogativpronomen wie bildet den Einstieg in die Konstruktion, worauf das interne Kern-Konstruktionselement (KE) ""Bewertung"" in Form eines Adjektivs folgt. Der informationsstrukturelle und prosodische Fokus liegt auf der ""Bewertung"" des nullinstanziierten ""Stimulus"", wobei durch die semantische Funktion des ""KEE"" eine Skala-Lesart evoziert wird."	['Wie schrecklich !', 'Wie schade !']	['Wie schrecklich !']	['Wie schade !']	['Wie schrecklich !']	[]	['Wie schade !']	[]	1,0	0,5	0,6666666666666666	0,5
1459	"Bei der Konstruktion (Kxn) ""Kategorisierung_Trendwechsel:Xist_das_was_früherYwar"" handelt es sich um eine satzwertige Prädikativkonstruktion, die dazu dient, anzuzeigen, dass zum jetzigen Sprechzeitpunkt mit ""Trend_neu"" eine Entität bzw. ein Sachverhalt einen äquivalenten Status bzw. eine äquivalente Funktion zu dem besitzt, was hinsichtlich einer bestimmten ""Eigenschaft"" zu einem früheren Zeitpunkt mit ""Trend_alt"" eine andere Entität bzw. ein anderer Sachverhalt inne hatte. Evoziert wird diese Trendwechsel anzeigende Kxn durch die nicht-adjazente Mehrwortverbindung ""ist_das_was_früher_war"". Durch eine Form der 3. Person Präsens des Kopulaverbs sein wird dabei eine Beziehung zwischen dem grammatischen Subjekt – dem Kern-KE ""Trend_neu"" – und dem Prädikativum gestiftet, welches kategorial durch eine Relativphrase der Form das, was früher Y war realisiert ist und auf das Kern-KE ""prädizierte_Eigenschaft"" verweist. Die ""prädizierte Eigenschaft"", hinsichtlicher derer mit ""Trend_neu"" und ""Trend_alt"" die im Subjekt und im Prädikativum benannten Entitäten bzw. Sachverhalte als Äquivalente zueinander in Verbindung gebracht werden, ist entweder explizit benannt oder vom Rezipienten inferentiell zu erschließen: """	"['Dann haben wir hier noch den Herrn Müller , der ist das , was früher der Wowi war , nur in nicht so lustig .', 'Eigentlich ist das , was früher die "" Kunststücke "" des ORF waren , nun das Spittelbergkino !']"	['Dann haben wir hier noch den Herrn Müller , der ist das , was früher der Wowi war , nur in nicht so lustig .']	"['Eigentlich ist das , was früher die "" Kunststücke "" des ORF waren , nun das Spittelbergkino !']"	['Dann haben wir hier noch den Herrn Müller , der ist das , was früher der Wowi war , nur in nicht so lustig .']	[]	"['Eigentlich ist das , was früher die "" Kunststücke "" des ORF waren , nun das Spittelbergkino !']"	[]	1,0	0,5	0,6666666666666666	0,5
1459	"Bei der Konstruktion (Kxn) ""Kategorisierung_Trendwechsel:Xist_das_was_früherYwar"" handelt es sich um eine satzwertige Prädikativkonstruktion, die dazu dient, anzuzeigen, dass zum jetzigen Sprechzeitpunkt mit ""Trend_neu"" eine Entität bzw. ein Sachverhalt einen äquivalenten Status bzw. eine äquivalente Funktion zu dem besitzt, was hinsichtlich einer bestimmten ""Eigenschaft"" zu einem früheren Zeitpunkt mit ""Trend_alt"" eine andere Entität bzw. ein anderer Sachverhalt inne hatte. Evoziert wird diese Trendwechsel anzeigende Kxn durch die nicht-adjazente Mehrwortverbindung ""ist_das_was_früher_war"". Durch eine Form der 3. Person Präsens des Kopulaverbs sein wird dabei eine Beziehung zwischen dem grammatischen Subjekt – dem Kern-KE ""Trend_neu"" – und dem Prädikativum gestiftet, welches kategorial durch eine Relativphrase der Form das, was früher Y war realisiert ist und auf das Kern-KE ""prädizierte_Eigenschaft"" verweist. Die ""prädizierte Eigenschaft"", hinsichtlicher derer mit ""Trend_neu"" und ""Trend_alt"" die im Subjekt und im Prädikativum benannten Entitäten bzw. Sachverhalte als Äquivalente zueinander in Verbindung gebracht werden, ist entweder explizit benannt oder vom Rezipienten inferentiell zu erschließen: """	"['"" Der Bufdi ist das , was früher der Zivi war "" , kürzt Philipp Mattner die etwas umständlichen Begriffe ab .', 'Der Stammgruppenraum ist das , was früher das gute alte Klassenzimmer war .']"	"['"" Der Bufdi ist das , was früher der Zivi war "" , kürzt Philipp Mattner die etwas umständlichen Begriffe ab .']"	['Der Stammgruppenraum ist das , was früher das gute alte Klassenzimmer war .']	"['"" Der Bufdi ist das , was früher der Zivi war "" , kürzt Philipp Mattner die etwas umständlichen Begriffe ab .']"	[]	['Der Stammgruppenraum ist das , was früher das gute alte Klassenzimmer war .']	[]	1,0	0,5	0,6666666666666666	0,5
1459	"Bei der Konstruktion (Kxn) ""Kategorisierung_Trendwechsel:Xist_das_was_früherYwar"" handelt es sich um eine satzwertige Prädikativkonstruktion, die dazu dient, anzuzeigen, dass zum jetzigen Sprechzeitpunkt mit ""Trend_neu"" eine Entität bzw. ein Sachverhalt einen äquivalenten Status bzw. eine äquivalente Funktion zu dem besitzt, was hinsichtlich einer bestimmten ""Eigenschaft"" zu einem früheren Zeitpunkt mit ""Trend_alt"" eine andere Entität bzw. ein anderer Sachverhalt inne hatte. Evoziert wird diese Trendwechsel anzeigende Kxn durch die nicht-adjazente Mehrwortverbindung ""ist_das_was_früher_war"". Durch eine Form der 3. Person Präsens des Kopulaverbs sein wird dabei eine Beziehung zwischen dem grammatischen Subjekt – dem Kern-KE ""Trend_neu"" – und dem Prädikativum gestiftet, welches kategorial durch eine Relativphrase der Form das, was früher Y war realisiert ist und auf das Kern-KE ""prädizierte_Eigenschaft"" verweist. Die ""prädizierte Eigenschaft"", hinsichtlicher derer mit ""Trend_neu"" und ""Trend_alt"" die im Subjekt und im Prädikativum benannten Entitäten bzw. Sachverhalte als Äquivalente zueinander in Verbindung gebracht werden, ist entweder explizit benannt oder vom Rezipienten inferentiell zu erschließen: """	"['"" SMS ist heute das , was früher Lippenstift auf dem Hemdkragen war "" , urteilt fachmännisch die "" New York Times "" .', 'Denkendorf im Altmühltal kennt tatsächlich fast jeder - vom Vorbeifahren auf der Autobahn , die A 9 ist heute das , was früher der Limes war .']"	"['"" SMS ist heute das , was früher Lippenstift auf dem Hemdkragen war "" , urteilt fachmännisch die "" New York Times "" .']"	['Denkendorf im Altmühltal kennt tatsächlich fast jeder - vom Vorbeifahren auf der Autobahn , die A 9 ist heute das , was früher der Limes war .']	"['"" SMS ist heute das , was früher Lippenstift auf dem Hemdkragen war "" , urteilt fachmännisch die "" New York Times "" .']"	[]	['Denkendorf im Altmühltal kennt tatsächlich fast jeder - vom Vorbeifahren auf der Autobahn , die A 9 ist heute das , was früher der Limes war .']	[]	1,0	0,5	0,6666666666666666	0,5
1461	"Die ""Kategorisierung:Das_Leben_ist_keinNP-Konstruktion"" wird formal gebildet, indem dem Begriff Das Leben ein bestimmter Begriff gegenübergestellt und die Nicht-Identität der beiden Begriffe hervorgehoben wird. Genutzt wird die Konstruktion, um die Verschiedenheit zwischen dem Leben und einem (meist) semantisch kompatiblen Begriff deutlich zu machen. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""das_Leben_ist_kein"" und aus dem internen Kern-Konstruktionselement (Kern-KE) ""Ausgeschlossenes"". Sie kann des Weiteren die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_einmal"", ""nun_mal"" und ""schließlich"" enthalten."	['»Es ist keine Linie , das Leben ist keine Linie – ich spreche nicht vom Handlesen – , es ist ein Kreis , und sie sprechen zu uns.«', 'Das Leben ist kein Streichelzoo .']	['»Es ist keine Linie , das Leben ist keine Linie – ich spreche nicht vom Handlesen – , es ist ein Kreis , und sie sprechen zu uns.«']	['Das Leben ist kein Streichelzoo .']	['»Es ist keine Linie , das Leben ist keine Linie – ich spreche nicht vom Handlesen – , es ist ein Kreis , und sie sprechen zu uns.«']	[]	['Das Leben ist kein Streichelzoo .']	[]	1,0	0,5	0,6666666666666666	0,5
1461	"Die ""Kategorisierung:Das_Leben_ist_keinNP-Konstruktion"" wird formal gebildet, indem dem Begriff Das Leben ein bestimmter Begriff gegenübergestellt und die Nicht-Identität der beiden Begriffe hervorgehoben wird. Genutzt wird die Konstruktion, um die Verschiedenheit zwischen dem Leben und einem (meist) semantisch kompatiblen Begriff deutlich zu machen. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""das_Leben_ist_kein"" und aus dem internen Kern-Konstruktionselement (Kern-KE) ""Ausgeschlossenes"". Sie kann des Weiteren die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_einmal"", ""nun_mal"" und ""schließlich"" enthalten."	"['Wer den Text liest - den eigenartigen Titel "" Das Leben ist kein Fahrrad "" sollte man wohl nicht näher untersuchen - , weiß , dass die Protagonistin Nadezda , die ihren Vater in die Klinik begleitet , als eine Art "" Ich-Erzählerin "" des Dramas figuriert , fast so , als hätte die Autorin eine autobiographische Erzählung direkt für die Bühne bearbeitet ( das Werk ist als Auftragsarbeit fürs Bochumer Schauspielhaus entstanden ) .', '1971 - Mirja Boes ( 44 ) , deutsche Schauspielerin und Sängerin ( "" "" Das Leben ist kein Ponyschlecken "" "" )']"	"['Wer den Text liest - den eigenartigen Titel "" Das Leben ist kein Fahrrad "" sollte man wohl nicht näher untersuchen - , weiß , dass die Protagonistin Nadezda , die ihren Vater in die Klinik begleitet , als eine Art "" Ich-Erzählerin "" des Dramas figuriert , fast so , als hätte die Autorin eine autobiographische Erzählung direkt für die Bühne bearbeitet ( das Werk ist als Auftragsarbeit fürs Bochumer Schauspielhaus entstanden ) .']"	"['1971 - Mirja Boes ( 44 ) , deutsche Schauspielerin und Sängerin ( "" "" Das Leben ist kein Ponyschlecken "" "" )']"	"['Wer den Text liest - den eigenartigen Titel "" Das Leben ist kein Fahrrad "" sollte man wohl nicht näher untersuchen - , weiß , dass die Protagonistin Nadezda , die ihren Vater in die Klinik begleitet , als eine Art "" Ich-Erzählerin "" des Dramas figuriert , fast so , als hätte die Autorin eine autobiographische Erzählung direkt für die Bühne bearbeitet ( das Werk ist als Auftragsarbeit fürs Bochumer Schauspielhaus entstanden ) .']"	[]	"['1971 - Mirja Boes ( 44 ) , deutsche Schauspielerin und Sängerin ( "" "" Das Leben ist kein Ponyschlecken "" "" )']"	[]	1,0	0,5	0,6666666666666666	0,5
1461	"Die ""Kategorisierung:Das_Leben_ist_keinNP-Konstruktion"" wird formal gebildet, indem dem Begriff Das Leben ein bestimmter Begriff gegenübergestellt und die Nicht-Identität der beiden Begriffe hervorgehoben wird. Genutzt wird die Konstruktion, um die Verschiedenheit zwischen dem Leben und einem (meist) semantisch kompatiblen Begriff deutlich zu machen. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""das_Leben_ist_kein"" und aus dem internen Kern-Konstruktionselement (Kern-KE) ""Ausgeschlossenes"". Sie kann des Weiteren die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_einmal"", ""nun_mal"" und ""schließlich"" enthalten."	"['Aus seinem zweiten Krimi mit Kommissar Jacques "" Schack "" Bekker , "" Das Leben ist kein Tanzlokal "" , liest Peter Jackob ( 46 ) am Mittwoch , 15. Februar , um 19 Uhr im Weinhaus Wilhelmi , Rheinstraße 53 :', 'Zuletzt war Becker mit seinem Buch "" "" Das Leben ist kein Spiel "" "" , in dem er über seine diversen Beziehungen geschrieben hat , in die Schlagzeilen gekommen .']"	"['Aus seinem zweiten Krimi mit Kommissar Jacques "" Schack "" Bekker , "" Das Leben ist kein Tanzlokal "" , liest Peter Jackob ( 46 ) am Mittwoch , 15. Februar , um 19 Uhr im Weinhaus Wilhelmi , Rheinstraße 53 :']"	"['Zuletzt war Becker mit seinem Buch "" "" Das Leben ist kein Spiel "" "" , in dem er über seine diversen Beziehungen geschrieben hat , in die Schlagzeilen gekommen .']"	"['Aus seinem zweiten Krimi mit Kommissar Jacques "" Schack "" Bekker , "" Das Leben ist kein Tanzlokal "" , liest Peter Jackob ( 46 ) am Mittwoch , 15. Februar , um 19 Uhr im Weinhaus Wilhelmi , Rheinstraße 53 :']"	[]	"['Zuletzt war Becker mit seinem Buch "" "" Das Leben ist kein Spiel "" "" , in dem er über seine diversen Beziehungen geschrieben hat , in die Schlagzeilen gekommen .']"	[]	1,0	0,5	0,6666666666666666	0,5
1462	"Die ""Kategorisierung:NPist_kein_Ponyhof-Konstruktion"" wird formal gebildet, indem einem bestimmten Begriff der Begriff Ponyhof gegenübergestellt und die Nicht-Identität der beiden Begriffe hevorgehoben wird. Nach Steffens/Al-Wadi (2014) wird der Phraseologismus etwas ist kein Ponyhof, was so viel wie etwas ist nicht nur ein Vergnügen bedeutet, häufig als Mahnung verstanden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""ist_kein_Ponyhof"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Entität"". Des Weiteren kann die Konstruktion die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_mal"" und ""schließlich"" enthalten."	['Die Welt ist vielleicht kein Ponyhof .', 'Das Derby ist schließlich kein Ponyhof .']	['Die Welt ist vielleicht kein Ponyhof .']	['Das Derby ist schließlich kein Ponyhof .']	['Die Welt ist vielleicht kein Ponyhof .']	[]	['Das Derby ist schließlich kein Ponyhof .']	[]	1,0	0,5	0,6666666666666666	0,5
1462	"Die ""Kategorisierung:NPist_kein_Ponyhof-Konstruktion"" wird formal gebildet, indem einem bestimmten Begriff der Begriff Ponyhof gegenübergestellt und die Nicht-Identität der beiden Begriffe hevorgehoben wird. Nach Steffens/Al-Wadi (2014) wird der Phraseologismus etwas ist kein Ponyhof, was so viel wie etwas ist nicht nur ein Vergnügen bedeutet, häufig als Mahnung verstanden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""ist_kein_Ponyhof"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Entität"". Des Weiteren kann die Konstruktion die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_mal"" und ""schließlich"" enthalten."	['Eine solche Anstalt ist nämlich kein Ponyhof .', 'Profi-Fußball ist halt kein Ponyhof .']	['Eine solche Anstalt ist nämlich kein Ponyhof .']	['Profi-Fußball ist halt kein Ponyhof .']	['Eine solche Anstalt ist nämlich kein Ponyhof .']	[]	['Profi-Fußball ist halt kein Ponyhof .']	[]	1,0	0,5	0,6666666666666666	0,5
1462	"Die ""Kategorisierung:NPist_kein_Ponyhof-Konstruktion"" wird formal gebildet, indem einem bestimmten Begriff der Begriff Ponyhof gegenübergestellt und die Nicht-Identität der beiden Begriffe hevorgehoben wird. Nach Steffens/Al-Wadi (2014) wird der Phraseologismus etwas ist kein Ponyhof, was so viel wie etwas ist nicht nur ein Vergnügen bedeutet, häufig als Mahnung verstanden. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""ist_kein_Ponyhof"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Entität"". Des Weiteren kann die Konstruktion die korrelierenden Elemente (KorE) ""eben"", ""halt"", ""nun_mal"" und ""schließlich"" enthalten."	"['"" "" Sklaverei ist eben kein Ponyhof .', '"" "" Streik ist kein Ponyhof "" "" , sagt der NRW-Bezirksvorsitzende .']"	"['"" "" Sklaverei ist eben kein Ponyhof .']"	"['"" "" Streik ist kein Ponyhof "" "" , sagt der NRW-Bezirksvorsitzende .']"	"['"" "" Sklaverei ist eben kein Ponyhof .']"	[]	"['"" "" Streik ist kein Ponyhof "" "" , sagt der NRW-Bezirksvorsitzende .']"	[]	1,0	0,5	0,6666666666666666	0,5
15	"Die ""Exklamativ:welch_(ART.indef_)N-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen ""Stimulus"" zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""welch"" sowie dem internen Kern-Konstruktionselement (KE) ""Stimulus"" zusammen. Das Interrogativpronomen ""welch"" bildet den Einstieg in die Konstruktion (Kxn), worauf der ""Stimulus"" folgt. Die Kxn wird in Form einer Nominalphrase (NP), welche sich aus ""KEE"" plus (Indefinitpronomen plus) (Adjektiv plus) Nomen zusammensetzen kann, realisiert. Der informationsstrukturelle und prosodische Fokus der Überraschung liegt auf dem ""Stimulus"", die semantische Funktion des ""KEE"" evoziert eine Skala-Lesart. Häufig modifiziert ein gradierbares Adjektiv das Nomen, die graduierbare Eigenschaft kann allerdings auch in der Semantik des Nomens selbst angelegt sein."	['Welch ein Missverständnis ! von Anne Philippi', 'Welch Leichtgewicht !']	['Welch ein Missverständnis ! von Anne Philippi']	['Welch Leichtgewicht !']	['Welch ein Missverständnis ! von Anne Philippi']	[]	['Welch Leichtgewicht !']	[]	1,0	0,5	0,6666666666666666	0,5
15	"Die ""Exklamativ:welch_(ART.indef_)N-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen ""Stimulus"" zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""welch"" sowie dem internen Kern-Konstruktionselement (KE) ""Stimulus"" zusammen. Das Interrogativpronomen ""welch"" bildet den Einstieg in die Konstruktion (Kxn), worauf der ""Stimulus"" folgt. Die Kxn wird in Form einer Nominalphrase (NP), welche sich aus ""KEE"" plus (Indefinitpronomen plus) (Adjektiv plus) Nomen zusammensetzen kann, realisiert. Der informationsstrukturelle und prosodische Fokus der Überraschung liegt auf dem ""Stimulus"", die semantische Funktion des ""KEE"" evoziert eine Skala-Lesart. Häufig modifiziert ein gradierbares Adjektiv das Nomen, die graduierbare Eigenschaft kann allerdings auch in der Semantik des Nomens selbst angelegt sein."	['Herrje , welch Revolution am Main !', 'Welch ein verrückter Mittwoch in der Fußball-Bundesliga !']	['Herrje , welch Revolution am Main !']	['Welch ein verrückter Mittwoch in der Fußball-Bundesliga !']	['Herrje , welch Revolution am Main !']	[]	['Welch ein verrückter Mittwoch in der Fußball-Bundesliga !']	[]	1,0	0,5	0,6666666666666666	0,5
15	"Die ""Exklamativ:welch_(ART.indef_)N-Konstruktion"" bringt eine durch Überraschung geprägte Emotion des Sprechers im Hinblick auf einen ""Stimulus"" zum Ausdruck. Die Konstruktion setzt sich aus dem konstruktionsevozierenden Element (KEE) ""welch"" sowie dem internen Kern-Konstruktionselement (KE) ""Stimulus"" zusammen. Das Interrogativpronomen ""welch"" bildet den Einstieg in die Konstruktion (Kxn), worauf der ""Stimulus"" folgt. Die Kxn wird in Form einer Nominalphrase (NP), welche sich aus ""KEE"" plus (Indefinitpronomen plus) (Adjektiv plus) Nomen zusammensetzen kann, realisiert. Der informationsstrukturelle und prosodische Fokus der Überraschung liegt auf dem ""Stimulus"", die semantische Funktion des ""KEE"" evoziert eine Skala-Lesart. Häufig modifiziert ein gradierbares Adjektiv das Nomen, die graduierbare Eigenschaft kann allerdings auch in der Semantik des Nomens selbst angelegt sein."	['Russische Oligarchen kaufen Verein für Verein die englische Premier League auf , der russische Staatskonzern Gazprom sponsert Schalke 04 , und bei der Wahl zum Austragungsort der Fußballweltmeisterschaft 2018 hat Russland das alte Europa ausgestochen , England , Spanien und die Niederlande – welch ein Triumph !', 'Welch ein Angriffsziel für terroristische Gruppen !']	['Russische Oligarchen kaufen Verein für Verein die englische Premier League auf , der russische Staatskonzern Gazprom sponsert Schalke 04 , und bei der Wahl zum Austragungsort der Fußballweltmeisterschaft 2018 hat Russland das alte Europa ausgestochen , England , Spanien und die Niederlande – welch ein Triumph !']	['Welch ein Angriffsziel für terroristische Gruppen !']	['Russische Oligarchen kaufen Verein für Verein die englische Premier League auf , der russische Staatskonzern Gazprom sponsert Schalke 04 , und bei der Wahl zum Austragungsort der Fußballweltmeisterschaft 2018 hat Russland das alte Europa ausgestochen , England , Spanien und die Niederlande – welch ein Triumph !']	[]	['Welch ein Angriffsziel für terroristische Gruppen !']	[]	1,0	0,5	0,6666666666666666	0,5
1503	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NPbrutal"" gehört zu der Familie der Intensivierungskonstruktionen und gibt auf deskriptiv-wertende Weise an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""brutal"" folgt."	['Boxen brutal :', 'Schuldeneintreibung brutal :']	['Boxen brutal :']	['Schuldeneintreibung brutal :']	['Boxen brutal :']	[]	['Schuldeneintreibung brutal :']	[]	1,0	0,5	0,6666666666666666	0,5
1503	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NPbrutal"" gehört zu der Familie der Intensivierungskonstruktionen und gibt auf deskriptiv-wertende Weise an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""brutal"" folgt."	['Hamburg brutal !', 'Boxen brutal :']	['Hamburg brutal !']	['Boxen brutal :']	['Hamburg brutal !']	[]	['Boxen brutal :']	[]	1,0	0,5	0,6666666666666666	0,5
1503	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NPbrutal"" gehört zu der Familie der Intensivierungskonstruktionen und gibt auf deskriptiv-wertende Weise an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nomen realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""brutal"" folgt."	['Boxen brutal :', 'Sicherheitskräfte brutal']	['Boxen brutal :']	['Sicherheitskräfte brutal']	['Boxen brutal :']	[]	['Sicherheitskräfte brutal']	[]	1,0	0,5	0,6666666666666666	0,5
1509	"Die Konstruktion ""Intensivierung:VPbisderArztkommt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße ausgeführt wird. Sie beinhaltet das als Verbalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""bisderArztkommt"" folgt."	['Leiden , bis der Arzt kommt', 'Sparen , bis der Arzt kommt']	['Leiden , bis der Arzt kommt']	['Sparen , bis der Arzt kommt']	['Leiden , bis der Arzt kommt']	[]	['Sparen , bis der Arzt kommt']	[]	1,0	0,5	0,6666666666666666	0,5
1509	"Die Konstruktion ""Intensivierung:VPbisderArztkommt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße ausgeführt wird. Sie beinhaltet das als Verbalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""bisderArztkommt"" folgt."	['Wedeln , bis der Arzt kommt', 'Sparen , bis der Arzt kommt']	['Wedeln , bis der Arzt kommt']	['Sparen , bis der Arzt kommt']	['Wedeln , bis der Arzt kommt']	[]	['Sparen , bis der Arzt kommt']	[]	1,0	0,5	0,6666666666666666	0,5
1509	"Die Konstruktion ""Intensivierung:VPbisderArztkommt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße ausgeführt wird. Sie beinhaltet das als Verbalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""bisderArztkommt"" folgt."	['Knutschen , bis der Arzt kommt', 'Pendeln , bis der Arzt kommt']	['Knutschen , bis der Arzt kommt']	['Pendeln , bis der Arzt kommt']	['Knutschen , bis der Arzt kommt']	[]	['Pendeln , bis der Arzt kommt']	[]	1,0	0,5	0,6666666666666666	0,5
1511	"Die ""Irrelevanz:N1hinN2her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit zweier Sachen hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus den beiden internen Kern-Konstruktionselementen (Kern-KE) ""erstes Konjunkt"" und ""zweites Konjunkt"" sowie dem konstruktionsevozierenden Element (KEE) ""hin_her"""	['Denn Klimaschutz hin , Parkplatznot her :', 'Hitzige Atmosphäre hin , WM-Müdigkeit her :']	['Denn Klimaschutz hin , Parkplatznot her :']	['Hitzige Atmosphäre hin , WM-Müdigkeit her :']	['Denn Klimaschutz hin , Parkplatznot her :']	[]	['Hitzige Atmosphäre hin , WM-Müdigkeit her :']	[]	1,0	0,5	0,6666666666666666	0,5
1511	"Die ""Irrelevanz:N1hinN2her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit zweier Sachen hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus den beiden internen Kern-Konstruktionselementen (Kern-KE) ""erstes Konjunkt"" und ""zweites Konjunkt"" sowie dem konstruktionsevozierenden Element (KEE) ""hin_her"""	"['"" Freundlichkeit hin , Gastfreundschaft her , so etwas darf nicht passieren . ""']"	"['"" Freundlichkeit hin , Gastfreundschaft her , so etwas darf nicht passieren . ""']"	[]	"['"" Freundlichkeit hin , Gastfreundschaft her , so etwas darf nicht passieren . ""']"	[]	[]	[]	1,0	1,0	1,0	1,0
