constr	definition	examples	positive_predicted	negative_predicted	true_positives	false_positives	false_negatives	true_negatives	precision	recall	f1	accuracy
1509	"Die Konstruktion ""Intensivierung:VPbisderArztkommt"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße ausgeführt wird. Sie beinhaltet das als Verbalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""bisderArztkommt"" folgt."	['Das ist bei Memoiren auch kaum ungewöhnlich und wäre halb so wild , wenn nicht die Gefahr bestünde , dass Lanzmann geglaubt würde .']	['Das ist bei Memoiren auch kaum ungewöhnlich und wäre halb so wild , wenn nicht die Gefahr bestünde , dass Lanzmann geglaubt würde .']	[]	[]	['Das ist bei Memoiren auch kaum ungewöhnlich und wäre halb so wild , wenn nicht die Gefahr bestünde , dass Lanzmann geglaubt würde .']	[]	[]	0,0	1,0	0,0	0,0
1511	"Die ""Irrelevanz:N1hinN2her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit zweier Sachen hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus den beiden internen Kern-Konstruktionselementen (Kern-KE) ""erstes Konjunkt"" und ""zweites Konjunkt"" sowie dem konstruktionsevozierenden Element (KEE) ""hin_her"""	['Keine Nachricht ist auch eine Nachricht .']	['Keine Nachricht ist auch eine Nachricht .']	[]	[]	['Keine Nachricht ist auch eine Nachricht .']	[]	[]	0,0	1,0	0,0	0,0
1511	"Die ""Irrelevanz:N1hinN2her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit zweier Sachen hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus den beiden internen Kern-Konstruktionselementen (Kern-KE) ""erstes Konjunkt"" und ""zweites Konjunkt"" sowie dem konstruktionsevozierenden Element (KEE) ""hin_her"""	['Das älteste Gewerbe der Welt sei keine Kunst sondern Dienstleistung , wie das Verwaltungsgericht Berlin in einem am Montag veröffentlichten Urteil entschied .']	['Das älteste Gewerbe der Welt sei keine Kunst sondern Dienstleistung , wie das Verwaltungsgericht Berlin in einem am Montag veröffentlichten Urteil entschied .']	[]	[]	['Das älteste Gewerbe der Welt sei keine Kunst sondern Dienstleistung , wie das Verwaltungsgericht Berlin in einem am Montag veröffentlichten Urteil entschied .']	[]	[]	0,0	1,0	0,0	0,0
1511	"Die ""Irrelevanz:N1hinN2her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit zweier Sachen hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus den beiden internen Kern-Konstruktionselementen (Kern-KE) ""erstes Konjunkt"" und ""zweites Konjunkt"" sowie dem konstruktionsevozierenden Element (KEE) ""hin_her"""	['Diagenese Sandsteine ( Sedimentgesteine ) , die durch Druck und Auflast weiter zu Quarzit ( metamorphes Gestein ) umgewandelt ( metamorphisiert ) wurden .']	['Diagenese Sandsteine ( Sedimentgesteine ) , die durch Druck und Auflast weiter zu Quarzit ( metamorphes Gestein ) umgewandelt ( metamorphisiert ) wurden .']	[]	[]	['Diagenese Sandsteine ( Sedimentgesteine ) , die durch Druck und Auflast weiter zu Quarzit ( metamorphes Gestein ) umgewandelt ( metamorphisiert ) wurden .']	[]	[]	0,0	1,0	0,0	0,0
1514	"Die ""Diminutiv:X-eln-Konstruktion"" gehört zu der Familie der Diminutivkonstruktionen und zeigt an, dass es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Basiswortes handelt, welche mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-eln"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['Man wandert Stunde um Stunde .']	['Man wandert Stunde um Stunde .']	[]	[]	['Man wandert Stunde um Stunde .']	[]	[]	0,0	1,0	0,0	0,0
1514	"Die ""Diminutiv:X-eln-Konstruktion"" gehört zu der Familie der Diminutivkonstruktionen und zeigt an, dass es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Basiswortes handelt, welche mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-eln"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['Der fränkische Ehrgeizling Marcus Söder wird nun auf den kleinsten Fehler des angeschlagenen Parteichefs lauern .']	['Der fränkische Ehrgeizling Marcus Söder wird nun auf den kleinsten Fehler des angeschlagenen Parteichefs lauern .']	[]	[]	['Der fränkische Ehrgeizling Marcus Söder wird nun auf den kleinsten Fehler des angeschlagenen Parteichefs lauern .']	[]	[]	0,0	1,0	0,0	0,0
1514	"Die ""Diminutiv:X-eln-Konstruktion"" gehört zu der Familie der Diminutivkonstruktionen und zeigt an, dass es sich um eine Verkleinerungs- bzw. Verniedlichungsform eines Basiswortes handelt, welche mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-eln"" sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['Jeder hat andere Begabungen und Behinderungen , niemand ist minderwertig .']	['Jeder hat andere Begabungen und Behinderungen , niemand ist minderwertig .']	[]	[]	['Jeder hat andere Begabungen und Behinderungen , niemand ist minderwertig .']	[]	[]	0,0	1,0	0,0	0,0
1517	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NP_INTENSIVIERUNG"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nominalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das interne Kern-KE ""Intensivierung"" folgt."	"['"" Niemand ist unverkäuflich . ""']"	"['"" Niemand ist unverkäuflich . ""']"	[]	[]	"['"" Niemand ist unverkäuflich . ""']"	[]	[]	0,0	1,0	0,0	0,0
1517	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NP_INTENSIVIERUNG"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nominalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das interne Kern-KE ""Intensivierung"" folgt."	['Entweder man ist Aficionado oder nicht .']	['Entweder man ist Aficionado oder nicht .']	[]	[]	['Entweder man ist Aficionado oder nicht .']	[]	[]	0,0	1,0	0,0	0,0
1517	"Die Konstruktion ""Intensivierung_Attribut_nachgestellt:NP_INTENSIVIERUNG"" gehört zu der Familie der Intensivierungskonstruktionen und gibt an, dass etwas in hohem Maße vorliegt. Sie beinhaltet das als Nominalphrase realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das interne Kern-KE ""Intensivierung"" folgt."	['Und erst recht nicht Außenminister Frank-Walter Steinmeier , der über keinerlei Erfahrung als Parteiarbeiter verfügt und noch nie einen Wahlkampf bestritten hat .']	['Und erst recht nicht Außenminister Frank-Walter Steinmeier , der über keinerlei Erfahrung als Parteiarbeiter verfügt und noch nie einen Wahlkampf bestritten hat .']	[]	[]	['Und erst recht nicht Außenminister Frank-Walter Steinmeier , der über keinerlei Erfahrung als Parteiarbeiter verfügt und noch nie einen Wahlkampf bestritten hat .']	[]	[]	0,0	1,0	0,0	0,0
1521	"Bei der Konstruktion ""Diminutiv:ADJ-lich"" handelt es sich um eine Abschwächungs- bzw. Annäherungsform eines Adjektivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-lich"", sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['So gereift auch seine Maltechnik sein mag , so sehr bleibt er in anderer Hinsicht ein ganz normales Kind , das sich fürs Fussballspiel begeistert und auf Fragen der Reporter bevorzugt einsilbig antwortet .']	['So gereift auch seine Maltechnik sein mag , so sehr bleibt er in anderer Hinsicht ein ganz normales Kind , das sich fürs Fussballspiel begeistert und auf Fragen der Reporter bevorzugt einsilbig antwortet .']	[]	[]	['So gereift auch seine Maltechnik sein mag , so sehr bleibt er in anderer Hinsicht ein ganz normales Kind , das sich fürs Fussballspiel begeistert und auf Fragen der Reporter bevorzugt einsilbig antwortet .']	[]	[]	0,0	1,0	0,0	0,0
1521	"Bei der Konstruktion ""Diminutiv:ADJ-lich"" handelt es sich um eine Abschwächungs- bzw. Annäherungsform eines Adjektivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-lich"", sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	"['Spießigkeit ist en vogue , behauptet Luck und hat sogar ein Buch darüber geschrieben ( "" Wie spießig ist das denn ? "" ) .']"	"['Spießigkeit ist en vogue , behauptet Luck und hat sogar ein Buch darüber geschrieben ( "" Wie spießig ist das denn ? "" ) .']"	[]	[]	"['Spießigkeit ist en vogue , behauptet Luck und hat sogar ein Buch darüber geschrieben ( "" Wie spießig ist das denn ? "" ) .']"	[]	[]	0,0	1,0	0,0	0,0
1521	"Bei der Konstruktion ""Diminutiv:ADJ-lich"" handelt es sich um eine Abschwächungs- bzw. Annäherungsform eines Adjektivs, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""-lich"", sowie dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes""."	['Aber keine Leistung ohne Gegenleistung :']	['Aber keine Leistung ohne Gegenleistung :']	[]	[]	['Aber keine Leistung ohne Gegenleistung :']	[]	[]	0,0	1,0	0,0	0,0
1524	"Die"" Diminutiv_Redundanz:X-x1-x2-Konstruktion"" gehört zu den Diminutiv-Konstruktionen und zeigt an, dass es sich bei der vorliegenden Form um eine doppelte bzw. dreifache Verkleinerung handelt, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes"" und dem konstruktionsevozierenden Element (KEE) ""-elchen"", ""-ilein"", ""-ileinchen"" oder ""-leinchen""."	['Wo viel Fernsehen ist , ist auch viel Werbung .']	['Wo viel Fernsehen ist , ist auch viel Werbung .']	[]	[]	['Wo viel Fernsehen ist , ist auch viel Werbung .']	[]	[]	0,0	1,0	0,0	0,0
1524	"Die"" Diminutiv_Redundanz:X-x1-x2-Konstruktion"" gehört zu den Diminutiv-Konstruktionen und zeigt an, dass es sich bei der vorliegenden Form um eine doppelte bzw. dreifache Verkleinerung handelt, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes"" und dem konstruktionsevozierenden Element (KEE) ""-elchen"", ""-ilein"", ""-ileinchen"" oder ""-leinchen""."	['Das Konzept ist so schlicht , dass es jede andere Stadt kopieren kann .']	['Das Konzept ist so schlicht , dass es jede andere Stadt kopieren kann .']	[]	[]	['Das Konzept ist so schlicht , dass es jede andere Stadt kopieren kann .']	[]	[]	0,0	1,0	0,0	0,0
1524	"Die"" Diminutiv_Redundanz:X-x1-x2-Konstruktion"" gehört zu den Diminutiv-Konstruktionen und zeigt an, dass es sich bei der vorliegenden Form um eine doppelte bzw. dreifache Verkleinerung handelt, die mittels Derivation zustande kommt. Die Konstruktion besteht aus dem internen Kern-Konstruktionselement (Kern-KE) ""Diminuiertes"" und dem konstruktionsevozierenden Element (KEE) ""-elchen"", ""-ilein"", ""-ileinchen"" oder ""-leinchen""."	['Kohlendioxid ist bestimmt noch schlimmer als schlimm .']	['Kohlendioxid ist bestimmt noch schlimmer als schlimm .']	[]	[]	['Kohlendioxid ist bestimmt noch schlimmer als schlimm .']	[]	[]	0,0	1,0	0,0	0,0
1525	"Die ""Expressivität_Negation:keinXfür_niemand-Konstruktion"" gehört zu den ""Negationskonstruktionen"" und ist formal ein Aussagesatz, welcher in vielfältiger Weise genutzt werden kann. Gemein ist diesen Verwendungsweisen jedoch, dass einer personifizierten Menge eine bestimmte Entität abgesprochen wird. Entscheidend für die Realisierung der Konstruktion ist die unflektierte Form des Indefinitpronomens niemand. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""kein_für_niemand"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Negiertes""."	['Wie sich Emotionen in Netzwerken ausbreiten']	['Wie sich Emotionen in Netzwerken ausbreiten']	[]	[]	['Wie sich Emotionen in Netzwerken ausbreiten']	[]	[]	0,0	1,0	0,0	0,0
1525	"Die ""Expressivität_Negation:keinXfür_niemand-Konstruktion"" gehört zu den ""Negationskonstruktionen"" und ist formal ein Aussagesatz, welcher in vielfältiger Weise genutzt werden kann. Gemein ist diesen Verwendungsweisen jedoch, dass einer personifizierten Menge eine bestimmte Entität abgesprochen wird. Entscheidend für die Realisierung der Konstruktion ist die unflektierte Form des Indefinitpronomens niemand. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""kein_für_niemand"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Negiertes""."	['Leute , die gerne Sport treiben ( Tennis , Golf , Segeln ) , wandern oder die kulturgeschichtlichen Zeugen der Gegend aufsuchen , haben in dieser Zeit ihren Plausch .']	['Leute , die gerne Sport treiben ( Tennis , Golf , Segeln ) , wandern oder die kulturgeschichtlichen Zeugen der Gegend aufsuchen , haben in dieser Zeit ihren Plausch .']	[]	[]	['Leute , die gerne Sport treiben ( Tennis , Golf , Segeln ) , wandern oder die kulturgeschichtlichen Zeugen der Gegend aufsuchen , haben in dieser Zeit ihren Plausch .']	[]	[]	0,0	1,0	0,0	0,0
1525	"Die ""Expressivität_Negation:keinXfür_niemand-Konstruktion"" gehört zu den ""Negationskonstruktionen"" und ist formal ein Aussagesatz, welcher in vielfältiger Weise genutzt werden kann. Gemein ist diesen Verwendungsweisen jedoch, dass einer personifizierten Menge eine bestimmte Entität abgesprochen wird. Entscheidend für die Realisierung der Konstruktion ist die unflektierte Form des Indefinitpronomens niemand. Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""kein_für_niemand"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Negiertes""."	"['Eine Frischzellenkur für Radio NÖ ( seit Montag ) und neue Erfolgsquoten für "" NÖ heute "" .']"	"['Eine Frischzellenkur für Radio NÖ ( seit Montag ) und neue Erfolgsquoten für "" NÖ heute "" .']"	[]	[]	"['Eine Frischzellenkur für Radio NÖ ( seit Montag ) und neue Erfolgsquoten für "" NÖ heute "" .']"	[]	[]	0,0	1,0	0,0	0,0
1554	"Die ""Intensivierung_Komparativ:Reden_ist_SilberXist_Gold-Konstruktion"" gehört zu der Familie der ""Intensivierungskonstruktionen"" wird genutzt, um einen Begriff mithilfe eines Vergleichs mit dem Begriff 'Reden' in seiner Bedeutung hervorzuheben. Nach Mellado Blanco (2018: 197) ""[bringt] [d]as Muster [...] auf einer graduellen Wertskala zwischen 'gut' und 'besser' zum Ausdruck, dass der durch den Slot X bezeichnete Vorgang bzw. Sachverhalt besser bzw. situationsangemessener als das Reden ist."" Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""Reden_ist_Silber...ist_Gold"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Intensiviertes""."	['Das ist ein Kaventsmann von einem Roman !']	['Das ist ein Kaventsmann von einem Roman !']	[]	[]	['Das ist ein Kaventsmann von einem Roman !']	[]	[]	0,0	1,0	0,0	0,0
1554	"Die ""Intensivierung_Komparativ:Reden_ist_SilberXist_Gold-Konstruktion"" gehört zu der Familie der ""Intensivierungskonstruktionen"" wird genutzt, um einen Begriff mithilfe eines Vergleichs mit dem Begriff 'Reden' in seiner Bedeutung hervorzuheben. Nach Mellado Blanco (2018: 197) ""[bringt] [d]as Muster [...] auf einer graduellen Wertskala zwischen 'gut' und 'besser' zum Ausdruck, dass der durch den Slot X bezeichnete Vorgang bzw. Sachverhalt besser bzw. situationsangemessener als das Reden ist."" Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""Reden_ist_Silber...ist_Gold"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Intensiviertes""."	['Auch Verabredung und versuchte ( ! ) Anstiftung werden jetzt Verbrechen .']	['Auch Verabredung und versuchte ( ! ) Anstiftung werden jetzt Verbrechen .']	[]	[]	['Auch Verabredung und versuchte ( ! ) Anstiftung werden jetzt Verbrechen .']	[]	[]	0,0	1,0	0,0	0,0
1554	"Die ""Intensivierung_Komparativ:Reden_ist_SilberXist_Gold-Konstruktion"" gehört zu der Familie der ""Intensivierungskonstruktionen"" wird genutzt, um einen Begriff mithilfe eines Vergleichs mit dem Begriff 'Reden' in seiner Bedeutung hervorzuheben. Nach Mellado Blanco (2018: 197) ""[bringt] [d]as Muster [...] auf einer graduellen Wertskala zwischen 'gut' und 'besser' zum Ausdruck, dass der durch den Slot X bezeichnete Vorgang bzw. Sachverhalt besser bzw. situationsangemessener als das Reden ist."" Die Konstruktion besteht aus dem konstruktionsevozierenden Element (KEE) ""Reden_ist_Silber...ist_Gold"" und dem internen Kern-Konstruktionselement (Kern-KE) ""Intensiviertes""."	['Es hat sich in der Vergangenheit genau so zugetragen , wie es die Professoren nun befürchten .']	['Es hat sich in der Vergangenheit genau so zugetragen , wie es die Professoren nun befürchten .']	[]	[]	['Es hat sich in der Vergangenheit genau so zugetragen , wie es die Professoren nun befürchten .']	[]	[]	0,0	1,0	0,0	0,0
1556	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPschlechthin"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, einer Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""schlechthin"" folgt."	"['Die "" "" Normativen Ordnungen "" "" haben in den letzten Jahren eine häufig kolportierte These widerlegt : dass die verbundorientierten Cluster sich nicht für die Geisteswissenschaften eignen .']"	"['Die "" "" Normativen Ordnungen "" "" haben in den letzten Jahren eine häufig kolportierte These widerlegt : dass die verbundorientierten Cluster sich nicht für die Geisteswissenschaften eignen .']"	[]	[]	"['Die "" "" Normativen Ordnungen "" "" haben in den letzten Jahren eine häufig kolportierte These widerlegt : dass die verbundorientierten Cluster sich nicht für die Geisteswissenschaften eignen .']"	[]	[]	0,0	1,0	0,0	0,0
1556	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPschlechthin"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, einer Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""schlechthin"" folgt."	['Von wegen Weihnachten kommt immer so plötzlich .']	['Von wegen Weihnachten kommt immer so plötzlich .']	[]	[]	['Von wegen Weihnachten kommt immer so plötzlich .']	[]	[]	0,0	1,0	0,0	0,0
1556	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPschlechthin"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, einer Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte, interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", auf das unmittelbar das konstruktionsevozierende Element (KEE) ""schlechthin"" folgt."	"['ÖKOSTROM Was Sie über "" grüne "" Energie wissen sollten']"	"['ÖKOSTROM Was Sie über "" grüne "" Energie wissen sollten']"	[]	[]	"['ÖKOSTROM Was Sie über "" grüne "" Energie wissen sollten']"	[]	[]	0,0	1,0	0,0	0,0
1573	"Die ""Reflexive_Bewegung:NP_VP_REFL_PP-Konstruktion"" ""ist eine Argumentstruktur-Konstruktion, die die (reale oder metaphorische) ,Bewegung' einer Entität [...] ausdrückt."" (Willich 2022:2f.) Obligatorische Elemente dieser Konstruktion sind das interne Kern-Konstruktionselement (Kern-KE) ""Ereignis"", die beiden externen Kern-KE ""Bewegendes"" und ""Weg"" sowie das Konstruktionsevozierende Element (KEE) Reflexivum, welches durch ein Reflexivpronomen wie ""sich"" realisiert wird."	"['"" Besser Gras rauchen als Heu schnupfen "" und "" Jeden Morgen ein Joint und der Tag ist dein Freund "" .']"	"['"" Besser Gras rauchen als Heu schnupfen "" und "" Jeden Morgen ein Joint und der Tag ist dein Freund "" .']"	[]	[]	"['"" Besser Gras rauchen als Heu schnupfen "" und "" Jeden Morgen ein Joint und der Tag ist dein Freund "" .']"	[]	[]	0,0	1,0	0,0	0,0
1573	"Die ""Reflexive_Bewegung:NP_VP_REFL_PP-Konstruktion"" ""ist eine Argumentstruktur-Konstruktion, die die (reale oder metaphorische) ,Bewegung' einer Entität [...] ausdrückt."" (Willich 2022:2f.) Obligatorische Elemente dieser Konstruktion sind das interne Kern-Konstruktionselement (Kern-KE) ""Ereignis"", die beiden externen Kern-KE ""Bewegendes"" und ""Weg"" sowie das Konstruktionsevozierende Element (KEE) Reflexivum, welches durch ein Reflexivpronomen wie ""sich"" realisiert wird."	['Im Bund hat sich das Lagerdenken zwischen den vier Parteien gleichfalls gelockert , allerdings noch nicht in dem Maße wie in Kiel .']	['Im Bund hat sich das Lagerdenken zwischen den vier Parteien gleichfalls gelockert , allerdings noch nicht in dem Maße wie in Kiel .']	[]	[]	['Im Bund hat sich das Lagerdenken zwischen den vier Parteien gleichfalls gelockert , allerdings noch nicht in dem Maße wie in Kiel .']	[]	[]	0,0	1,0	0,0	0,0
1573	"Die ""Reflexive_Bewegung:NP_VP_REFL_PP-Konstruktion"" ""ist eine Argumentstruktur-Konstruktion, die die (reale oder metaphorische) ,Bewegung' einer Entität [...] ausdrückt."" (Willich 2022:2f.) Obligatorische Elemente dieser Konstruktion sind das interne Kern-Konstruktionselement (Kern-KE) ""Ereignis"", die beiden externen Kern-KE ""Bewegendes"" und ""Weg"" sowie das Konstruktionsevozierende Element (KEE) Reflexivum, welches durch ein Reflexivpronomen wie ""sich"" realisiert wird."	['Das wirklich vielversprechende Ziel der # MeToo - Debatte ist es aber doch , dieses Männerbild endgültig zu zertrümmern .']	['Das wirklich vielversprechende Ziel der # MeToo - Debatte ist es aber doch , dieses Männerbild endgültig zu zertrümmern .']	[]	[]	['Das wirklich vielversprechende Ziel der # MeToo - Debatte ist es aber doch , dieses Männerbild endgültig zu zertrümmern .']	[]	[]	0,0	1,0	0,0	0,0
1574	"Die ""Reflexives_Partikelverb:NP_VP_REFL_PART-Konstruktion"" ""ist eine Argumentstruktur-Konstruktion, die die (reale oder metaphorische) ,Bewegung' einer Entität [...] ausdrückt."" (Willich 2022:15) Obligatorische Elemente dieser Konstruktion sind das interne Kern-Konstruktionselement (Kern-KE) ""Ereignis"", das externe Kern-KE ""Bewegendes"" sowie die beiden konstruktionsevozierenden Elemente (KEE) ""Richtung"" und Reflexivum, welches durch ein Reflexivpronomen wie ""mich"", ""sich"" etc. realisiert werden kann."	"['Schon am Samstag "" um Fünf "" ( 17 Uhr ) läuft dieses "" Sechs-Punkte-Spiel "" , wie Peterswald-Löffelscheids Coach die Sache einstuft .']"	"['Schon am Samstag "" um Fünf "" ( 17 Uhr ) läuft dieses "" Sechs-Punkte-Spiel "" , wie Peterswald-Löffelscheids Coach die Sache einstuft .']"	[]	[]	"['Schon am Samstag "" um Fünf "" ( 17 Uhr ) läuft dieses "" Sechs-Punkte-Spiel "" , wie Peterswald-Löffelscheids Coach die Sache einstuft .']"	[]	[]	0,0	1,0	0,0	0,0
1574	"Die ""Reflexives_Partikelverb:NP_VP_REFL_PART-Konstruktion"" ""ist eine Argumentstruktur-Konstruktion, die die (reale oder metaphorische) ,Bewegung' einer Entität [...] ausdrückt."" (Willich 2022:15) Obligatorische Elemente dieser Konstruktion sind das interne Kern-Konstruktionselement (Kern-KE) ""Ereignis"", das externe Kern-KE ""Bewegendes"" sowie die beiden konstruktionsevozierenden Elemente (KEE) ""Richtung"" und Reflexivum, welches durch ein Reflexivpronomen wie ""mich"", ""sich"" etc. realisiert werden kann."	['Zwanzig Geschichten über Widerständige , Unbehelligte oder ganz und gar Unbeteiligte .']	['Zwanzig Geschichten über Widerständige , Unbehelligte oder ganz und gar Unbeteiligte .']	[]	[]	['Zwanzig Geschichten über Widerständige , Unbehelligte oder ganz und gar Unbeteiligte .']	[]	[]	0,0	1,0	0,0	0,0
1574	"Die ""Reflexives_Partikelverb:NP_VP_REFL_PART-Konstruktion"" ""ist eine Argumentstruktur-Konstruktion, die die (reale oder metaphorische) ,Bewegung' einer Entität [...] ausdrückt."" (Willich 2022:15) Obligatorische Elemente dieser Konstruktion sind das interne Kern-Konstruktionselement (Kern-KE) ""Ereignis"", das externe Kern-KE ""Bewegendes"" sowie die beiden konstruktionsevozierenden Elemente (KEE) ""Richtung"" und Reflexivum, welches durch ein Reflexivpronomen wie ""mich"", ""sich"" etc. realisiert werden kann."	"['"" "" Man hat den Druck gemerkt , den die Mannschaft hatte "" "" , bemerkte er , "" "" zwölfmal in Folge ungeschlagen ist ein Riesending "" "" .']"	"['"" "" Man hat den Druck gemerkt , den die Mannschaft hatte "" "" , bemerkte er , "" "" zwölfmal in Folge ungeschlagen ist ein Riesending "" "" .']"	[]	[]	"['"" "" Man hat den Druck gemerkt , den die Mannschaft hatte "" "" , bemerkte er , "" "" zwölfmal in Folge ungeschlagen ist ein Riesending "" "" .']"	[]	[]	0,0	1,0	0,0	0,0
