constr	definition	examples	positive_predicted	negative_predicted	true_positives	false_positives	false_negatives	true_negatives	precision	recall	f1	accuracy
123	"Die ""Äquativ_partielle_Gleichheitähnlich-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die partielle Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden. Wie bei anderen Vergleichskonstruktionen auch, wird dabei eine zu vergleichende Entität (""Verglichenes"") hinsichtlich einer Vergleichskategorie (""Dimension"") mit dem bestimmten Wert einer festgelegten Vergleichsgröße (""Bezugswert"") in Bezug gesetzt, mit der Besonderheit, dass die hinsichtlich der Vergleichskategorie angegebenen Skalenwerte der beiden verglichenen Entitäten weder absolut deckungsgleich (Vergleichsart: Gleichheit) noch markant verschieden (Vergleichsart: Ungleichheit), sondern gerade durch eine auffallende Ähnlichkeit zueinander (Vergleichsart: partielle_Gleichheit) gekennzeichnet sind. Diese partielle Gleichheit wird durch das konstruktionsevozierende Element (KEE) ""ähnlich"" zum Ausdruck gebracht."	['So las sich eine erste Stellungnahme des Justizministers am Samstag ähnlich vage wie die Worte des Präsidenten .', 'Wer dies nicht begreift , hätte so wohl die Avantgarde als auch die Postmoderne missverstanden .', 'Der Film erzählt von der spanischen Hausangestellten Maria ( Rossy de Palma ) und dem amerikanischen Ehepaar Anne ( Toni Collette ) und Bob ( Harvey Keitel ) .']	['So las sich eine erste Stellungnahme des Justizministers am Samstag ähnlich vage wie die Worte des Präsidenten .']	['Wer dies nicht begreift , hätte so wohl die Avantgarde als auch die Postmoderne missverstanden .', 'Der Film erzählt von der spanischen Hausangestellten Maria ( Rossy de Palma ) und dem amerikanischen Ehepaar Anne ( Toni Collette ) und Bob ( Harvey Keitel ) .']	['So las sich eine erste Stellungnahme des Justizministers am Samstag ähnlich vage wie die Worte des Präsidenten .']	[]	[]	['Wer dies nicht begreift , hätte so wohl die Avantgarde als auch die Postmoderne missverstanden .', 'Der Film erzählt von der spanischen Hausangestellten Maria ( Rossy de Palma ) und dem amerikanischen Ehepaar Anne ( Toni Collette ) und Bob ( Harvey Keitel ) .']	1,0	1,0	1,0	1,0
125	"Die Konstruktion ""Äquativ:Präp_NPist_es_wiePräp_NP"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier jeweils als Präpositionalphrase ausgedrückter Sachverhalte auf einer Skala an. Die Konstruktion besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Verglichenes"" und ""Bezugswert"". Das ""Verglichene"" tritt vor dem konstruktionsevozierenden Element (KEE) ""ist es wie"" auf, der ""Bezugswert"" nach ihm."	"['Die heute meist aus Glas oder Ton hergestellten Murmeln ( Spielkugeln ) waren früher aus Marmel = Marmor verfertigt .', 'Mit dem Altern sei es wie mit dem Laufen , schreibt Olshansky in einem Kommentar .', 'Interessenten für "" La Traviata "" ( Verdi ) im Römersteinbruch St . Margarethen am Samstag , dem 26. Juli müssen sich schnell Karten reservieren .']"	['Die heute meist aus Glas oder Ton hergestellten Murmeln ( Spielkugeln ) waren früher aus Marmel = Marmor verfertigt .']	"['Mit dem Altern sei es wie mit dem Laufen , schreibt Olshansky in einem Kommentar .', 'Interessenten für "" La Traviata "" ( Verdi ) im Römersteinbruch St . Margarethen am Samstag , dem 26. Juli müssen sich schnell Karten reservieren .']"	[]	['Die heute meist aus Glas oder Ton hergestellten Murmeln ( Spielkugeln ) waren früher aus Marmel = Marmor verfertigt .']	['Mit dem Altern sei es wie mit dem Laufen , schreibt Olshansky in einem Kommentar .']	"['Interessenten für "" La Traviata "" ( Verdi ) im Römersteinbruch St . Margarethen am Samstag , dem 26. Juli müssen sich schnell Karten reservieren .']"	0,0	1,0	0,0	0,3333333333333333
125	"Die Konstruktion ""Äquativ:Präp_NPist_es_wiePräp_NP"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier jeweils als Präpositionalphrase ausgedrückter Sachverhalte auf einer Skala an. Die Konstruktion besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Verglichenes"" und ""Bezugswert"". Das ""Verglichene"" tritt vor dem konstruktionsevozierenden Element (KEE) ""ist es wie"" auf, der ""Bezugswert"" nach ihm."	['Die doppelte Verneinung , mit der sich Settele zum Thema äußert , kennzeichnet den Forscher , dessen Gegenstand ähnlich komplex ist wie der Klimawandel .', 'Ermittler der Polizei entdeckten den Namen des BKA - Beamten bereits im Januar 2012 und übergaben den Fall an die Staatsanwaltschaft , wohingegen Edathy erst im Oktober vergangenen Jahres auffiel .', 'Mit der Politik ist es wie mit Peugeot , als Tavares vor drei Jahren das Ruder übernahm :']	['Die doppelte Verneinung , mit der sich Settele zum Thema äußert , kennzeichnet den Forscher , dessen Gegenstand ähnlich komplex ist wie der Klimawandel .']	['Ermittler der Polizei entdeckten den Namen des BKA - Beamten bereits im Januar 2012 und übergaben den Fall an die Staatsanwaltschaft , wohingegen Edathy erst im Oktober vergangenen Jahres auffiel .', 'Mit der Politik ist es wie mit Peugeot , als Tavares vor drei Jahren das Ruder übernahm :']	[]	['Die doppelte Verneinung , mit der sich Settele zum Thema äußert , kennzeichnet den Forscher , dessen Gegenstand ähnlich komplex ist wie der Klimawandel .']	['Mit der Politik ist es wie mit Peugeot , als Tavares vor drei Jahren das Ruder übernahm :']	['Ermittler der Polizei entdeckten den Namen des BKA - Beamten bereits im Januar 2012 und übergaben den Fall an die Staatsanwaltschaft , wohingegen Edathy erst im Oktober vergangenen Jahres auffiel .']	0,0	1,0	0,0	0,3333333333333333
125	"Die Konstruktion ""Äquativ:Präp_NPist_es_wiePräp_NP"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier jeweils als Präpositionalphrase ausgedrückter Sachverhalte auf einer Skala an. Die Konstruktion besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Verglichenes"" und ""Bezugswert"". Das ""Verglichene"" tritt vor dem konstruktionsevozierenden Element (KEE) ""ist es wie"" auf, der ""Bezugswert"" nach ihm."	"['Mit dem Menschenschmuggel ist es wie mit dem Drogenschmuggel :', '"" "" "" Er war einfach sauschnell "" "" , sagte Rosberg nach der Qualifikation zum Großen Preis von Italien : ""', 'Sofort fühlt man sich zurückversetzt in eine Zeit des Sherlock Holmes , denn die Rituale der Freimaurer sind noch geheimer als geheim .']"	['Mit dem Menschenschmuggel ist es wie mit dem Drogenschmuggel :', 'Sofort fühlt man sich zurückversetzt in eine Zeit des Sherlock Holmes , denn die Rituale der Freimaurer sind noch geheimer als geheim .']	"['"" "" "" Er war einfach sauschnell "" "" , sagte Rosberg nach der Qualifikation zum Großen Preis von Italien : ""']"	['Mit dem Menschenschmuggel ist es wie mit dem Drogenschmuggel :']	['Sofort fühlt man sich zurückversetzt in eine Zeit des Sherlock Holmes , denn die Rituale der Freimaurer sind noch geheimer als geheim .']	[]	"['"" "" "" Er war einfach sauschnell "" "" , sagte Rosberg nach der Qualifikation zum Großen Preis von Italien : ""']"	0,5	1,0	0,6666666666666666	0,6666666666666666
1257	"Die ""Tautologie_Pleonasmus-Konstruktion"" gehört zu den Tautologiekonstruktionen und stellt eine Dopplung eines Wortes dar, indem sie einen Zusatz enthält, der eine offensichtliche Eigenschaft dieses Wortes wiederholt. Die Konstruktion setzt sich zusammen aus dem Konstruktionselement ""Kategorie"" und entweder einem ""Zusatz"", einem ""Fremdwort"" oder einer ""Abkürzung""."	"['Der Strippenzieher , der Westberliner , wie er im Buche steht , der dennoch keine Berührungsängste kennt und sich mit Gregor Gysi von der PDS aufs Podium setzt oder gerne "" "" die vernünftigen Menschen bei den Grünen "" "" lobt , wie den Chef der Bundestags-Fraktion , Rezzo Schlauch .', 'Ein wahnsinnig komischer Einblick in eine Welt , in der sich alles nur um Rang , Titel und Anciennität dreht ( Ijoma Mangold )', 'Wie in Online-Katalogen von Bibliotheken können Nutzer nach Autoren , Verlagen , Erscheinungsjahr und ISBN-Nummer suchen .']"	"['Der Strippenzieher , der Westberliner , wie er im Buche steht , der dennoch keine Berührungsängste kennt und sich mit Gregor Gysi von der PDS aufs Podium setzt oder gerne "" "" die vernünftigen Menschen bei den Grünen "" "" lobt , wie den Chef der Bundestags-Fraktion , Rezzo Schlauch .']"	['Ein wahnsinnig komischer Einblick in eine Welt , in der sich alles nur um Rang , Titel und Anciennität dreht ( Ijoma Mangold )', 'Wie in Online-Katalogen von Bibliotheken können Nutzer nach Autoren , Verlagen , Erscheinungsjahr und ISBN-Nummer suchen .']	[]	"['Der Strippenzieher , der Westberliner , wie er im Buche steht , der dennoch keine Berührungsängste kennt und sich mit Gregor Gysi von der PDS aufs Podium setzt oder gerne "" "" die vernünftigen Menschen bei den Grünen "" "" lobt , wie den Chef der Bundestags-Fraktion , Rezzo Schlauch .']"	['Wie in Online-Katalogen von Bibliotheken können Nutzer nach Autoren , Verlagen , Erscheinungsjahr und ISBN-Nummer suchen .']	['Ein wahnsinnig komischer Einblick in eine Welt , in der sich alles nur um Rang , Titel und Anciennität dreht ( Ijoma Mangold )']	0,0	1,0	0,0	0,3333333333333333
1257	"Die ""Tautologie_Pleonasmus-Konstruktion"" gehört zu den Tautologiekonstruktionen und stellt eine Dopplung eines Wortes dar, indem sie einen Zusatz enthält, der eine offensichtliche Eigenschaft dieses Wortes wiederholt. Die Konstruktion setzt sich zusammen aus dem Konstruktionselement ""Kategorie"" und entweder einem ""Zusatz"", einem ""Fremdwort"" oder einer ""Abkürzung""."	['DieTagesschau ist und bleibt die meistgenutzte Quelle für Information und Meinungsbildung .', 'Doch kein Kommentar ist auch ein Kommentar .', 'So gesehen kann man von einem weißen Schimmel sprechen :']	['DieTagesschau ist und bleibt die meistgenutzte Quelle für Information und Meinungsbildung .']	['Doch kein Kommentar ist auch ein Kommentar .', 'So gesehen kann man von einem weißen Schimmel sprechen :']	[]	['DieTagesschau ist und bleibt die meistgenutzte Quelle für Information und Meinungsbildung .']	['So gesehen kann man von einem weißen Schimmel sprechen :']	['Doch kein Kommentar ist auch ein Kommentar .']	0,0	1,0	0,0	0,3333333333333333
1257	"Die ""Tautologie_Pleonasmus-Konstruktion"" gehört zu den Tautologiekonstruktionen und stellt eine Dopplung eines Wortes dar, indem sie einen Zusatz enthält, der eine offensichtliche Eigenschaft dieses Wortes wiederholt. Die Konstruktion setzt sich zusammen aus dem Konstruktionselement ""Kategorie"" und entweder einem ""Zusatz"", einem ""Fremdwort"" oder einer ""Abkürzung""."	"['In diesem Computer treffen neben den Daten über die Betätigung des Bremspedals auch die Sensorsignale anderer elektronischer Assistenzsysteme ein , also vom ABS-System , das Daten über die Drehzahl der Räder liefert oder der Fahrdynamikregelung ESP , die Daten über Lenkwinkel , Querbeschleunigung und Drehraten liefert und der Getriebesteuerung , die über die gerade aktive Fahrstufe informiert .', 'Schon die Säule am Eingang preist den unvergleichlichen Reichtum der italienischen Kultur .', 'Mit Sauerbraten , Rotkohl , Klößen und "" lecker Kölsch "" endete gestern Abend der dritte Tag des Internationalen Tennisturniers für Senioren auf der Anlage des TC Blau-Weiß Bad Breisig .']"	['In diesem Computer treffen neben den Daten über die Betätigung des Bremspedals auch die Sensorsignale anderer elektronischer Assistenzsysteme ein , also vom ABS-System , das Daten über die Drehzahl der Räder liefert oder der Fahrdynamikregelung ESP , die Daten über Lenkwinkel , Querbeschleunigung und Drehraten liefert und der Getriebesteuerung , die über die gerade aktive Fahrstufe informiert .']	"['Schon die Säule am Eingang preist den unvergleichlichen Reichtum der italienischen Kultur .', 'Mit Sauerbraten , Rotkohl , Klößen und "" lecker Kölsch "" endete gestern Abend der dritte Tag des Internationalen Tennisturniers für Senioren auf der Anlage des TC Blau-Weiß Bad Breisig .']"	['In diesem Computer treffen neben den Daten über die Betätigung des Bremspedals auch die Sensorsignale anderer elektronischer Assistenzsysteme ein , also vom ABS-System , das Daten über die Drehzahl der Räder liefert oder der Fahrdynamikregelung ESP , die Daten über Lenkwinkel , Querbeschleunigung und Drehraten liefert und der Getriebesteuerung , die über die gerade aktive Fahrstufe informiert .']	[]	[]	"['Schon die Säule am Eingang preist den unvergleichlichen Reichtum der italienischen Kultur .', 'Mit Sauerbraten , Rotkohl , Klößen und "" lecker Kölsch "" endete gestern Abend der dritte Tag des Internationalen Tennisturniers für Senioren auf der Anlage des TC Blau-Weiß Bad Breisig .']"	1,0	1,0	1,0	1,0
127	"Die Konstruktion ""Äquativ:einXvoneinemY"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte an. Die gleichgesetzten Instanzen sind realisiert als die Kern-Konstruktionselemente (Kern-KE) ""Entität"" und ""Verglichenes"". Bei dem dritten KE ""Bezugswert"" handelt es sich um einen festgelegten Wert, der das KE ""Entität"" spezifiziert. Das ""Verglichene"" wird in Form einer Präpositionalphrase realisiert, der der ""Bezugswert"" vorangeht. Evoziert wird die ""Äquativ:einXvoneinemY-Konstruktion"" von dem konstruktionsevozierenden Element (KEE) ""ein_von_einem"" bzw. ""ein_von_einer""."	['Ein Politiker wäre kein Politiker , und schon gar nicht der Sozialdemokratie , wenn er nicht diesem Verlangen hier und da ein Bonbon spendieren würde .', 'Sein Film ist ein Biest von einem Thriller .', 'Wenn’s wenigstens unterhaltsam wäre .']	['Ein Politiker wäre kein Politiker , und schon gar nicht der Sozialdemokratie , wenn er nicht diesem Verlangen hier und da ein Bonbon spendieren würde .']	['Sein Film ist ein Biest von einem Thriller .', 'Wenn’s wenigstens unterhaltsam wäre .']	[]	['Ein Politiker wäre kein Politiker , und schon gar nicht der Sozialdemokratie , wenn er nicht diesem Verlangen hier und da ein Bonbon spendieren würde .']	['Sein Film ist ein Biest von einem Thriller .']	['Wenn’s wenigstens unterhaltsam wäre .']	0,0	1,0	0,0	0,3333333333333333
127	"Die Konstruktion ""Äquativ:einXvoneinemY"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte an. Die gleichgesetzten Instanzen sind realisiert als die Kern-Konstruktionselemente (Kern-KE) ""Entität"" und ""Verglichenes"". Bei dem dritten KE ""Bezugswert"" handelt es sich um einen festgelegten Wert, der das KE ""Entität"" spezifiziert. Das ""Verglichene"" wird in Form einer Präpositionalphrase realisiert, der der ""Bezugswert"" vorangeht. Evoziert wird die ""Äquativ:einXvoneinemY-Konstruktion"" von dem konstruktionsevozierenden Element (KEE) ""ein_von_einem"" bzw. ""ein_von_einer""."	['Immer wieder ertappt man sich selbst dabei , wie sehr man eigentlich mit Eigenwerbung beschäftigt ist , anstatt zu spielen .', 'Stöger , kürzlich noch in Köln , hat mal eben innerhalb weniger Tage das rote gegen das schwarz - gelbe Käppi getauscht .', '« Das ist ein Rekord von einer anderen Welt » , titelte das Sportblatt « Marca » .']	['Immer wieder ertappt man sich selbst dabei , wie sehr man eigentlich mit Eigenwerbung beschäftigt ist , anstatt zu spielen .']	['Stöger , kürzlich noch in Köln , hat mal eben innerhalb weniger Tage das rote gegen das schwarz - gelbe Käppi getauscht .', '« Das ist ein Rekord von einer anderen Welt » , titelte das Sportblatt « Marca » .']	[]	['Immer wieder ertappt man sich selbst dabei , wie sehr man eigentlich mit Eigenwerbung beschäftigt ist , anstatt zu spielen .']	['« Das ist ein Rekord von einer anderen Welt » , titelte das Sportblatt « Marca » .']	['Stöger , kürzlich noch in Köln , hat mal eben innerhalb weniger Tage das rote gegen das schwarz - gelbe Käppi getauscht .']	0,0	1,0	0,0	0,3333333333333333
127	"Die Konstruktion ""Äquativ:einXvoneinemY"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte an. Die gleichgesetzten Instanzen sind realisiert als die Kern-Konstruktionselemente (Kern-KE) ""Entität"" und ""Verglichenes"". Bei dem dritten KE ""Bezugswert"" handelt es sich um einen festgelegten Wert, der das KE ""Entität"" spezifiziert. Das ""Verglichene"" wird in Form einer Präpositionalphrase realisiert, der der ""Bezugswert"" vorangeht. Evoziert wird die ""Äquativ:einXvoneinemY-Konstruktion"" von dem konstruktionsevozierenden Element (KEE) ""ein_von_einem"" bzw. ""ein_von_einer""."	['Welch eine Power !', 'Mit anderen Worten : Egal , ob Plan- oder Marktwirtschaft - Hauptsache , die Wirtschaft wächst .', 'Das ist ein Kaventsmann von einem Roman !']	['Welch eine Power !']	['Mit anderen Worten : Egal , ob Plan- oder Marktwirtschaft - Hauptsache , die Wirtschaft wächst .', 'Das ist ein Kaventsmann von einem Roman !']	[]	['Welch eine Power !']	['Das ist ein Kaventsmann von einem Roman !']	['Mit anderen Worten : Egal , ob Plan- oder Marktwirtschaft - Hauptsache , die Wirtschaft wächst .']	0,0	1,0	0,0	0,3333333333333333
128	"Die ""Äquativ_Komposition:N-artig-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Der Vergleichsausdruck besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Verglichenes"", ""Bezugswert"" und ""Dimension"". Das konstruktionsevozierende Element (KEE) wird durch das Suffix ""-artig"" wiedergegeben."	"['Braunschweig fühlt sich dann hin und wieder an , als würden die Kulissen und Komparsen fastTruman Show - artig immer extra speziell für einen selbst zurechtgeschoben und bereitgestellt , aber nicht auf unheimliche , sondern auf ganz unniedersächsisch charmante Weise .', 'Oder "" Hausboot "" ( Paramount ) mit Sophia und Cary Grant ?', 'Sein Haar ist dunkel statt blond , die Augen sind braun statt blau , er spricht Englisch mit französischem Akzent .']"	['Braunschweig fühlt sich dann hin und wieder an , als würden die Kulissen und Komparsen fastTruman Show - artig immer extra speziell für einen selbst zurechtgeschoben und bereitgestellt , aber nicht auf unheimliche , sondern auf ganz unniedersächsisch charmante Weise .']	"['Oder "" Hausboot "" ( Paramount ) mit Sophia und Cary Grant ?', 'Sein Haar ist dunkel statt blond , die Augen sind braun statt blau , er spricht Englisch mit französischem Akzent .']"	['Braunschweig fühlt sich dann hin und wieder an , als würden die Kulissen und Komparsen fastTruman Show - artig immer extra speziell für einen selbst zurechtgeschoben und bereitgestellt , aber nicht auf unheimliche , sondern auf ganz unniedersächsisch charmante Weise .']	[]	[]	"['Oder "" Hausboot "" ( Paramount ) mit Sophia und Cary Grant ?', 'Sein Haar ist dunkel statt blond , die Augen sind braun statt blau , er spricht Englisch mit französischem Akzent .']"	1,0	1,0	1,0	1,0
128	"Die ""Äquativ_Komposition:N-artig-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Der Vergleichsausdruck besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Verglichenes"", ""Bezugswert"" und ""Dimension"". Das konstruktionsevozierende Element (KEE) wird durch das Suffix ""-artig"" wiedergegeben."	['Die ökonomische Macht hat weder ein majestätisches Zentrum noch eine feste Adresse ; der Kapitalismus ist , auf gut Merve - Deutsch gesagt , nun selbst rhizomartig , er ist diskontinuierlich , flüssig , patchworkartig und ungreifbar .', 'Allein die Kollektion schwedischer Begräbnisgesänge !', 'Man habe keine Zunahme der Petitionen feststellen können , geschweige denn , dass sich breitere Bevölkerungsschichten an ihnen beteiligten als zuvor .']	['Die ökonomische Macht hat weder ein majestätisches Zentrum noch eine feste Adresse ; der Kapitalismus ist , auf gut Merve - Deutsch gesagt , nun selbst rhizomartig , er ist diskontinuierlich , flüssig , patchworkartig und ungreifbar .']	['Allein die Kollektion schwedischer Begräbnisgesänge !', 'Man habe keine Zunahme der Petitionen feststellen können , geschweige denn , dass sich breitere Bevölkerungsschichten an ihnen beteiligten als zuvor .']	['Die ökonomische Macht hat weder ein majestätisches Zentrum noch eine feste Adresse ; der Kapitalismus ist , auf gut Merve - Deutsch gesagt , nun selbst rhizomartig , er ist diskontinuierlich , flüssig , patchworkartig und ungreifbar .']	[]	[]	['Allein die Kollektion schwedischer Begräbnisgesänge !', 'Man habe keine Zunahme der Petitionen feststellen können , geschweige denn , dass sich breitere Bevölkerungsschichten an ihnen beteiligten als zuvor .']	1,0	1,0	1,0	1,0
128	"Die ""Äquativ_Komposition:N-artig-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Der Vergleichsausdruck besteht aus den Kern-Konstruktionselementen (Kern-KE) ""Verglichenes"", ""Bezugswert"" und ""Dimension"". Das konstruktionsevozierende Element (KEE) wird durch das Suffix ""-artig"" wiedergegeben."	['Alle Sportdirektoren schmissen vorzeitig hin : erst Matthias Sammer 2012 , dann Robin Dutt 2013 , nun auch Hansi Flick .', 'Wenn ich mich doch wenigstens kurzfristig hier loseisen könnte .', 'Er bringt wieder , Maffay - artig , die denkbar lakonische , die trockene Antwort :']	['Alle Sportdirektoren schmissen vorzeitig hin : erst Matthias Sammer 2012 , dann Robin Dutt 2013 , nun auch Hansi Flick .']	['Wenn ich mich doch wenigstens kurzfristig hier loseisen könnte .', 'Er bringt wieder , Maffay - artig , die denkbar lakonische , die trockene Antwort :']	[]	['Alle Sportdirektoren schmissen vorzeitig hin : erst Matthias Sammer 2012 , dann Robin Dutt 2013 , nun auch Hansi Flick .']	['Er bringt wieder , Maffay - artig , die denkbar lakonische , die trockene Antwort :']	['Wenn ich mich doch wenigstens kurzfristig hier loseisen könnte .']	0,0	1,0	0,0	0,3333333333333333
1289	"Die ""Tautologie:X1_X1sein_lassen-Konstruktion"" gehört zu den Tautologiekonstruktionen und wird durch die Verbindung eines Artikels, zweier identischer Substantive, dem infinitiven Wort sein und einer Form des Wortes lassen realisiert. Die Konstruktion drückt entweder die Aussage aus, dass sich der Status einer Entität nicht ändert, oder eine implizite Aufforderung, genau dies zuzulassen. Tautologisch wird die Aussage bzw. die Aufforderung dadurch, dass es keines äußeren Eingreifens bedarf, um den Status der Entität nicht zu ändern. Desweiteren wird die Konstruktion genutzt, um wiederum entweder die Aussage zu treffen, dass eine Entität aus dem thematischen Kontext ausgeklammert wird oder die Aufforderung dazu, dies zu tun. Die Konstruktion besteht aus dem Konstruktionsevozierenden Element (KEE) ""sein_lassen"" und den internen Kern-Konstruktionselementen (Kern-KE) ""Kategorie"" und ""Determinierer"". Die Konstruktion liegt in zwei Formen vor: Während in der ersten Form die Konstruktion durch den ""Determinierer"" eingeleitet wird, fehlt dieser in der zweiten Form."	"['"" "" Er ist kein Masterplan für unser Land , das Signal ist Stillstand statt Aufbruch "" "" , erklärte Grillo am Mittwoch in Berlin .', 'Die Experten reden in diesem Fall von einem \x84fizzle\x93 ( englisch für zischen ) : einem nuklearen Rohrkrepierer .', 'Es treten auch Politiker auf , die es zum Glück nicht mehr gibt , wie der Verteidigungsminister Franz Josef Strauß , der gelegentlich Rechtsstaat Rechtsstaat sein ließ , falls es um seine Macht und sein Vermögen ging .']"	"['"" "" Er ist kein Masterplan für unser Land , das Signal ist Stillstand statt Aufbruch "" "" , erklärte Grillo am Mittwoch in Berlin .']"	['Die Experten reden in diesem Fall von einem \x84fizzle\x93 ( englisch für zischen ) : einem nuklearen Rohrkrepierer .', 'Es treten auch Politiker auf , die es zum Glück nicht mehr gibt , wie der Verteidigungsminister Franz Josef Strauß , der gelegentlich Rechtsstaat Rechtsstaat sein ließ , falls es um seine Macht und sein Vermögen ging .']	[]	"['"" "" Er ist kein Masterplan für unser Land , das Signal ist Stillstand statt Aufbruch "" "" , erklärte Grillo am Mittwoch in Berlin .']"	['Es treten auch Politiker auf , die es zum Glück nicht mehr gibt , wie der Verteidigungsminister Franz Josef Strauß , der gelegentlich Rechtsstaat Rechtsstaat sein ließ , falls es um seine Macht und sein Vermögen ging .']	['Die Experten reden in diesem Fall von einem \x84fizzle\x93 ( englisch für zischen ) : einem nuklearen Rohrkrepierer .']	0,0	1,0	0,0	0,3333333333333333
1289	"Die ""Tautologie:X1_X1sein_lassen-Konstruktion"" gehört zu den Tautologiekonstruktionen und wird durch die Verbindung eines Artikels, zweier identischer Substantive, dem infinitiven Wort sein und einer Form des Wortes lassen realisiert. Die Konstruktion drückt entweder die Aussage aus, dass sich der Status einer Entität nicht ändert, oder eine implizite Aufforderung, genau dies zuzulassen. Tautologisch wird die Aussage bzw. die Aufforderung dadurch, dass es keines äußeren Eingreifens bedarf, um den Status der Entität nicht zu ändern. Desweiteren wird die Konstruktion genutzt, um wiederum entweder die Aussage zu treffen, dass eine Entität aus dem thematischen Kontext ausgeklammert wird oder die Aufforderung dazu, dies zu tun. Die Konstruktion besteht aus dem Konstruktionsevozierenden Element (KEE) ""sein_lassen"" und den internen Kern-Konstruktionselementen (Kern-KE) ""Kategorie"" und ""Determinierer"". Die Konstruktion liegt in zwei Formen vor: Während in der ersten Form die Konstruktion durch den ""Determinierer"" eingeleitet wird, fehlt dieser in der zweiten Form."	"['Weil die ARD uns lehrt , dass man die Finanzkrise Finanzkrise sein lassen kann und , dank guten Freunden in der Politik und Gebührenerhöhung , die Gagen der Moderatoren nach und nach an diejenigen der Fußballstars anpassen kann .', '"" "" Aber solch eine Katastrophe ! "" ""', 'Kein Lift ist auch eine Lösung .']"	['Weil die ARD uns lehrt , dass man die Finanzkrise Finanzkrise sein lassen kann und , dank guten Freunden in der Politik und Gebührenerhöhung , die Gagen der Moderatoren nach und nach an diejenigen der Fußballstars anpassen kann .']	"['"" "" Aber solch eine Katastrophe ! "" ""', 'Kein Lift ist auch eine Lösung .']"	['Weil die ARD uns lehrt , dass man die Finanzkrise Finanzkrise sein lassen kann und , dank guten Freunden in der Politik und Gebührenerhöhung , die Gagen der Moderatoren nach und nach an diejenigen der Fußballstars anpassen kann .']	[]	[]	"['"" "" Aber solch eine Katastrophe ! "" ""', 'Kein Lift ist auch eine Lösung .']"	1,0	1,0	1,0	1,0
1289	"Die ""Tautologie:X1_X1sein_lassen-Konstruktion"" gehört zu den Tautologiekonstruktionen und wird durch die Verbindung eines Artikels, zweier identischer Substantive, dem infinitiven Wort sein und einer Form des Wortes lassen realisiert. Die Konstruktion drückt entweder die Aussage aus, dass sich der Status einer Entität nicht ändert, oder eine implizite Aufforderung, genau dies zuzulassen. Tautologisch wird die Aussage bzw. die Aufforderung dadurch, dass es keines äußeren Eingreifens bedarf, um den Status der Entität nicht zu ändern. Desweiteren wird die Konstruktion genutzt, um wiederum entweder die Aussage zu treffen, dass eine Entität aus dem thematischen Kontext ausgeklammert wird oder die Aufforderung dazu, dies zu tun. Die Konstruktion besteht aus dem Konstruktionsevozierenden Element (KEE) ""sein_lassen"" und den internen Kern-Konstruktionselementen (Kern-KE) ""Kategorie"" und ""Determinierer"". Die Konstruktion liegt in zwei Formen vor: Während in der ersten Form die Konstruktion durch den ""Determinierer"" eingeleitet wird, fehlt dieser in der zweiten Form."	"['Aber er erzählt auch , dass , wenn sein Sohn , 17 Monate alt , nach ihm ruft , er dann die Nationalelf Nationalelf sein lässt .', 'Er hat einen Mordshunger .', '"" Besser Patriot als ein Idiot "" - so derb reagierte CSU-Generalsekretär Andreas Scheuer .']"	['Aber er erzählt auch , dass , wenn sein Sohn , 17 Monate alt , nach ihm ruft , er dann die Nationalelf Nationalelf sein lässt .']	"['Er hat einen Mordshunger .', '"" Besser Patriot als ein Idiot "" - so derb reagierte CSU-Generalsekretär Andreas Scheuer .']"	['Aber er erzählt auch , dass , wenn sein Sohn , 17 Monate alt , nach ihm ruft , er dann die Nationalelf Nationalelf sein lässt .']	[]	[]	"['Er hat einen Mordshunger .', '"" Besser Patriot als ein Idiot "" - so derb reagierte CSU-Generalsekretär Andreas Scheuer .']"	1,0	1,0	1,0	1,0
