constr	definition	examples	positive_predicted	negative_predicted	true_positives	false_positives	false_negatives	true_negatives	precision	recall	f1	accuracy
1346	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPwieesimBuchesteht"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, eine Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", worauf das konstruktionsevozierende Element (KEE) ""wie_es_im_Buche_steht"" folgt. Die beiden Elemente werden meist durch ein Komma getrennt."	['Er ein Verantwortungsethiker , wie er im Buche steht , sie ein Kind der Mediendemokratie , gewandt im Marketing .', 'Kursbeginn 01.04.2013 – ein Aprilscherz , wie er im Buche steht .', 'Christoph Böhr , Nahles-Widerpart aus den Juniorentagen und heute Spitzenkandidat der CDU für die Landtagswahl , ist ein Akademiker , wie er im Buche steht , eben noch mit einer Arbeit über Kant zum Doktor der Philosophie promoviert .']	['Er ein Verantwortungsethiker , wie er im Buche steht , sie ein Kind der Mediendemokratie , gewandt im Marketing .', 'Christoph Böhr , Nahles-Widerpart aus den Juniorentagen und heute Spitzenkandidat der CDU für die Landtagswahl , ist ein Akademiker , wie er im Buche steht , eben noch mit einer Arbeit über Kant zum Doktor der Philosophie promoviert .']	['Kursbeginn 01.04.2013 – ein Aprilscherz , wie er im Buche steht .']	['Er ein Verantwortungsethiker , wie er im Buche steht , sie ein Kind der Mediendemokratie , gewandt im Marketing .', 'Christoph Böhr , Nahles-Widerpart aus den Juniorentagen und heute Spitzenkandidat der CDU für die Landtagswahl , ist ein Akademiker , wie er im Buche steht , eben noch mit einer Arbeit über Kant zum Doktor der Philosophie promoviert .']	[]	['Kursbeginn 01.04.2013 – ein Aprilscherz , wie er im Buche steht .']	[]	1,0	0,6666666666666666	0,8	0,6666666666666666
1346	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPwieesimBuchesteht"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, eine Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", worauf das konstruktionsevozierende Element (KEE) ""wie_es_im_Buche_steht"" folgt. Die beiden Elemente werden meist durch ein Komma getrennt."	"['Alles da , hinter der 20 Meter breiten Glaswand , auch der "" "" gelbe Überzug der weiß lackierten Möbel und die gelbseidenen Gardinen vor den beiden Fenstern "" "" , alles perfekt , alles , wie es im Buche steht .', '"" "" Tjahnibok ist ein sehr guter Anführer , ein Nationalist , wie er im Buche steht , "" "" sagt Wolodimir .', 'Patrick Sullivan war für viele Amerikaner ein Sheriff , wie er im Buche steht - ein zupackender Ordnungshüter , ein Held , der einst wagemutig Geiseln aus der Gewalt eines Mörders befreite .']"	"['"" "" Tjahnibok ist ein sehr guter Anführer , ein Nationalist , wie er im Buche steht , "" "" sagt Wolodimir .', 'Alles da , hinter der 20 Meter breiten Glaswand , auch der "" "" gelbe Überzug der weiß lackierten Möbel und die gelbseidenen Gardinen vor den beiden Fenstern "" "" , alles perfekt , alles , wie es im Buche steht .', 'Patrick Sullivan war für viele Amerikaner ein Sheriff , wie er im Buche steht - ein zupackender Ordnungshüter , ein Held , der einst wagemutig Geiseln aus der Gewalt eines Mörders befreite .']"	[]	"['"" "" Tjahnibok ist ein sehr guter Anführer , ein Nationalist , wie er im Buche steht , "" "" sagt Wolodimir .', 'Alles da , hinter der 20 Meter breiten Glaswand , auch der "" "" gelbe Überzug der weiß lackierten Möbel und die gelbseidenen Gardinen vor den beiden Fenstern "" "" , alles perfekt , alles , wie es im Buche steht .', 'Patrick Sullivan war für viele Amerikaner ein Sheriff , wie er im Buche steht - ein zupackender Ordnungshüter , ein Held , der einst wagemutig Geiseln aus der Gewalt eines Mörders befreite .']"	[]	[]	[]	1,0	1,0	1,0	1,0
1346	"Die meist als Prädikativum verwendete Konstruktion ""Prototyp_Attribut_nachgestellt:NPwieesimBuchesteht"" ist ein Mitglied der Prototyp-Bedeutungsfamilie, eine Untergruppe der Intensivierungskonstruktionen. Das Subjekt, über das eine Aussage mittels dieser Konstruktion gemacht wird, repräsentiert eine prototypische Einheit (Hyponym) der zu intensivierenden Nominalphrase (Hyperonym) (vgl. Mollica/ Stumpf 2022: 91). Die Konstruktion beinhaltet das als nominale Einheit realisierte interne Kern-Konstruktionselement (Kern-KE) ""Intensiviertes"", worauf das konstruktionsevozierende Element (KEE) ""wie_es_im_Buche_steht"" folgt. Die beiden Elemente werden meist durch ein Komma getrennt."	"['Alles da , hinter der 20 Meter breiten Glaswand , auch der "" "" gelbe Überzug der weiß lackierten Möbel und die gelbseidenen Gardinen vor den beiden Fenstern "" "" , alles perfekt , alles , wie es im Buche steht .', 'Er ein Verantwortungsethiker , wie er im Buche steht , sie ein Kind der Mediendemokratie , gewandt im Marketing .']"	"['Alles da , hinter der 20 Meter breiten Glaswand , auch der "" "" gelbe Überzug der weiß lackierten Möbel und die gelbseidenen Gardinen vor den beiden Fenstern "" "" , alles perfekt , alles , wie es im Buche steht .']"	['Er ein Verantwortungsethiker , wie er im Buche steht , sie ein Kind der Mediendemokratie , gewandt im Marketing .']	"['Alles da , hinter der 20 Meter breiten Glaswand , auch der "" "" gelbe Überzug der weiß lackierten Möbel und die gelbseidenen Gardinen vor den beiden Fenstern "" "" , alles perfekt , alles , wie es im Buche steht .']"	[]	['Er ein Verantwortungsethiker , wie er im Buche steht , sie ein Kind der Mediendemokratie , gewandt im Marketing .']	[]	1,0	0,5	0,6666666666666666	0,5
1347	"Die Konstruktion ""Intensivierung:zuTodeX"" gehört zu der Gruppe der Intensivierungskonstruktionen und hat folgende Funktion: Zum Einen kann sie eine ""Intensivierung der Verbbedeutung"" (Stumpf 2016) herbeiführen. Dabei wird die Bedeutung des Verbs durch den Zusatz ""zu Tode"" ""in äußerstem Maße/extrem"" (Stumpf 2016) dargestellt, z.B. "" Zum Anderen ""[wird] die Verbbedeutung [...] durch zu häufige Anwendung der ""Tätigkeit"" wirkungslos gemacht, mit dem Resultat eines unbefriedigenden Endzustands"" (Stumpf 2016). Dazu zählen beispielsweise Wendungen wie zu Tode diskutieren, rationalisieren oder sparen, was auch eine Form der Intensivierung darstellt. """	['Dass wir uns zu Tode amüsieren , wissen wir spätestens seit Neil Postman .', 'Man muss sich diese Bungalows unbedingt zu den Bars und Pools der luxuriösen Hotels hinzudenken , an denen sich Nicolas Cage in dem preisgekrönten FilmLeaving Las Vegas planvoll zu Tode säuft .', 'Kann es sein , dass sie sich in einem Kurpark verlaufen haben und sich dort zu Tode langweilen ?']	['Dass wir uns zu Tode amüsieren , wissen wir spätestens seit Neil Postman .']	['Man muss sich diese Bungalows unbedingt zu den Bars und Pools der luxuriösen Hotels hinzudenken , an denen sich Nicolas Cage in dem preisgekrönten FilmLeaving Las Vegas planvoll zu Tode säuft .', 'Kann es sein , dass sie sich in einem Kurpark verlaufen haben und sich dort zu Tode langweilen ?']	['Dass wir uns zu Tode amüsieren , wissen wir spätestens seit Neil Postman .']	[]	['Man muss sich diese Bungalows unbedingt zu den Bars und Pools der luxuriösen Hotels hinzudenken , an denen sich Nicolas Cage in dem preisgekrönten FilmLeaving Las Vegas planvoll zu Tode säuft .', 'Kann es sein , dass sie sich in einem Kurpark verlaufen haben und sich dort zu Tode langweilen ?']	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
1347	"Die Konstruktion ""Intensivierung:zuTodeX"" gehört zu der Gruppe der Intensivierungskonstruktionen und hat folgende Funktion: Zum Einen kann sie eine ""Intensivierung der Verbbedeutung"" (Stumpf 2016) herbeiführen. Dabei wird die Bedeutung des Verbs durch den Zusatz ""zu Tode"" ""in äußerstem Maße/extrem"" (Stumpf 2016) dargestellt, z.B. "" Zum Anderen ""[wird] die Verbbedeutung [...] durch zu häufige Anwendung der ""Tätigkeit"" wirkungslos gemacht, mit dem Resultat eines unbefriedigenden Endzustands"" (Stumpf 2016). Dazu zählen beispielsweise Wendungen wie zu Tode diskutieren, rationalisieren oder sparen, was auch eine Form der Intensivierung darstellt. """	"['Wären wir ehrlich , müssten wir zugeben , dass uns dieser Maßlose , der so rücksichtslos gegen sich und die Welt agierte , zu Tode ängstigt .', 'Fernsehkarrieren sind schnell vorbei , derselbe Witz , über den die Welt sich heute totlacht , kann sie morgen zu Tode langweilen .', 'Ihr Mann sagt : "" "" Sie hat sich zu Tode gearbeitet . "" ""']"	['Wären wir ehrlich , müssten wir zugeben , dass uns dieser Maßlose , der so rücksichtslos gegen sich und die Welt agierte , zu Tode ängstigt .']	"['Fernsehkarrieren sind schnell vorbei , derselbe Witz , über den die Welt sich heute totlacht , kann sie morgen zu Tode langweilen .', 'Ihr Mann sagt : "" "" Sie hat sich zu Tode gearbeitet . "" ""']"	['Wären wir ehrlich , müssten wir zugeben , dass uns dieser Maßlose , der so rücksichtslos gegen sich und die Welt agierte , zu Tode ängstigt .']	[]	"['Fernsehkarrieren sind schnell vorbei , derselbe Witz , über den die Welt sich heute totlacht , kann sie morgen zu Tode langweilen .', 'Ihr Mann sagt : "" "" Sie hat sich zu Tode gearbeitet . "" ""']"	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
1347	"Die Konstruktion ""Intensivierung:zuTodeX"" gehört zu der Gruppe der Intensivierungskonstruktionen und hat folgende Funktion: Zum Einen kann sie eine ""Intensivierung der Verbbedeutung"" (Stumpf 2016) herbeiführen. Dabei wird die Bedeutung des Verbs durch den Zusatz ""zu Tode"" ""in äußerstem Maße/extrem"" (Stumpf 2016) dargestellt, z.B. "" Zum Anderen ""[wird] die Verbbedeutung [...] durch zu häufige Anwendung der ""Tätigkeit"" wirkungslos gemacht, mit dem Resultat eines unbefriedigenden Endzustands"" (Stumpf 2016). Dazu zählen beispielsweise Wendungen wie zu Tode diskutieren, rationalisieren oder sparen, was auch eine Form der Intensivierung darstellt. """	['Dem Sprichwort zufolge können wir uns zu Tode langweilen .', 'Kann es sein , dass sie sich in einem Kurpark verlaufen haben und sich dort zu Tode langweilen ?', 'Zehn Jahre lang haben die Wiener das Problem gewälzt , Projekte entwickelt , zu Tode diskutiert und in immer neuen Varianten wiederbelebt .']	['Dem Sprichwort zufolge können wir uns zu Tode langweilen .']	['Kann es sein , dass sie sich in einem Kurpark verlaufen haben und sich dort zu Tode langweilen ?', 'Zehn Jahre lang haben die Wiener das Problem gewälzt , Projekte entwickelt , zu Tode diskutiert und in immer neuen Varianten wiederbelebt .']	['Dem Sprichwort zufolge können wir uns zu Tode langweilen .']	[]	['Kann es sein , dass sie sich in einem Kurpark verlaufen haben und sich dort zu Tode langweilen ?', 'Zehn Jahre lang haben die Wiener das Problem gewälzt , Projekte entwickelt , zu Tode diskutiert und in immer neuen Varianten wiederbelebt .']	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
135	"Die Konstruktion ""Intensivierung_Schlussfolgerung:soADJPdassXP"" gehört zu der Familie der Intensivierungskonstruktionen und zeigt eine Intensivierung/Verstärkung und die sich daraus ergebende Konsequenz an. Die Konstruktion (Kxn) besteht aus dem externen Kern-Konstruktionselement (Kern-KE) ""Gradiertes"", den internen Kern-KE ""Dimension"" und ""Konsequenz"" sowie dem konstruktionsevozierenden Element (KEE) ""sodass"". Sie zeigt eine Intensivierung einer ""Dimension"", die sich auf eine ""Entität"" bezieht. Aus der Intensivierung ergibt sich eine Schlussfolgerung, die ""Konsequenz"". """	['Sie finden , das politische System sei so verrottet , dass es sinnvoll sei , es durch Figuren wie Trump zugrunde richten zu lassen , um es dann von Grund auf neu aufzubauen …', 'Nie konnte man sich Ende Oktober vorstellen , dass es hier irgendwann Schnee geben sollte , so hoch , dass solche Stangen notwendig wären .', 'Die Aale sind so glitschig , dass sie Tassilo aus den Händen gleiten .']	['Sie finden , das politische System sei so verrottet , dass es sinnvoll sei , es durch Figuren wie Trump zugrunde richten zu lassen , um es dann von Grund auf neu aufzubauen …']	['Nie konnte man sich Ende Oktober vorstellen , dass es hier irgendwann Schnee geben sollte , so hoch , dass solche Stangen notwendig wären .', 'Die Aale sind so glitschig , dass sie Tassilo aus den Händen gleiten .']	['Sie finden , das politische System sei so verrottet , dass es sinnvoll sei , es durch Figuren wie Trump zugrunde richten zu lassen , um es dann von Grund auf neu aufzubauen …']	[]	['Nie konnte man sich Ende Oktober vorstellen , dass es hier irgendwann Schnee geben sollte , so hoch , dass solche Stangen notwendig wären .', 'Die Aale sind so glitschig , dass sie Tassilo aus den Händen gleiten .']	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
135	"Die Konstruktion ""Intensivierung_Schlussfolgerung:soADJPdassXP"" gehört zu der Familie der Intensivierungskonstruktionen und zeigt eine Intensivierung/Verstärkung und die sich daraus ergebende Konsequenz an. Die Konstruktion (Kxn) besteht aus dem externen Kern-Konstruktionselement (Kern-KE) ""Gradiertes"", den internen Kern-KE ""Dimension"" und ""Konsequenz"" sowie dem konstruktionsevozierenden Element (KEE) ""sodass"". Sie zeigt eine Intensivierung einer ""Dimension"", die sich auf eine ""Entität"" bezieht. Aus der Intensivierung ergibt sich eine Schlussfolgerung, die ""Konsequenz"". """	['Yates ist so wütend , dass er und sein Mann die Drinks stehen lassen .', 'Die Not ist so groß , dass die Deutsche Post vor einiger Zeit ihre ehemaligen Zusteller angeschrieben hat , um zu fragen , ob diese noch einmal in den Dienst zurückkehren würden .', 'Deutschland ist so groß , dass es ohne diese Ordnung nicht florieren kann , und doch zu klein , um sie allein garantieren zu können .']	['Yates ist so wütend , dass er und sein Mann die Drinks stehen lassen .']	['Die Not ist so groß , dass die Deutsche Post vor einiger Zeit ihre ehemaligen Zusteller angeschrieben hat , um zu fragen , ob diese noch einmal in den Dienst zurückkehren würden .', 'Deutschland ist so groß , dass es ohne diese Ordnung nicht florieren kann , und doch zu klein , um sie allein garantieren zu können .']	['Yates ist so wütend , dass er und sein Mann die Drinks stehen lassen .']	[]	['Die Not ist so groß , dass die Deutsche Post vor einiger Zeit ihre ehemaligen Zusteller angeschrieben hat , um zu fragen , ob diese noch einmal in den Dienst zurückkehren würden .', 'Deutschland ist so groß , dass es ohne diese Ordnung nicht florieren kann , und doch zu klein , um sie allein garantieren zu können .']	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
135	"Die Konstruktion ""Intensivierung_Schlussfolgerung:soADJPdassXP"" gehört zu der Familie der Intensivierungskonstruktionen und zeigt eine Intensivierung/Verstärkung und die sich daraus ergebende Konsequenz an. Die Konstruktion (Kxn) besteht aus dem externen Kern-Konstruktionselement (Kern-KE) ""Gradiertes"", den internen Kern-KE ""Dimension"" und ""Konsequenz"" sowie dem konstruktionsevozierenden Element (KEE) ""sodass"". Sie zeigt eine Intensivierung einer ""Dimension"", die sich auf eine ""Entität"" bezieht. Aus der Intensivierung ergibt sich eine Schlussfolgerung, die ""Konsequenz"". """	"['"" "" Wir fanden alles so spannend , dass wir es irgendwie an die Wand kloppten "" "" , sagt der Museumsleiter Pieper .', 'Frage : Das Heilige ist so intim , dass wir nicht darüber reden wollen ?', 'Beide sind so pleite , dass sie zur Tafel gehen wollen .']"	"['"" "" Wir fanden alles so spannend , dass wir es irgendwie an die Wand kloppten "" "" , sagt der Museumsleiter Pieper .']"	['Frage : Das Heilige ist so intim , dass wir nicht darüber reden wollen ?', 'Beide sind so pleite , dass sie zur Tafel gehen wollen .']	"['"" "" Wir fanden alles so spannend , dass wir es irgendwie an die Wand kloppten "" "" , sagt der Museumsleiter Pieper .']"	[]	['Frage : Das Heilige ist so intim , dass wir nicht darüber reden wollen ?', 'Beide sind so pleite , dass sie zur Tafel gehen wollen .']	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
1351	"Die ""Reduplikation_Irrelevanz:N1hinN1her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit einer bestimmten Sache hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus zwei identischen Substantiven, dem ""ersten Konjunkt"" und dem ""zweiten Konjunkt"", sowie dem konstruktionsevozierenden Element (KEE) ""hin_her""."	"['Und einfach so mir nichts dir nichts , Fußgänger hin , Fußgänger her , rücksichtslos durchbrausen . ""', 'In dieser Woche soll , Winter hin , Winter her , auf alle Fälle das Dach drauf .', 'Und wer sich , WM hin , WM her , keinen neuen Fernseher leisten möchte ?']"	"['Und einfach so mir nichts dir nichts , Fußgänger hin , Fußgänger her , rücksichtslos durchbrausen . ""']"	['In dieser Woche soll , Winter hin , Winter her , auf alle Fälle das Dach drauf .', 'Und wer sich , WM hin , WM her , keinen neuen Fernseher leisten möchte ?']	"['Und einfach so mir nichts dir nichts , Fußgänger hin , Fußgänger her , rücksichtslos durchbrausen . ""']"	[]	['In dieser Woche soll , Winter hin , Winter her , auf alle Fälle das Dach drauf .', 'Und wer sich , WM hin , WM her , keinen neuen Fernseher leisten möchte ?']	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
1351	"Die ""Reduplikation_Irrelevanz:N1hinN1her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit einer bestimmten Sache hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus zwei identischen Substantiven, dem ""ersten Konjunkt"" und dem ""zweiten Konjunkt"", sowie dem konstruktionsevozierenden Element (KEE) ""hin_her""."	"['Der 58. gemeinsame Fasnachtszug der Rheinschwestern Mannheim und Ludwigshafen schlängelt sich in diesem Jahr "" driwwe "" durch die Straßen und lockt - Wetter hin , Wetter her - wieder mindestens 200 000 Jokus-Jünger auf die Pfälzer Seite .', '"" Tunnel hin , Tunnel her :', 'Traditionell handelt es sich dabei zwar hauptsächlich um Trockenfrüchte , Nüsse , Nougat und um mit Olivenöl gebackene Brioches , doch wer sagt denn , Tradition hin , Tradition her , dass man sich an alle Regeln halten muss ?']"	"['Der 58. gemeinsame Fasnachtszug der Rheinschwestern Mannheim und Ludwigshafen schlängelt sich in diesem Jahr "" driwwe "" durch die Straßen und lockt - Wetter hin , Wetter her - wieder mindestens 200 000 Jokus-Jünger auf die Pfälzer Seite .']"	"['"" Tunnel hin , Tunnel her :', 'Traditionell handelt es sich dabei zwar hauptsächlich um Trockenfrüchte , Nüsse , Nougat und um mit Olivenöl gebackene Brioches , doch wer sagt denn , Tradition hin , Tradition her , dass man sich an alle Regeln halten muss ?']"	"['Der 58. gemeinsame Fasnachtszug der Rheinschwestern Mannheim und Ludwigshafen schlängelt sich in diesem Jahr "" driwwe "" durch die Straßen und lockt - Wetter hin , Wetter her - wieder mindestens 200 000 Jokus-Jünger auf die Pfälzer Seite .']"	[]	"['"" Tunnel hin , Tunnel her :', 'Traditionell handelt es sich dabei zwar hauptsächlich um Trockenfrüchte , Nüsse , Nougat und um mit Olivenöl gebackene Brioches , doch wer sagt denn , Tradition hin , Tradition her , dass man sich an alle Regeln halten muss ?']"	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
1351	"Die ""Reduplikation_Irrelevanz:N1hinN1her-Konstruktion"" ist hinsichtlich ihrer Semantik nicht eindeutig zu beschreiben, da je nach Kontext unterschiedliche Interpretationen in Frage kommen (vgl. Finkbeiner 2015: 90). Finkbeiner (2017) spricht deshalb von einem ""nonsentential sentence"" (211), dem erst gemeinsam mit einem Hauptsatz eine spezifische Bedeutung zuteil wird. Grundsätzlich wird auf die Konstruktion zurückgegriffen, um die Unerheblichkeit einer bestimmten Sache hinsichtlich eines konkreten Kontextes zu verdeutlichen. Die Konstruktion besteht aus zwei identischen Substantiven, dem ""ersten Konjunkt"" und dem ""zweiten Konjunkt"", sowie dem konstruktionsevozierenden Element (KEE) ""hin_her""."	['Doch Fieber hin , Fieber her - die rund 30 Besucher in der Grund- und Hauptschule äußerten ihre Klagen dennoch .', 'Nun kann man sagen , Gauck hin , Gauck her , einen vollkommenen Kandidaten für Köhlers Nachfolge gibt es ohnehin nicht .', 'Dass die kleine Nachbarin Erlangen ein Vielfaches an Studenten und Forschungseinrichtungen aufweist , wird - Kirchturm hin , Kirchturm her - in Nürnberg als Nachteil im Werben um junge kluge Köpfe und innovative Unternehmen empfunden .']	['Doch Fieber hin , Fieber her - die rund 30 Besucher in der Grund- und Hauptschule äußerten ihre Klagen dennoch .']	['Nun kann man sagen , Gauck hin , Gauck her , einen vollkommenen Kandidaten für Köhlers Nachfolge gibt es ohnehin nicht .', 'Dass die kleine Nachbarin Erlangen ein Vielfaches an Studenten und Forschungseinrichtungen aufweist , wird - Kirchturm hin , Kirchturm her - in Nürnberg als Nachteil im Werben um junge kluge Köpfe und innovative Unternehmen empfunden .']	['Doch Fieber hin , Fieber her - die rund 30 Besucher in der Grund- und Hauptschule äußerten ihre Klagen dennoch .']	[]	['Nun kann man sagen , Gauck hin , Gauck her , einen vollkommenen Kandidaten für Köhlers Nachfolge gibt es ohnehin nicht .', 'Dass die kleine Nachbarin Erlangen ein Vielfaches an Studenten und Forschungseinrichtungen aufweist , wird - Kirchturm hin , Kirchturm her - in Nürnberg als Nachteil im Werben um junge kluge Köpfe und innovative Unternehmen empfunden .']	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
136	"Die ""Äquativ:Xwie_wennY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Obligatorische Elemente dieser Vergleichskonstruktion sind die Kern-Konstruktionselemente (Kern-KE) ""Verglichenes"", ""Dimension"" und ""Bezugswert"" sowie das konstruktionsevozierende Element (KEE) ""wie wenn.""."	['Wenn der Staat Homosexuellen verbietet zu heiraten , ist das für mich genauso , wie wenn er verbietet , dass blonde Menschen heiraten dürfen .', 'Das ist in etwa so , wie wenn jemand mit dunkler Hautfarbe , der hierzulande geboren wurde , für sein gutes Deutsch gelobt wird .']	['Wenn der Staat Homosexuellen verbietet zu heiraten , ist das für mich genauso , wie wenn er verbietet , dass blonde Menschen heiraten dürfen .']	['Das ist in etwa so , wie wenn jemand mit dunkler Hautfarbe , der hierzulande geboren wurde , für sein gutes Deutsch gelobt wird .']	['Wenn der Staat Homosexuellen verbietet zu heiraten , ist das für mich genauso , wie wenn er verbietet , dass blonde Menschen heiraten dürfen .']	[]	['Das ist in etwa so , wie wenn jemand mit dunkler Hautfarbe , der hierzulande geboren wurde , für sein gutes Deutsch gelobt wird .']	[]	1,0	0,5	0,6666666666666666	0,5
136	"Die ""Äquativ:Xwie_wennY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Obligatorische Elemente dieser Vergleichskonstruktion sind die Kern-Konstruktionselemente (Kern-KE) ""Verglichenes"", ""Dimension"" und ""Bezugswert"" sowie das konstruktionsevozierende Element (KEE) ""wie wenn.""."	['Wenn der Staat Homosexuellen verbietet zu heiraten , ist das für mich genauso , wie wenn er verbietet , dass blonde Menschen heiraten dürfen .', 'Das ist , wie wenn ein Chirurg eine gute Naht anguckt .', 'Es ist ein bisschen so , wie wenn Frauen , die gerade noch Karriere gemacht haben , sich für die Mutterrolle entscheiden und andere Frauen das doof finden , im Sinne von : Und dafür hat sie nun also studiert , hat einen Doktortitel , hat Karriere gemacht .']	['Wenn der Staat Homosexuellen verbietet zu heiraten , ist das für mich genauso , wie wenn er verbietet , dass blonde Menschen heiraten dürfen .']	['Das ist , wie wenn ein Chirurg eine gute Naht anguckt .', 'Es ist ein bisschen so , wie wenn Frauen , die gerade noch Karriere gemacht haben , sich für die Mutterrolle entscheiden und andere Frauen das doof finden , im Sinne von : Und dafür hat sie nun also studiert , hat einen Doktortitel , hat Karriere gemacht .']	['Wenn der Staat Homosexuellen verbietet zu heiraten , ist das für mich genauso , wie wenn er verbietet , dass blonde Menschen heiraten dürfen .']	[]	['Das ist , wie wenn ein Chirurg eine gute Naht anguckt .', 'Es ist ein bisschen so , wie wenn Frauen , die gerade noch Karriere gemacht haben , sich für die Mutterrolle entscheiden und andere Frauen das doof finden , im Sinne von : Und dafür hat sie nun also studiert , hat einen Doktortitel , hat Karriere gemacht .']	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
136	"Die ""Äquativ:Xwie_wennY-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Obligatorische Elemente dieser Vergleichskonstruktion sind die Kern-Konstruktionselemente (Kern-KE) ""Verglichenes"", ""Dimension"" und ""Bezugswert"" sowie das konstruktionsevozierende Element (KEE) ""wie wenn.""."	"['Es war latent da und ist immer mehr geworden , so wie wenn wir Jonti jetzt beim Wachsen zugucken .', 'Sie können es förmlich riechen - wie wenn er noch da wäre ! "" ""', 'Das schleudert ja was rum , das olle Ding , das ist , wie wenn du dich in der Kirmes auf die Berg - und - Tal - Bahn stellst und arbeiten sollst .']"	['Es war latent da und ist immer mehr geworden , so wie wenn wir Jonti jetzt beim Wachsen zugucken .']	"['Sie können es förmlich riechen - wie wenn er noch da wäre ! "" ""', 'Das schleudert ja was rum , das olle Ding , das ist , wie wenn du dich in der Kirmes auf die Berg - und - Tal - Bahn stellst und arbeiten sollst .']"	['Es war latent da und ist immer mehr geworden , so wie wenn wir Jonti jetzt beim Wachsen zugucken .']	[]	"['Sie können es förmlich riechen - wie wenn er noch da wäre ! "" ""', 'Das schleudert ja was rum , das olle Ding , das ist , wie wenn du dich in der Kirmes auf die Berg - und - Tal - Bahn stellst und arbeiten sollst .']"	[]	1,0	0,3333333333333333	0,5	0,3333333333333333
